data,language
"இதில் கட்டமைப்பு, அடிப்படை வசதிகள், வசதிகள், சுத்திகரிப்பு, குடிநீர் போன்றவை அடங்கும்.",ta
"மொபைல் மொபைல் எண்கள் வழியாக பதிவு செய்ய முடியாவிட்டால், அங்கன்வாடி ஊழியர்கள் பயன்பாட்டில் எவ்வாறு பதிவுபெற முடியும்?",ta
மேற்கூறிய இரண்டு நிகழ்வுகளிலும் அடபிள்யூடபிள்யூ ஐ சேர்க்க / திருத்த / செயல்படுத்த / செயலிழக்க மாநில நோடல் அதிகாரிகளுக்கு அதிகாரம் உண்டு.,ta
போஷன் டிராக்கர் டாஷ்போர்டை ஒருவர் எவ்வாறு அணுக முடியும்?,ta
ஒருவர் அடபிள்யூடபிள்யூ / அடபிள்யூசி ஐ எவ்வாறு சேர்க்க முடியும்?,ta
அடபிள்யூடபிள்யூ / அடபிள்யூசி களை நோடல் நிலை அதிகாரியால் மட்டுமே சேர்க்க முடியும்.,ta
வரிசைக்கு மேலே உள்ள எவரும்.,ta
"தேசிய அளவிலான பயனர் மாநில, மாவட்டம், திட்டம் மற்றும் துறை அளவிலான பயனர்களை உருவாக்க முடியும்.",ta
"மாநில அளவிலான பயனர் மாவட்ட, திட்ட மற்றும் துறை அளவிலான பயனர்களை உருவாக்க முடியும், மாவட்ட அளவிலான பயனர் திட்ட மற்றும் துறை மட்ட பயனரை உருவாக்க முடியும், திட்ட அளவிலான பயனர் துறை அளவிலான பயனர்.",ta
காவை உருவாக்க முடியும்.,ta
போஷன் டிராக்கர் டாஷ்போர்டில் எத்தனை வகையான அறிக்கைகளை உருவாக்க முடியும்?,ta
போஷான் டிராக்கர் குழுவை support-poshantrackr@gov.,ta
in இல் மின்னஞ்சல்களை அனுப்புவதன் மூலம் தொடர்பு கொள்ளலாம்.,ta
கையிருப்பு மற்றும் ஆதரவுக்காக ஒவ்வொரு நாளும் பிற்பகல் 4:15 மணி முதல் மாலை 5:15 மணி வரை வீடியோ மாநாட்டிலும் கிடைக்கிறோம்.,ta
ஒரு பயனாளி விண்ணப்பத்தைப் பயன்படுத்தி நேரடியாகப் பதிவு செய்ய முடியுமா.,ta
"MGRS ஆனது பல்வேறு இனப் பின்னணிகள் மற்றும் கலாச்சார அமைப்புகளைச் சேர்ந்த (பிரேசில், கானா, இந்தியா, நார்வே, ஓமன் மற்றும் அமெரிக்கா) சுமார் 8500 குழந்தைகளிடமிருந்து முதன்மை வளர்ச்சித் தரவு மற்றும் தொடர்புடைய தகவல்களைச் சேகரித்தது.",ta
புதிய வளர்ச்சி வளைவுகள் பிறப்பு முதல் ஐந்து வயது வரை உள்ள அனைத்து குழந்தைகளுக்கும் உடலியல் வளர்ச்சியின் சிறந்த விளக்கத்தை பிரதிபலிக்கும் ஒரு சர்வதேச தரத்தை வழங்கும் மற்றும் தாய்ப்பால் கொடுக்கும் குழந்தை வளர்ச்சிக்கான நெறிமுறை மாதிரியாக நிறுவப்படும் என்று எதிர்பார்க்கப்படுகிறது.,ta
உங்கள் ஆரோக்கியத்தை எவ்வாறு மீட்டெடுப்பது?,ta
"தளத்தைப் பார்வையிடுவதன் மூலம் அல்லது பயன்படுத்துவதன் மூலம், அவ்வப்போது புதுப்பிக்கப்படும் இந்த விதிமுறைகளை நீங்கள் வெளிப்படையாக ஒப்புக்கொள்கிறீர்கள்.",ta
"இந்த விதிமுறைகளில் ஏதேனும் ஒரு பகுதியை நீங்கள் ஏற்கவில்லை என்றால், தளத்தைப் பயன்படுத்த வேண்டாம்.",ta
ஏதேனும் மாற்றங்கள் அல்லது புதுப்பிப்புகள் செய்யப்பட்டால் அவை உடனடியாக நடைமுறைக்கு வரும்.,ta
இந்த பயன்பாட்டு விதிமுறைகளை மாறுதல்களை அவ்வப்போது சரிபார்ப்பது உங்களுடைய பொறுப்பு.,ta
"தளம் வழங்கும் சில அம்சங்கள் அல்லது சேவைகளைப் பயன்படுத்த நீங்கள் விரும்பினால், உங்கள் மொபைல் எண்ணுடன் ஒரு கணக்கைப் பதிவு செய்ய வேண்டும்.",ta
"இந்த விதிமுறைகளை ஏற்றுக்கொள்வதன் மூலம், உங்களின் அடையாளத் தகவலையும் (ஆதார் விவரங்கள் உட்பட) மற்றும் உங்கள் கணக்கில் பதிவுசெய்யப்பட்ட மற்ற அனைத்து உறுப்பினர்களின் அடையாளத் தகவலையும் நாங்கள் பயன்படுத்துவதற்கு நீங்கள் வெளிப்படையாக ஒப்புக்கொள்கிறீர்கள்.",ta
உங்கள் தனிப்பட்ட தகவல்கள் மற்றும் பதிவுகளைப் பாதுகாப்பாக வைத்திருக்கத் தவறியதன் விளைவாக ஏற்படக்கூடிய அனைத்து நடவடிக்கைகளின் இரகசியத்தன்மையைப் பேணுவதற்கு நீங்கள் மட்டுமே பொறுப்பு.,ta
உங்கள் கணக்கு அல்லது மொபைல் எண்ணில் அந்த நபரைப் போல் ஆள்மாறாட்டம் செய்யும் நோக்கத்துடன் மற்றொரு நபரின் பெயர் இடம்பெறக்கூடாது.,ta
மற்றொரு பயனரின் அனுமதியின்றி நீங்கள் அவர்களுடைய கணக்கைப் பயன்படுத்தக் கூடாது.,ta
"உங்கள் கணக்கின் அங்கீகரிக்கப்படாத பயன்பாடு அல்லது கணக்கு தொடர்பான பாதுகாப்பு மீறல் ஏதேனும் இருந்தால், உடனடியாக எங்களுக்கு எழுத்துப்பூர்வமாகத் தெரிவிக்க வேண்டும்.",ta
உங்கள் கணக்கு வேறொருவரின் உரிமைகளை மீறுகிறது அல்லது எங்கள் கொள்கைகளை மீறுகிறது என்ற புகாரை நாங்கள் பெற்றால் உங்கள் கணக்கை நாங்கள் ரத்து செய்வோம்.,ta
நாங்கள் எந்த நேரத்திலும் தளத்தின் உள்ளடக்கம் மற்றும் அம்சங்களை மாற்றலாம்.,ta
"தளத்தில் காட்டப்படும் பதிவுசெய்யப்பட்ட மற்றும் பதிவுசெய்யப்படாத வர்த்தக முத்திரைகள், லோகோக்கள் மற்றும் சேவை முத்திரைகள் எங்களுக்கு அல்லது எங்கள் உரிமதாரர்களுக்கு சொந்தமானது.",ta
"எங்களின் முன் எழுத்துப்பூர்வ அனுமதியின்றி எங்களின் வர்த்தக முத்திரைகள், லோகோக்கள் மற்றும் சேவை முத்திரைகளை நீங்கள் எந்த வகையிலும் பயன்படுத்தக்கூடாது.",ta
இந்த இணையதளத்தில் இடம்பெற்றுள்ள பொருள் இலவசமாக மீண்டும் உருவாக்கப்படலாம்.,ta
"எவ்வாறாயினும், தளத்தின் எந்தப் பகுதியும் மற்றும் உள்ளடக்கம் எதையும் நகலெடுக்கவோ, மறுபிரசுரம் செய்யவோ, மறுஉருவாக்கம் செய்யவோ, பதிவேற்றவோ, இடுகையிடவோ, பொதுவில் காட்டவோ, குறியிடவோ, மொழிபெயர்க்கவோ, அனுப்பவோ அல்லது எந்த வகையிலும் இழிவான முறையில் அல்லது தவறாக வழிநடத்தும் சூழலில் பிற கணினி, சர்வர், இணையதளம் அல்லது பிற ஊடகங்களில் வெளியிடப்படக்கூடாது.",ta
"(1)உங்கள் தனிப்பட்ட, வணிகம் சாராத தகவல் நோக்கங்களுக்காக மட்டுமே நீங்கள் அத்தகைய தகவலைப் பயன்படுத்தினால், எந்தவொரு நெட்வொர்க் கணினியிலும் அத்தகைய தகவலை நகலெடுக்கவோ அல்லது இடுகையிடவோ அல்லது எந்த ஊடகத்திலும் ஒளிபரப்பவோ கூடாது எனில், தளத்தில் கிடைக்கும் தகவலை நீங்கள் பயன்படுத்தலாம்.",ta
(2)அத்தகைய தகவல்கள் மற்றும் அத்தகைய ஆவணங்கள் மற்றும் உள்ளடக்கம் தொடர்பான கூடுதல் பிரதிநிதித்துவங்கள் அல்லது உத்தரவாதங்களை நீங்கள் எந்த மாற்றங்களையும் செய்யக்கூடாது.,ta
"உள்ளடக்கம் எங்கு வெளியிடப்பட்டாலும் அல்லது பிறருக்கு வழங்கப்பட்டாலும், ஆதாரம் முக்கியமாக ஒப்புக் கொள்ளப்பட வேண்டும்.",ta
"மொழிபெயர்ப்புகள் சிறந்த முயற்சியின் அடிப்படையில் செய்யப்பட்டாலும், சில பகுதிகள் தவறாக இருக்கலாம்.",ta
இணையதளத்தில் உள்ள சில கோப்புகள் மற்றும் பிற உருப்படிகளை மொழிபெயர்க்க முடியாது.,ta
"கூடுதலாக, மொழிபெயர்ப்பில், மொழி தடைகள் காரணமாக, சில பயன்பாடுகள் அல்லது சேவைகள் மொழி தடைகள் காரணமாக எதிர்பார்த்தபடி செயல்படாமல் போகலாம்.",ta
"இந்த இணையதளங்கள் இணைக்கப்பட்டிருப்பது, இந்த இணையதளங்களின் மீது எங்களிடம் எந்தக் கட்டுப்பாடும் இல்லாததால், இந்த இணையதளங்களுக்கு எங்களிடமிருந்து எந்த ஒப்புதலும் இல்லை.",ta
எந்தவொரு உள்ளடக்கம் அல்லது இந்த வலைத்தளங்களின் தனியுரிமை நடைமுறைகள் உட்பட இந்த வலைத்தளங்களுக்கு நாங்கள் பொறுப்பல்ல.,ta
இந்த வலைத்தளங்களின் பயன்பாட்டு விதிமுறைகளுடன் உங்களைப் பழக்கப்படுத்திக்கொள்ள நாங்கள் கடுமையாக ஊக்குவிக்கிறோம்.,ta
இந்த இணையதளங்களைப் பயன்படுத்துவது உங்கள் சொந்த ஆபத்தில் உள்ளது.,ta
தளத்தில் கிடைக்கும் உள்ளடக்கம் சரியானது அல்லது பிற இடங்களில் உள்ளது என்பதை நாங்கள் குறிப்பிடவில்லை.,ta
எந்த நேரத்திலும் எந்தவொரு நபருக்கும் அல்லது புவியியல் பகுதிக்கும் தளத்தில் விவரிக்கப்பட்டுள்ள தளம் அல்லது எந்தவொரு சேவை அல்லது தயாரிப்பின் கிடைக்கும் தன்மையை நாங்கள் கட்டுப்படுத்தலாம்.,ta
உங்கள் பரிவர்த்தனைகள் தொடர்பாக நீங்கள் எங்களுக்கு வழங்கிய தகவலை சட்ட அமலாக்கத்திற்கு நாங்கள் வழங்கலாம்.,ta
பொருத்தமற்றதாக நாங்கள் கருதும் தகவலின் மீது சட்ட நடவடிக்கை எடுக்கலாம்.,ta
"எந்தவொரு சூழ்நிலையிலும், அரசாங்கத்தின் போஷன் அபியானின் ஒரு பகுதியாக சேகரிக்கப்பட்ட தரவை இங்கு குறிப்பிடப்பட்டுள்ள நோக்கங்களுக்காக, அரசாங்கத்தால் அனுமதிக்கப்பட்ட நோக்கங்களுக்காகவும் மட்டுமே பயன் படுத்தவேண்டும்.",ta
"போஷன் டிராக்கர் போர்டல் அல்லது ஆப் ஆனது இந்திய அரசின் பெண்கள் மற்றும் குழந்தைகள் மேம்பாட்டு அமைச்சகத்தால் நிர்வகிக்கப்படுகிறது, இனிமேல் ""MWCD"", ""எங்கள்"", ""நாங்கள்"", ""நாங்கள்"" என குறிப்பிடப்படும், இதில் மற்ற துறைகள் மற்றும் நிகழ்ச்சி/பிரசாரம் பிரிவுகள் பற்றிய குறிப்பு இருக்கும்.",ta
"இந்தக் கொள்கையில் உள்ள போஷன் டிராக்கர் போர்டல் அல்லது ஆப் பற்றிய குறிப்புகளில் போஷன் டிராக்கர் அல்லது போஷன் டிராக்கர் உடன் ஒருங்கிணைக்கப்பட்ட APIகள் / தொடர்புடைய தளங்கள், பயன்பாடுகள், தகவல் தொடர்புகள் மற்றும் சேவைகள் (“சேவைகள்”) மூலம் இனிமேல் கூட்டாக “போஷன் டிராக்கர் அல்லது அமைப்பு"" என குறிப்பிடப்படும்.",ta
நீங்கள் எங்கள் சேவைகளைப் பயன்படுத்தும் போது எங்கள் தனியுரிமைக் கொள்கை பொருந்தும் (கீழே விவரிக்கப்பட்டுள்ளது).,ta
"இந்தத் தனியுரிமைக் கொள்கையானது, நாங்கள் எந்தத் தகவலைச் சேகரிக்கிறோம், எதற்காகச் சேகரிக்கிறோம், அது எவ்வாறு பயன்படுத்தப்படுகிறது மற்றும் பகிரப்படுகிறது என்பதைப் புரிந்துகொள்ள உதவும்.",ta
உங்கள் தகவலைச் சேகரிக்கும் மற்றும் தக்கவைத்துக்கொள்ளும் நிறுவனம் MWCD ஆகும்.,ta
உங்கள் தனிப்பட்ட தகவலின் பாதுகாப்பைப் பாதுகாப்பதற்கும் உங்கள் தனியுரிமையைப் பாதுகாப்பதற்கும் நாங்கள் கடமைப்பட்டுள்ளோம்.,ta
"கணினியில் சேகரிக்கப்பட்டு செயலாக்கப்படும் எந்தத் தகவலும், தகவல் தொழில்நுட்பச் சட்டம், 2000 இன் விதிகள் மற்றும் தனிப்பட்ட தரவைச் சேகரிப்பது மற்றும் செயலாக்குவது தொடர்பான பிற தேசிய மற்றும் மாநிலச் சட்டங்களுடன் படிக்கப்பட்ட விதிகளின்படி செய்யப்படுகிறது.",ta
இந்த தனியுரிமைக் கொள்கை மற்றும் சேவை விதிமுறைகளை நீங்கள் ஏற்றுக்கொள்வதன் மூலம் உங்கள் கணினிக்கான அணுகல் மற்றும் பயன்பாடு நிபந்தனைக்குட்பட்டது.,ta
"சிஸ்டத்தை அணுகுதல் மற்றும்/அல்லது பயன்படுத்துவதன் மூலம், சேவை விதிமுறைகள் மற்றும் இந்த தனியுரிமைக் கொள்கையை நீங்கள் படித்து, புரிந்து கொண்டு, அதற்குக் கட்டுப்பட்டிருப்பதைக் குறிப்பிடுகிறீர்கள், மேலும் இந்த தனியுரிமைக் கொள்கையில் உங்கள் தகவல் மற்றும் தரவு சேகரிக்கப்பட்டு, சேமித்து வைக்கப்பட்டுள்ள முறையில் பயன்படுத்தப்படுவதை ஒப்புக்கொள்கிறீர்கள்.",ta
இந்த தனியுரிமைக் கொள்கையின் பிரிவு 1ல் விவரிக்கப்பட்டுள்ளபடி உங்கள் தகவலைச் சேகரிப்பது இந்தத் தனியுரிமைக் கொள்கையின் 2 மற்றும் 3வது பிரிவில் குறிப்பிடப்பட்டுள்ள நோக்கங்களை நிறைவேற்றுவது அவசியம் என்பதை நீங்கள் ஒப்புக்கொள்கிறீர்கள்.,ta
"நீங்கள் எங்கள் சேவைகளைப் பயன்படுத்தும் போது நீங்கள் வழங்கும் உள்ளடக்கம் மற்றும் பிற தகவல்களை நாங்கள் சேகரிக்கிறோம், நீங்கள் கணக்கில் பதிவு செய்வது உட்பட.",ta
"இருப்பினும், தரவை வழங்குவது விருப்பமானதாக இருந்தால், தனிப்பட்ட தரவைப் பகிர வேண்டாம் என்று நீங்கள் தேர்வு செய்யலாம்.",ta
1.2. சேவைகளின் பயன்பாட்டிலிருந்து தகவல்.,ta
"எங்கள் தளங்கள், பயன்பாடு மற்றும் இயங்குதளத் தொழில்நுட்பம் உட்பட, எங்கள் சேவைகளைப் பார்வையிடும்போது அல்லது பயன்படுத்தும்போது பயன்பாட்டுத் தரவை நாங்கள் பதிவு செய்கிறோம்.",ta
"குக்கீகள், லோக்கல் ஸ்டோரேஜ், உலாவி வலைச் சேமிப்பகம் அல்லது பயன்பாட்டுத் தரவுத் தேக்ககங்கள், தரவுத்தளங்கள் மற்றும் சேவையகப் பதிவுகள் உள்ளிட்ட தகவல்களைச் சேகரித்துச் சேமிப்பதற்கும், குறிப்பிட்ட சந்தர்ப்பங்களில் உங்கள் தகவலைச் சேகரித்துப் பயன்படுத்துவதற்கும் பல்வேறு தொழில்நுட்பங்களை நாங்கள் பயன்படுத்தலாம்.",ta
1.3. மூன்றாம் தரப்பினரிடமிருந்து தகவல்.,ta
உங்கள் தனிப்பட்ட தகவல்களைச் சேகரிக்கக்கூடிய மூன்றாம் தரப்பு தளங்களுக்கு எங்கள் அமைப்பு API ஐ வழங்குகிறது.,ta
அத்தகைய தகவல் அல்லது அவர்களின் தனியுரிமை நடைமுறைகள் அல்லது அந்த மூன்றாம் தரப்பு தளங்களின் உள்ளடக்கத்திற்கு போஷன் டிராக்கர் எந்த வகையிலும் பொறுப்பாக இல்லை.,ta
"கூடுதலாக, மூன்றாம் தரப்பு தளங்களின் சில பக்கங்களில் ""குக்கீகள்"" அல்லது பிற ஒத்த சாதனங்களையும் நீங்கள் சந்திக்கலாம், மேலும் இந்த மூன்றாம் தரப்பு தளங்கள் குக்கீகளைப் பயன்படுத்துவதை கணினி கட்டுப்படுத்தாது என்பதை போஷன் டிராக்கர் மூலம் தெளிவுபடுத்துகிறது.",ta
இந்த மூன்றாம் தரப்பு சேவை வழங்குநர்கள் மற்றும் மூன்றாம் தரப்பு தளங்கள் நீங்கள் உட்பட்ட உங்கள் தகவலைச் சேமித்து வைத்திருத்தல் ஆகியவற்றை நிர்வகிக்கும் தங்கள் தனியுரிமைக் கொள்கைகளைக் கொண்டிருக்கலாம்.,ta
"இந்தத் தனியுரிமைக் கொள்கையானது, இந்த மூன்றாம் தரப்பு வழங்குநர்கள் மற்றும் மூன்றாம் தரப்பு தளங்களுக்கு வழங்கப்படும், சேமித்து வைத்திருக்கும் அல்லது பயன்படுத்தப்படும் எந்தத் தகவலையும் நிர்வகிக்காது.",ta
"நீங்கள் மூன்றாம் தரப்பு தளத்தை உள்ளிடும்போது, உங்கள் தகவலைப் பாதுகாப்பது தொடர்பான மூன்றாம் தரப்பு தளத்தின் தனியுரிமைக் கொள்கையை மதிப்பாய்வு செய்யுமாறு பரிந்துரைக்கிறோம்.",ta
தேடல் முடிவுகளிலோ அல்லது எந்த மூன்றாம் தரப்பு தளங்களிலோ வெளியிடப்படும் தகவல்களுக்கு போஷன் டிராக்கர் பொறுப்பேற்காது என்பதை நீங்கள் ஒப்புக்கொள்கிறீர்கள்.,ta
