data,language
पोशन ट्र्याकर आंगनवाड़ी कार्यकर्ताहरूलाई उनीहरूको प्रयासको प्रतिबिम्बको साथ सेवाहरूको प्रभावकारी वितरणको लागि एउटा रोजगार सहायता हो। यो पोशन अभियान अन्तर्गत एक महत्वपूर्ण र लाभार्थी-केन्द्रित सेवा वितरण अनुप्रयोग हो जसले विश्लेषणको साथ वास्तविक समय डाटालाई बढावा दिनेछ।.,ne
वास्तविक समय रेकर्डिङ र निगरानी,ne
"पोशन ट्रयाकरले परिभाषित सूचकहरूमा सबै एडब्ल्यूसीहरु र लाभार्थीहरूको वास्तविक-समय निगरानी र ट्र्याकिङ सक्षम बनाउँछ। यो केन्द्रीकृत डाटा आर्किटेक्चर प्रयोग गरेर बनाइएको हो जुन अन्य मन्त्रालय र कार्यक्रमहरूको डिजिटल प्रविधि प्रणालीहरूसँग पनि पङ्क्तिबद्ध हुन्छ। आंगनवाडी केन्द्र (एडब्ल्यूसी) को गतिविधिहरु को 360-डिग्री दृश्य, आंगनवाड़ी कार्यकर्ताहरु (एडब्ल्यूडब्ल्यूहरु) को सेवा वितरण र गर्भवती महिलाहरु, स्तनपान आमा र बच्चाहरु को लागी पूर्ण लाभार्थी व्यवस्थापन प्रदान गर्ने उद्देश्य। सार्वजनिक ड्यासबोर्डले लाभार्थीहरूलाई प्रदान गरिएका सेवाहरूमा पारदर्शिता प्रदान गर्न मद्दत गर्दछ.",ne
सेवाहरू वितरण गरियो,ne
"एक बटनको क्लिकमा अन्तिम लाभार्थीलाई सेवाहरूको ट्र्याकिङ। घरको राशन लिनुहोस् (टीएचआर) र तातो पकाएको खाना (एचसीएम), शिशुहरू र गर्भवती महिलाहरूको लागि खोप जस्ता सेवाहरू.",ne
"विभिन्न उमेर समूहका बालबालिकालाई एडब्ल्यूडब्ल्यूहरु द्वारा मासिक रूपमा अनुगमन गरिन्छ। डब्लुएचओको मापदण्ड अनुसार स्वास्थ्य परिसूचकहरू जस्तै स्टन्टिङ, बर्बादी र कम तौलको प्रचलन मापन गरिन्छ। नियमित वृद्धि अनुगमनले एडब्ल्यूडब्ल्यूहरु लाई बच्चाहरूलाई सान्दर्भिक र समयमै सहायता प्रदान गर्न मद्दत गर्छ.",ne
गृह भ्रमण सतर्कहरू,ne
"पोशन ट्र्याकरले महत्वपूर्ण अन्तिम-माइल लाभार्थीहरूलाई स्वचालित सतर्कहरू उत्पन्न गर्दछ। यसले लाभार्थी र कर्तव्य वाहकहरूको वास्तविक समय उपस्थिति कागजात गरेर वितरण प्रणालीको कुशल लेखापरीक्षण पनि सुनिश्चित गर्दछ। यस व्यवस्थापन सूचना प्रणालीले पोषण कार्यक्रमलाई प्रभावकारी रूपमा मापन गर्न मद्दत गर्नेछ, जसले गर्दा सकारात्मक प्रभावहरू उत्पन्न गर्न र दस्तावेजीकरण गर्न।.",ne
सिक्ने भिडियोहरू,ne
कंगारु आमाको हेरचाह सहयोगमा कमजोर नवजात शिशुको हेरचाह कसरी गर्न,ne
कुपोषण र मृत्युबाट बच्नको लागि रोगहरू रोक्न,ne
बालबालिका र किशोर किशोरीहरूमा रक्तअल्पता रोकथाम,ne
जन्म तयारी - संस्थागत र घर वितरण को लागी,ne
कमजोर नवजात शिशुको हेरचाह - हामी कति कमजोर बच्चाहरू हराउँदै छौं?,ne
रोगको समयमा खुवाउने,ne
गर्भावस्थाको समयमा तयारी - नवजात शिशु हेरचाह र परिवार योजना को लागी,ne
अनन्य स्तनपान सुनिश्चित गर्दै,ne
पूरक खुवाउने - आहार विविधता,ne
कमजोर नवजात शिशुको पहिचान र हेरचाह,ne
नवजात शिशुहरूमा स्तनपान अवलोकन गर्दै,ne
योजना बनाउँदै र एडब्ल्यूसी मा समुदायमा आधारित घटनाहरू,ne
गृह भ्रमण योजनाकार बनाउने वा अद्यावधिक गर्ने र गृह भ्रमणहरू सुरु गर्ने,ne
समयसँगै पूरक आहारमा सुधार हुन्छ भन्ने सुनिश्चित गर्दै,ne
पूरक आहारको समयमै प्रारम्भ कसरी सुनिश्चित गर्ने,ne
गम्भीर तीव्र कुपोषणको पहिचान र रोकथाम गर्ने,ne
बिरामी नवजात शिशुको पहिचान र सन्दर्भ,ne
स्तनपानमा समस्या भएका आमाहरूलाई समर्थन गर्दै,ne
स्तनपान गराउने आमाहरू ,ne
पीडीएफ डाउनलोड गर्नुहोस्,ne
बालबालिकाको बृद्धि अनुगमनको बारेमा सामान्य जागरूकता,ne
बालबालिकामा रोगबाट बच्नका लागि सामान्य जागरूकता,ne
गर्भावस्थाको लागि सामान्य जागरूकता,ne
एसएएम र एमएएम सामान्य जागरूकता,ne
आमाको हेरचाह सम्बन्धी सामान्य जागरूकता,ne
बच्चाको डेलिभरीमा सामान्य जागरूकता,ne
रक्तअल्पता रोक्न को लागी गर्भावस्थाको लागी जागरूकता,ne
स्तनपान गराउने आमाहरू,ne
स्तनपान गराउने आमा को लागि जागरूकता बच्चाहरूको लागि पूरक आहार,ne
स्तनपान गराउने आमालाई जागरूकता,ne
"बच्चाहरूमा कुपोषण रोक्न को लागी अविकसित बच्चाहरू, बर्बादका लागी जागरूकता",ne
वृद्धि अनुगमन मूल्याङकन मानचित्रहरु,ne
अविकसित मूल्यांकन परिमितिहरु,ne
व्यर्थ मूल्यांकन परिमितिहरु,ne
कम तौल मूल्यांकन परिमितिहरु,ne
नियमावलीहरू,ne
परिपत्र / सूचनाहरू,ne
स्मार्ट फोन लागत को बारे मा स्पष्टीकरण,ne
पोशन ट्र्याकरमा आंगनवाड़ी सेवाहरूको योजना को डेटा अपलोड गर्दै,ne
मोबाइल अनुप्रयोगको लागि डाटा योजना,ne
स्मार्ट फोन र प्राविधिक अनुकूलता परीक्षणको विशिष्टताहरू,ne
हप्ताहरू,ne
दादुरा युक्त खोप(एमसीवी)/दादुरा र रुबेला (एमआर) -1,ne
पर्ट्युसिस र टिटानस(डीपीटी)-बोस्टर -1,ne
राज्य छान्नुहोस्,ne
लगआउट गर्नुहोस्,ne
हालको महिना प्रदर्शन,ne
6 केपीआईहरूमा जिल्ला प्रदर्शन,ne
जिल्लाको त्रैमासिक कार्यसम्पादन,ne
जिल्ला चयन गर्नुहोस्,ne
कुञ्जी प्रदर्शन सूचक चयन गर्नुहोस्,ne
घरको राशन लिनुहोस् (टीएचआर) प्राप्त गर्ने गर्भवती महिलाहरू,ne
घरको राशन लिनुहोस् (टीएचआर) प्राप्त गर्ने स्तनपान गराउने आमाहरू,ne
कम तौलका बालबालिका जसले पूरक पोषण पाएका छन्,ne
पूरक पोषण प्राप्त गर्ने 5 वर्ष मुनिका एसएएम बालबालिका,ne
महिना चयन गर्नुहोस्,ne
(अन्तिममा अद्यावधिक गरियो 31/05/2022),ne
6 केपीआईहरूमा जिल्ला प्रदर्शन ,ne
(अन्तिममा अद्यावधिक गरियो 31/03/2023),ne
चौथाई चयन गर्नुहोस्,ne
 (अन्तिममा अद्यावधिक गरियो 31/03/2023),ne
तल दिइएका नम्बरहरू पोशन ट्र्याकर डाटाबेस अनुसार छन्।,ne
राष्ट्रिय औसत,ne
राष्ट्रिय सर्वश्रेष्ठ,ne
नयाँ टिकट खोल्नुहोस्,ne
टिकट स्थिति जाँच गर्नुहोस्,ne
नयाँ टिकट सिर्जना गर्नुहोस्,ne
नयाँ टिकट सिर्जना गर्न कृपया तलको फारम भर्नुहोस्। आंगनवाड़ी कामदार 48 घण्टा भित्र तपाईं सम्म पुग्नेछ।.,ne
लाभार्थीको कोटी चयन गर्नुहोस्,ne
बच्चाहरू (0-6 महिना),ne
बच्चाहरू (6 महिना - 3 वर्ष),ne
बच्चाहरू (3 - 6 वर्ष),ne
निम्नसँग सम्बन्धित प्रश्न चयन गर्नुहोस्,ne
सुपरभाइजर,ne
एक विवरण चयन गर्नुहोस्,ne
नाम ,ne
टिकट उठाउन गाह्रो भइरहेको छ?,ne
जिल्लाअनुसार,ne
परियोजना चयन गर्नुहोस्,ne
सेक्टर चयन गर्नुहोस्,ne
आंगनवाडी केन्द्र चयन गर्नुहोस्,ne
टिकट सिर्जना गर्नुहोस्,ne
रिसेट गर्नुहोस्,ne
के यो एप इन्टरनेटबिना पहुँच गर्न सकिन्छ?,ne
"सकिँदैन, कुनै पनि एपलाई मान्य इन्टरनेट जडानबिना चलाउन सकिँदैन।",ne
पोषण ट्रेकर एपका लक्षित प्रयोगकर्ता को हुन्?,ne
"पोषण ट्रयाकर एपलाई लाभार्थीहरूको डाटा फाराममा लगाउ अंगनवाडी कार्यकर्ता, अंगनवाडी केन्द्रका लागि हो। यो सामान्य जनताको प्रयोगका लागि होइन।",ne
पोषण ट्र्याकर एपमा कसरी लगइन गर्ने?,ne
"AWW हरूलाई लगइन स्क्रिनमा आफ्नो मोबाइल नम्बर प्रविष्ट गर्न अनुरोध गरिन्छ। एउटा OTP आफ्नो दर्ता मोबाइल नम्बर, तपाईलाई आफ्नो MPIN सेट गर्न चाहिने पोस्टमा पठाइनेछ।",ne
MPIN भनेको के हो?,ne
MPIN भनेको ४ अंकको पासकोड हो जुन पोसन ट्र्याकर एपमा दर्ता गर्दा आंगनवाडी कार्यकर्ताले सेट गरेको हुन्छ।,ne
MPIN कसरी सेट गर्ने?,ne
"MPIN सम्बन्धित आंगनवाडी कार्यकर्ताले आफ्नो मोबाइल नम्बरको बिरूद्ध OTP अनुरोध गरेर सेट गर्न सकिन्छ । मोबाइल नम्बर डाटाबेसमा पहिले नै अवस्थित छ भने, सम्बन्धित आंगनवाडी व्यक्तिले पंजीकृत मोबाइल नम्बरमा ४ अंकको ओटिपी प्राप्त गर्नेछ। ओटिपीमा प्रवेश गरेपछि, AWW सजिलै अनुकूलित MPIN सेट गर्न सक्दछ।",ne
MPIN कहिले र कसरी प्रयोग गर्ने?,ne
पोषण ट्रेकर एपमा लगइन गर्दा AWW हरूलाई तिनीहरूले सेट गरेको MPI प्रविष्ट गर्न आवश्यक छ। यो MPIN ले पोषण ट्र्याकर एप चलाउन र लाभार्थी फारमहरूमा जानकारी प्रविष्ट गर्न पासकोडको रूपमा काम गर्दछ।,ne
MPIN कसरी रिसेट गर्ने?,ne
"MPIN लाई कुनै पनि AWW / AWC प्रयोगकर्ताद्वारा सजिलै रिसेट गर्न सकिन्छ। तपाईंले बिर्सिएको MPIN मा क्लिक गर्न आवश्यक छ, र तपाईंको पंजीकृत मोबाइल नम्बर प्रविष्ट गर्नुपर्ने छ। तपाईंले आफ्नो दर्ता गरेको मोबाइल नम्बरमा ओटिपी प्राप्त गरेर आफ्नो MPIN सजिलै रिसेट गर्न सक्नुहुन्छ।",ne
पोषण ट्र्याकर अनुप्रयोग कति भाषाहरूमा उपलब्ध छ?,ne
पोषण ट्र्याकर एप २२ विभिन्न भाषाहरूमा उपलब्ध छ,ne
उपलब्ध विभिन्न भाषाहरू:,ne
AWW वा AWC ले फारम भर्दा कति भाषाहरूमा डाटा प्रविष्ट गर्न सक्छन्?,ne
AWW ले फाराम अंग्रेजी भाषामा मात्र भर्न सक्छन्।,ne
पोषन ट्र्याकर एपमा कति फरक प्रकारहरू छन्?,ne
लाभार्थीहरूका लागि विभिन्न प्रकारका फारामहरू हुन्छन्। यसले निम्न समावेश गर्दछ:,ne
बच्चा ६ महिनादेखि ३ वर्ष,ne
किशोरीहरू (११ वर्ष-१९ वर्ष),ne
AWC फारमहरूमा कुन जानकारी थप्न मिल्छ?,ne
"AWW हरूले एक विशेष आंगनवाडी केन्द्रमा अवस्थित पूर्वाधारसँग सम्बन्धित विवरणहरू प्रविष्ट गर्नुपर्ने छ। यसले संरचना, आधारभूत सुविधाहरू, सुविधा, सरसफाइ, पिउने पानी आदि समावेश गर्दछ।",ne
AWWहरूले आफ्नो मोबाइल नम्बरमार्फत दर्ता गर्न असमर्थ भएमा कसरी एपमा साइन अप गर्न सक्छन्?,ne
AWW आफैंलाई दर्ता गर्न असफल भएमा २ सम्भावनाहरू हुन सक्छन्:,ne
तिनीहरूको मोबाइल नम्बर राज्यले MoWCD लाई प्रदान गरेको डाटामा छैन।,ne
तिनीहरू नयाँ प्रणालीमा थपिएका हुन् र तिनीहरूको मोबाइल नम्बर राज्य सेलले MoWCD लाई प्रदान गरेको छैन।,ne
माथिका दुबै स्थितिहरूमा राज्य नोडल अफिसर्सलाई कुनै पनि AWW थप्न / सम्पादन / सक्रिय / निष्क्रिय गर्न अधिकार दिइन्छ।,ne
पोषण ट्र्याकर ड्यासबोर्डमा कसरी पहुँच गर्न सकिन्छ?,ne
पोषण ट्र्याकर ड्यासबोर्डलाई ड्यासबोर्डमा साइन इन गरेर पहुँच गर्न सकिन्छ। ड्यासबोर्डलाई ,ne
" लिंकमा क्लिक गरेर पहुँच गर्न सकिन्छ। राष्ट्रिय, राज्य, जिल्ला, परियोजना र क्षेत्र स्तरका नोडल स्तरका अधिकारीहरूलाई मात्र ड्यासबोर्डमा पहुँच गर्न अद्वितीय प्रमाणपत्रहरू प्रदान गरिन्छ।",ne
कसैले AWW / AWC कसरी थप्न सक्छ?,ne
"AWW / AWC हरूलाई केवल नोडल स्तर अफिसियलद्वारा जोड्न सकिन्छ। पदमा माथि रहेको कसैले पनि थप्न सक्छ। राष्ट्रिय स्तरमा जस्तै प्रयोगकर्ताले राज्य, जिल्ला, परियोजना र क्षेत्र स्तरको प्रयोगकर्ता सिर्जना गर्न सक्छ। राज्य स्तरका प्रयोगकर्ताले जिल्ला, परियोजना र क्षेत्र स्तरको प्रयोगकर्ता सिर्जना गर्न सक्छ, जिल्ला स्तरका प्रयोगकर्ताले परियोजना र क्षेत्र स्तरको प्रयोगकर्ता सिर्जना गर्न सक्छ, परियोजना स्तरका प्रयोगकर्ताले क्षेत्र स्तरको प्रयोगकर्ता सिर्जना गर्न सक्छ।",ne
पोषण ट्र्याकर ड्यासबोर्डमा कति फरक प्रकारका रिपोर्टहरू उत्पन्न गर्न सकिन्छ?,ne
विभिन्न रिपोर्टहरू हुन्छन् जुन् निम्नानुसार उत्पन्न गर्न सकिन्छ,ne
सामान्य रिपोर्टहरू:,ne
डाउनलोड गरिएका एपहरूको संख्या,ne
दर्ता गरिएका आंगनवाडी केन्द्रहरूको कुल संख्या,ne
दर्ता गरिएका लाभार्थीहरूको कुल संख्या (राष्ट्रिय / राज्य / जिल्ला / खण्डअनुसार),ne
दर्ता गरिएका गर्भवती महिलाहरूको कुल संख्या (राष्ट्रिय / राज्य / जिल्ला / खण्डअनुसार),ne
स्तनपान गराउने आमाहरूको कुल संख्या दर्ता गरियो (राष्ट्रिय / राज्य / जिल्ला / खण्डवार),ne
बच्चाहरूको कुल संख्या (०-६ महिना) पंजीकृत (राष्ट्रिय / राज्य / जिल्ला / खण्डअनुसार),ne
बच्चाहरूको कुल संख्या (६ महिना - ३ वर्ष) पंजीकृत (राष्ट्रिय / राज्य / जिल्ला / खण्डअनुसार),ne
दर्ता गरिएका बच्चाहरूको कुल संख्या (३-६ वर्ष) (राष्ट्रिय / राज्य / जिल्ला / खण्डअनुसार),ne
मातृ र बाल पोषण:,ne
२१ दिनमा कति लाभार्थीहरूले THR प्राप्त गरे,ne
कति बच्चाहरूले जन्मपछि पहिलो घण्टामा विशेष गरी स्तनपान गराए,ne
कति स्तनपान गराउने आमाहरूलाई एचसीएम दिइन्छ,ne
कति जना बच्चाहरूले जन्मपछि पहिलो घण्टामा विशेष रूपमा स्तनपान गराए,ne
३-६ वर्ष उमेरका बच्चाहरूमा क्याल्सियमको औसत स्तर,ne
३-६ वर्ष उमेरका बच्चाहरूमा आइरनको औसत स्तर,ne
"प्रति महिना लगाइएका खोपहरूको कुल संख्या (ब्लक, जिल्ला, राज्य, राष्ट्रिय स्तर)",ne
"AWC हरूको संख्या (ब्लक, जिल्ला, राज्य, राष्ट्रिय स्तर)",ne
"बालवाटिकाको कुल संख्या (ब्लक, जिल्ला, राज्य, राष्ट्रिय स्तर)",ne
"सफा पिउने पानी भएका AWC हरूको कुल संख्या (ब्लक, जिल्ला, राज्य, राष्ट्रिय स्तर)",ne
"कार्य तौल मापन भएका AWC हरू (ब्लक, जिल्ला, राज्य, राष्ट्रिय स्तर) को कुल संख्या",ne
"बिजुली भएका AWC हरूको कुल संख्या (ब्लक, जिल्ला, राज्य, राष्ट्रिय स्तर)",ne
सरकारी स्वामित्वमा रहेका AWC हरूको कुल संख्या,ne
निजी स्वामित्वमा रहेका AWC हरूको कुल संख्या,ne
पोशन ट्र्याकर टोलीलाई कसरी सम्पर्क गर्ने?,ne
पोशन ट्र्याकर टोलीलाई support-poshantrackr@gov.in मा इमेल पठाएर सम्पर्क गर्न सकिन्छ। हात समात्न र समर्थनको लागि हामी हरेक दिन 4:15 बजे देखि 5:15 बजे सम्म भिडियो कन्फरेन्समा पनि उपलब्ध छौं।,ne
पोशन क्याल्कुलेटर भनेको के हो,ne
पोशन क्याल्कुलेटर विश्व स्वास्थ्य संगठन (डब्लूएचओ) मापदण्ड अनुसार बच्चाको विभिन्न स्वास्थ्य अवस्थाहरूलाई मान्यता दिन मद्दत गर्दछ।.,ne
स्टन्टिङ (उमेरको लागि उचाइ) ,ne
0 महिना देखि 6 वर्ष सम्म,ne
गम्भीर रूपमा स्टन्ट,ne
मध्यम रूपमा स्टन्ट गरिएको,ne
कम तौल (उमेरको लागि वजन) ,ne
बर्बाद (उचाइको लागि वजन) - ,ne
0 महिना देखि 5 वर्ष सम्म,ne
गम्भीर रूपमा बर्बाद (एसएएम),ne
मध्यम रूपमा बर्बाद (एमएएम),ne
बढी तौल,ne
माथि उल्लिखित उमेर कोष्ठकहरू अनुसार माथिको मापदण्डहरू परिभाषित गरिएका छन्,ne
सन्दर्भ तालिकाहरूको बारेमा,ne
विश्वभरका शिशुहरू र साना बालबालिकाहरूको वृद्धि र विकासको मूल्याङ्कन गर्नको लागि नयाँ वृद्धि कर्भहरू सिर्जना गर्न 1997 र 2003 को बीचमा डब्ल्यूएचओ बहुकेन्द्रीय वृद्धि सन्दर्भ अध्ययन (एमजीआरएस) गरिएको थियो।.,ne
"एमजीआरएस ले व्यापक रूपमा विभिन्न जातीय पृष्ठभूमि र सांस्कृतिक सेटिङहरू (ब्राजिल, घाना, भारत, नर्वे, ओमान र यूएसए) बाट लगभग 8500 बालबालिकाहरूबाट प्राथमिक वृद्धि डेटा र सम्बन्धित जानकारी सङ्कलन गरेको छ।.",ne
नयाँ वृद्धि कर्भहरूले जन्मदेखि पाँच वर्षसम्मका सबै बालबालिकाहरूको शारीरिक वृद्धिको उत्कृष्ट विवरण प्रतिनिधित्व गर्ने र स्तनपान शिशुलाई वृद्धि र विकासको लागि मानक मोडेलको रूपमा स्थापित गर्न एकल अन्तर्राष्ट्रिय मापदण्ड प्रदान गर्ने अपेक्षा गरिएको छ।.,ne
आफ्नो स्वास्थ्य कसरी पुनर्जीवित गर्ने?,ne
तपाईको स्वास्थ्यलाई कसरी पुनर्जीवित गर्ने यदि तपाई गम्भीर रूपमा बर्बाद हुनुहुन्छ (एसएएम),ne
तपाईको स्वास्थ्यलाई कसरी पुनर्जीवित गर्ने यदि तपाई मध्यम रूपमा बर्बाद हुनुहुन्छ (एमएएम),ne
यदि तपाई कम तौल हुनुहुन्छ भने तपाईको स्वास्थ्यलाई कसरी पुनर्जीवित गर्ने,ne
कृपया आफ्नो मोबाइल संख्या र टिकट संख्या प्रदान गर्नुहोस्।,ne
टिकट हेर्नुहोस्,ne
"यदि यो तपाइँले हामीलाई सम्पर्क गर्ने पहिलो पटक हो वा तपाइँले टिकट संख्या हराउनुभएको छ भने, कृपया ",ne
" मा होस्ट गरिएको पोशन ट्र्याकर मंचको प्रयोगलाई नियन्त्रित गर्ने सेवाका सर्तहरू (“सर्तहरू”) र लिंक गरिएका सबै सम्बन्धित साइटहरू निम्न छन्। यसमा, यसका सहायक कम्पनीहरू, र सम्बद्धहरू (सामूहिक रूपमा, ""साइट"")।",ne
