data,language
कृपया तुमच्या संबंधित अंगणवाडी केंद्राशी संपर्क साधा.,mr
अतिरिक्त पूरक आहारासाठी कोण पात्र आहे?,mr
"मुलांमध्ये खुंटणे, अशक्तपणा, कमी वजनाचे प्रमाण आणि पोषण सेवा वितरणाचा शेवटचा माइल ट्रॅकिंग यासाठी पोषण ट्रॅकर अंतर्गत तंत्रज्ञानाचा वापर केला जात आहे.",mr
पोषण ट्रॅकर अंगणवाडी कर्मचार्‍यांना त्यांच्या प्रयत्नांचे प्रतिबिंब देऊन कार्यक्षमतेने सेवा पुरवण्यासाठी नोकरी-सहाय्य आहे.,mr
पोषण अभियानांतर्गत हा एक गंभीर आणि लाभार्थी-केंद्रित सेवा वितरण अनुप्रयोग आहे जो विश्लेषणासह वास्तविक वेळेच्या डेटाला प्रोत्साहन देईल.,mr
हे केंद्रीकृत डेटा आर्किटेक्चर वापरून तयार केले गेले आहे जे इतर मंत्रालये आणि कार्यक्रमांच्या डिजिटल तंत्रज्ञान प्रणालींशी देखील संरेखित होते.,mr
"अंगणवाडी केंद्र (अंगणवाडी केंद्र), अंगणवाडी सेविकांच्या सेवा वितरण (अंगणवाडी सेविकाs) आणि गरोदर महिला, स्तनदा माता आणि मुलांसाठी संपूर्ण लाभार्थी व्यवस्थापनाचे 360-अंश दृश्य प्रदान करणे हे उद्दिष्ट आहे.",mr
सार्वजनिक डॅशबोर्ड लाभार्थ्यांना दिल्या जाणाऱ्या सेवांमध्ये पारदर्शकता आणण्यास मदत करतो.,mr
"होम रेशन(टीएचआर) आणि गरम शिजवलेले जेवण (एचसीएम), नवजात बालकांसाठी आणि गर्भवती महिलांसाठी लसीकरण यासारख्या सेवा.",mr
"खुंटणे, अशक्तपणा आणि कमी वजनाचे प्रमाण यासारखे आरोग्य निर्देशक डब्ल्यूएचओ मानकांनुसार मोजले जातात.",mr
नियमित वाढीचे निरीक्षण केल्याने अंगणवाडी सेविका ला मुलांना संबंधित आणि वेळेवर सहाय्य प्रदान करण्यात मदत होते.,mr
हे लाभार्थी आणि कर्तव्य धारकांच्या वास्तविक वेळेच्या उपस्थितीचे दस्तऐवजीकरण करून वितरण प्रणालीचे कार्यक्षम ऑडिट देखील सुनिश्चित करते.,mr
"ही व्यवस्थापन माहिती प्रणाली पोषण कार्यक्रमास कार्यक्षमतेने मापन करण्यास मदत करेल, ज्यामुळे सकारात्मक प्रभाव निर्माण आणि दस्तऐवजीकरण होईल.",mr
इंटरनेटशिवाय आप मध्ये प्रवेश केला जाऊ शकतो का?,mr
वैध इंटरनेट कनेक्शनशिवाय अ‍ॅप कार्य करत नाही.,mr
पोषण ट्रॅकर अॅपचे लक्ष्यित यूजरबेस कोण आहेत?,mr
"अंगणवाडी सेविका, अंगणवाडी केंद्रे, लाभार्थ्यांचा डेटा फॉर्ममध्ये टाकण्यासाठी पोषण ट्रॅकर अ‍ॅप आहे.",mr
हे सर्वसामान्यांसाठी अजिबात विकसित केलेले नाही.,mr
पोषण ट्रॅकर अॅपमध्ये लॉग इन कसे करावे?,mr
एडब्ल्यूडब्ल्यू ला लॉगिन स्क्रीनमध्ये त्यांचे मोबाइल नंबर प्रविष्ट करण्याची विनंती केली जाते.,mr
आपल्या नोंदणीकृत मोबाइल नंबरवर एक ओटीपी पाठविला जाईल जो आपण आपला एमपीन म्हणून सेट करणे आवश्यक आहे.,mr
एमपीन म्हणजे काय?,mr
एमपीन हा ४ अंकांचा पासकोड आहे जो पोषण ट्रॅकर अॅप वर नोंदणी करताना अंगणवाडी सेवकाने सेट केला असतो.,mr
एमपीआयएन संबंधित मोबाईल क्रमांकावर ओटीपीची विनंती करुन संबंधित अंगणवाडी सेवकाद्वारे सेट केले जाऊ शकते.,mr
डेटाबेसमध्ये मोबाइल नंबर आधीपासून अस्तित्त्वात असल्यास संबंधित अंगणवाडी व्यक्तीस नोंदणीकृत मोबाइल क्रमांकावर ४ अंकी ओटीपी मिळेल.,mr
ओटीपी टाकल्यावर एडब्ल्यूडब्ल्यू सहजपणे सानुकूलित एमपीन सेट करू शकते.,mr
एमपीन कधी आणि कसा वापरावा?,mr
"पोषण ट्रॅझर अ‍ॅपवर लॉग इन करताना, एडब्ल्यूडब्ल्यू ने त्यांच्याद्वारे सेट केलेला एमपीन प्रविष्ट करणे आवश्यक आहे.",mr
हे एमपीन पोषण ट्रॅकर अॅप चालविण्यासाठी पासकोड म्हणून काम करेल आणि लाभार्थी फॉर्ममध्ये माहिती प्रविष्ट करेल.,mr
एमपीन रीसेट कसे करावे?,mr
एमपीआयएन सहजपणे कोणत्याही एडब्ल्यूडब्ल्यू / एडब्ल्यूसी वापरकर्त्याद्वारे रीसेट केले जाऊ शकते.,mr
"आपल्याला विसरलेले एमपीन वर क्लिक करणे आवश्यक आहे, आणि आपला नोंदणीकृत मोबाइल नंबर प्रविष्ट करणे आवश्यक आहे.",mr
आपल्या नोंदणीकृत मोबाइल नंबरवर आपल्याला ओटीपी प्राप्त होईल आणि आपण आपल्या एमपीनला रीसेट करू शकता.,mr
पोषण ट्रॅकर अ‍ॅप किती भाषांमध्ये उपलब्ध आहे?,mr
पोषण ट्रॅकर अॅप २२ वेगवेगळ्या भाषांमध्ये उपलब्ध आहे.,mr
एडब्ल्यूडब्ल्यू केवळ इंग्रजी भाषेमध्ये फॉर्म भरू शकतात.,mr
पोषण ट्रॅकर अॅपमध्ये किती भिन्न प्रकारचे फॉर्म आहेत?,mr
लाभार्थींसाठी ७ वेगवेगळे प्रकारचे फॉर्म आहेत.,mr
एएनडब्ल्यूडब्ल्यूला विशिष्ट अंगणवाडी केंद्रात असलेल्या पायाभूत सुविधांशी संबंधित तपशील प्रविष्ट करणे आवश्यक आहे.,mr
"यामध्ये संरचना, मूलभूत सुविधा, सुविधा, स्वच्छता, पिण्याचे पाणी इत्यादींचा समावेश आहे.",mr
अ‍ॅडब्ल्यूडब्ल्यूएस त्यांच्या मोबाईल नंबरद्वारे नोंदणी करण्यात अक्षम असल्यास अॅपवर कसे साइन अप करू शकते?,mr
आपण पोशन ट्रॅकर डॅशबोर्डमध्ये प्रवेश कसा करू शकतो?,mr
एखादा एडब्ल्यूडब्ल्यू / एडब्ल्यूसी कसा जोडू शकतो ?,mr
एडब्ल्यूडब्ल्यू / एडब्ल्यूसी फक्त नोडल स्तराच्या अधिकाऱ्याद्वारे जोडले जाऊ शकतात.,mr
पदानुक्रमात वरीलपैकी कोणीही.,mr
"राष्ट्रीय स्तराप्रमाणेच राज्य, जिल्हा, प्रकल्प आणि क्षेत्र पातळीवरील वापरकर्ता तयार करू शकतो.",mr
"राज्यस्तरीय वापरकर्ता जिल्हा, प्रकल्प आणि क्षेत्र पातळीवरील वापरकर्ता तयार करू शकतो, जिल्हास्तरीय वापरकर्ता प्रकल्प आणि क्षेत्र पातळीचा वापरकर्ता तयार करू शकतो, प्रकल्प स्तराचा वापरकर्ता क्षेत्र स्तराचा वापरकर्ता तयार करू शकतो.",mr
पोषण ट्रॅकर डॅशबोर्डवर किती वेगवेगळ्या प्रकारचे अहवाल तयार केले जाऊ शकतात?,mr
हाताळणी व समर्थनासाठी आम्ही दररोज संध्याकाळी ३ ते सायंकाळी ५ या वेळेत व्हिडीओ कॉन्फरन्सद्वारे उपलब्ध आहोत.,mr
"एमजीआरएसने मोठ्या प्रमाणावर भिन्न वांशिक पार्श्वभूमी आणि सांस्कृतिक सेटिंग्जमधील (ब्राझील, घाना, भारत, नॉर्वे, ओमान आणि यूएसए) अंदाजे 8500 मुलांकडून प्राथमिक वाढ डेटा आणि संबंधित माहिती गोळा केली.",mr
नवीन वाढ वक्र एकच आंतरराष्ट्रीय मानक प्रदान करेल जे जन्मापासून ते पाच वर्षे वयोगटातील सर्व मुलांच्या शारीरिक वाढीचे सर्वोत्तम वर्णन करेल आणि स्तनपान करवलेल्या बाळाला वाढ आणि विकासासाठी आदर्श मॉडेल म्हणून स्थापित करेल.,mr
आपले आरोग्य कसे पुनरुज्जीवित करावे?,mr
"साइटला भेट देऊन किंवा वापरून, आपण वेळोवेळी अद्यतनित केल्यानुसार या अटींशी स्पष्टपणे सहमत आहात.",mr
"आपण या अटींच्या कोणत्याही भागाशी सहमत नसल्यास, साइट वापरू नका.",mr
कोणतेही बदल किंवा अद्यतने त्वरित प्रभावी होतील.,mr
बदलांसाठी वेळोवेळी या वापर अटी तपासण्याची जबाबदारी तुम्ही घेणे.,mr
"साइटद्वारे ऑफर केलेली काही वैशिष्ट्ये किंवा सेवा वापरण्याचा तुमचा हेतू असल्यास, तुम्हाला तुमच्या मोबाइल नंबरसह खात्यासाठी नोंदणी करणे आवश्यक आहे.",mr
"या अटी मान्य करून, तुम्ही आम्हाला तुमची ओळख माहिती (आधार तपशीलांसह) आणि तुमच्या खात्यात नोंदणीकृत इतर सर्व सदस्यांची देखील वापरण्यासाठी अधिकृत करण्यास स्पष्टपणे सहमत आहात.",mr
तुमची वैयक्तिक माहिती आणि नोंदणी आणि ही माहिती सुरक्षित ठेवण्यात तुम्ही अयशस्वी झाल्यामुळे होणार्‍या सर्व क्रियाकलापांची गोपनीयता राखण्यासाठी तुम्ही पूर्णपणे जबाबदार आहात.,mr
तुमच्या खात्यात किंवा मोबाईल नंबरमध्ये त्या व्यक्तीची तोतयागिरी करण्याच्या हेतूने दुसर्‍या व्यक्तीचे नाव समाविष्ट नसावे.,mr
तुम्ही दुसऱ्या वापरकर्त्याचे खाते त्यांच्या परवानगीशिवाय वापरू नये.,mr
"तुम्हाला तुमच्या खात्याचा कोणताही अनधिकृत वापर किंवा इतर खाते-संबंधित सुरक्षा उल्लंघन आढळल्यास, तुम्ही आम्हाला त्वरित लेखी सूचित कराल.",mr
तुमचे खाते दुसऱ्याच्या अधिकारांचे उल्लंघन करत असल्याची किंवा आमच्या धोरणांचे उल्लंघन करत असल्याची तक्रार आम्हाला मिळाल्यास आम्ही तुमचे खाते रद्द करू किंवा ब्लॉक करू.,mr
"साइटवर प्रदर्शित केलेल्या कोणत्याही कॅप्चाच्या संदर्भात सामग्री किंवा साइटची रचना, किंवा सादरीकरण.",mr
आम्ही साइटची सामग्री आणि वैशिष्ट्ये कधीही बदलू शकतो.,mr
"साइटवर प्रदर्शित केलेले नोंदणीकृत आणि अनोंदणीकृत ट्रेडमार्क, लोगो आणि सेवा चिन्ह आमच्या किंवा आमच्या परवानाधारकांच्या मालकीचे आहेत.",mr
"तुम्ही आमचे ट्रेडमार्क, लोगो आणि सेवा चिन्ह कोणत्याही प्रकारे ओ शिवाय वापरू शकत नाही.",mr
या वेबसाइटवर वैशिष्ट्यीकृत सामग्री विनामूल्य पुनरुत्पादित केली जाऊ शकते.,mr
"तथापि, साइटचा कोणताही भाग आणि कोणतीही सामग्री कॉपी, पुनर्प्रकाशित, पुनरुत्पादित, अपलोड, पोस्ट, सार्वजनिकरित्या प्रदर्शित, एन्कोड, अनुवादित, प्रसारित किंवा इतर कोणत्याही संगणकावर, सर्व्हरवर, वेब साइटवर किंवा प्रकाशनासाठी इतर माध्यमांवर कोणत्याही प्रकारे वितरित केली जाऊ शकत नाही.",mr
अपमानास्पद रीतीने किंवा दिशाभूल करणाऱ्या संदर्भात.,mr
"तुम्ही साइटवर उपलब्ध असलेल्या माहितीचा वापर करू शकता, जर तुम्ही (1) अशी माहिती केवळ तुमच्या वैयक्तिक, गैर-व्यावसायिक माहितीच्या उद्देशाने वापराल आणि अशी माहिती कोणत्याही नेटवर्क संगणकावर कॉपी किंवा पोस्ट करू नका किंवा ती कोणत्याही मीडियामध्ये प्रसारित करू नका, (2) अशा कोणत्याही माहितीमध्ये आणि अशा दस्तऐवज आणि सामग्रीशी संबंधित कोणतेही अतिरिक्त प्रतिनिधित्व किंवा वॉरंटीमध्ये कोणतेही बदल करू नका.",mr
"जेथे सामग्री प्रकाशित केली जात आहे किंवा इतरांना जारी केली जात आहे, तेथे स्त्रोत ठळकपणे मान्य करणे आवश्यक आहे.",mr
भाषांतरे सर्वोत्कृष्ट प्रयत्नांच्या आधारावर केली जात असली तरी काही भाग चुकीचे असू शकतात.,mr
वेबसाइटवरील काही फाइल्स आणि इतर गोष्टींचे भाषांतर केले जाऊ शकत नाही.,mr
"याव्यतिरिक्त, भाषांतरावर, भाषेच्या अडथळ्यांमुळे काही अनुप्रयोग आणि/किंवा सेवा अपेक्षेप्रमाणे कार्य करू शकत नाहीत.",mr
"या वेबसाइट्स लिंक्ड़ आहेत हे तथ्य, आमच्याकडून या वेबसाइट्सचे कोणतेही समर्थन सूचित करत नाही, कारण या वेबसाइट्सवर आमचे कोणतेही नियंत्रण आहे.",mr
आम्ही या वेबसाइट्ससाठी कोणतीही सामग्री किंवा या वेबसाइट्सच्या गोपनीयता पद्धतींसह जबाबदार नाही.,mr
या वेबसाइट्सच्या वापराच्या अटींशी परिचित होण्यासाठी आम्ही तुम्हाला जोरदार प्रोत्साहन देतो.,mr
या वेबसाइट्सचा तुमचा वापर तुमच्या स्वतःच्या जोखमीवर आणि धोक्यात आहे.,mr
"तुम्ही निवडलेल्या लिंक्स किंवा तुम्ही डाउनलोड करू शकणारे कोणतेही सॉफ्टवेअर व्हायरस, वर्म्स, ट्रोजन हॉर्स, दोष, डेट बॉम्ब, टाईम बॉम्ब आणि इतर किंवा इतर संगणक प्रोग्रामिंग दिनचर्यापासून मुक्त आहेत याची खात्री करण्यासाठी आवश्यक ती खबरदारी घेणे केवळ तुमच्यावर अवलंबून आहे.",mr
आम्ही असे प्रतिनिधित्व करत नाही की साइटवर किंवा त्याद्वारे उपलब्ध असलेली सामग्री योग्य आहे किंवा इतर ठिकाणी उपलब्ध आहे.,mr
आम्ही साइट किंवा साइटवर वर्णन केलेल्या कोणत्याही सेवा किंवा उत्पादनाची उपलब्धता कोणत्याही व्यक्ती किंवा भौगोलिक क्षेत्रासाठी कोणत्याही वेळी मर्यादित करू शकतो.,mr
तुमच्यावरील कोणत्याही तपासात किंवा खटला चालवण्यात मदत करण्यासाठी तुमच्या व्यवहारांशी संबंधित तुम्ही आम्हाला प्रदान केलेली माहिती आम्ही कायद्याची अंमलबजावणी करू शकतो.,mr
आम्हाला योग्य वाटेल अशी कायदेशीर कारवाई आम्ही करू शकतो.,mr
"पोषण ट्रॅकर पोर्टल किंवा ॲप भारत सरकारच्या महिला आणि बाल विकास मंत्रालयाद्वारे नियंत्रित केले जाते, यापुढे “एमडब्ल्यूसीडी”, “आमचे”, “आम्ही”, “आम्ही” म्हणून संबोधले जाईल ज्यामध्ये इतर विभाग आणि विभागांचा संदर्भ समाविष्ट असेल कार्यक्रम/मोहिम.",mr
"आम्ही कोणती माहिती गोळा करतो, ती का गोळा करतो आणि ती कशी वापरली आणि शेअर केली जाते हे समजून घेण्यास मदत करण्यासाठी हे गोपनीयता धोरण आहे.",mr
तुमची माहिती गोळा करणारी आणि ठेवणारी एजन्सी एमडब्ल्यूसीडी आहे.,mr
आम्ही तुमच्या वैयक्तिक माहितीच्या सुरक्षिततेचे रक्षण करण्यासाठी आणि तुमच्या गोपनीयतेचे रक्षण करण्यासाठी वचनबद्ध आहोत.,mr
"सिस्टीमवर संकलित केलेली आणि प्रक्रिया केलेली कोणतीही माहिती किंवा डेटा माहिती तंत्रज्ञान कायदा, 2000 च्या नियमांनुसार आणि वैयक्तिक डेटाच्या संकलन आणि प्रक्रियेशी संबंधित इतर राष्ट्रीय आणि राज्य कायद्यांसह वाचलेल्या तरतुदींनुसार केला जातो.",mr
तुमचा प्रणालीचा प्रवेश आणि वापर हे गोपनीयता धोरण आणि सेवा अटी तुमच्या स्वीकृतीवर सशर्त आहे.,mr
"सिस्टीममध्ये प्रवेश करून आणि/किंवा वापरून, तुम्ही प्रतिनिधित्व करता की तुम्ही सेवा अटी आणि गोपनीयता धोरण वाचले आहे, समजले आहे आणि त्यांना बांधील आहात आणि तुम्ही तुमची माहिती आणि डेटा संकलित, संग्रहित आणि मांडलेल्या पद्धतीने वापरण्यास संमती देता.",mr
या गोपनीयता धोरणामध्ये.,mr
तुम्ही याद्वारे कबूल करता की या गोपनीयता धोरणाच्या कलम 1 मध्ये वर्णन केल्यानुसार तुमची माहिती संग्रहित करणे या गोपनीयता धोरणाच्या कलम 2 आणि 3 मध्ये निर्दिष्ट केलेल्या उद्देशांची पूर्तता करण्यासाठी आवश्यक आहे.,mr
"तुम्ही आमच्या सेवा वापरता तेव्हा तुम्ही दिलेली सामग्री आणि इतर माहिती आम्ही गोळा करतो, ज्यामध्ये तुम्ही खात्यासाठी साइन अप करता तेव्हा.",mr
"तथापि, तुम्ही वैयक्तिक डेटा शेअर न करणे निवडू शकता जेथे डेटा प्रदान करणे पर्यायी आहे.",mr
1.2. सेवांच्या वापरावरून माहिती.,mr
"तुम्ही आमच्या साइट्स, ॲप आणि प्लॅटफॉर्म तंत्रज्ञानासह आमच्या सेवांना भेट देता किंवा अन्यथा वापरता तेव्हा आम्ही वापर डेटा लॉग करतो.",mr
"आम्ही कुकीज, स्थानिक स्टोरेज, जसे की ब्राउझर वेब स्टोरेज किंवा ऍप्लिकेशन डेटा कॅशे, डेटाबेस आणि काही विशिष्ट प्रकरणांमध्ये तुमची माहिती गोळा करण्यासाठी आणि वापरण्यासाठी सर्व्हर लॉगसह माहिती गोळा आणि संग्रहित करण्यासाठी विविध तंत्रज्ञानाचा वापर करू शकतो.",mr
1.3. तृतीय पक्षांकडून माहिती.,mr
आमची सिस्टीम तृतीय-पक्ष साइट्सना एपीआय प्रदान करते जी तुमची वैयक्तिक माहिती संकलित करू शकते.,mr
पोषण ट्रॅकर अशा माहितीच्या सुरक्षिततेसाठी किंवा त्यांच्या गोपनीयता पद्धती किंवा त्या तृतीय पक्षाच्या साइट्सच्या सामग्रीसाठी कोणत्याही प्रकारे जबाबदार नाही.,mr
"याव्यतिरिक्त, तृतीय पक्ष साइट्सच्या काही पृष्ठांवर तुम्हाला कुकीज किंवा इतर तत्सम उपकरणे देखील आढळू शकतात आणि पोषण ट्रॅकरद्वारे हे स्पष्ट केले आहे की प्रणाली या तृतीय-पक्ष साइट्सद्वारे कुकीजच्या वापरावर नियंत्रण ठेवत नाही.",mr
या तृतीय-पक्ष सेवा प्रदाते आणि तृतीय-पक्ष साइट्सची त्यांची स्वतःची गोपनीयता धोरणे असू शकतात जी तुमची माहिती साठवून ठेवण्यासाठी आणि ठेवण्यावर नियंत्रण ठेवू शकतात ज्यांच्या तुम्ही अधीन असाल.,mr
"हे गोपनीयता धोरण या तृतीय-पत्नींना प्रदान केलेली, संग्रहित केलेली किंवा वापरली जाणारी कोणतीही माहिती नियंत्रित करत नाही.",mr
"आम्ही शिफारस करतो की तुम्ही तृतीय-पक्षाच्या साइटमध्ये प्रवेश करता तेव्हा, तुम्ही तृतीय पक्षाच्या साइटच्या गोपनीयता धोरणाचे पुनरावलोकन करा कारण ते तुमच्या माहितीच्या सुरक्षेशी संबंधित आहे.",mr
तुम्ही सहमत आहात आणि कबूल करता की शोध परिणामांमध्ये किंवा कोणत्याही तृतीय-पक्ष साइटद्वारे प्रकाशित केलेल्या माहितीसाठी पोषण ट्रॅकर जबाबदार राहणार नाही.,mr
"कलम 1 अंतर्गत संकलित केलेली माहिती, लाभार्थींच्या आरोग्याच्या सुविधेसाठी वापरली जाईल.",mr
"आम्ही आमची उत्पादने प्रदान करतो, ज्यामध्ये सिस्टमची माहिती/डेटा/ सामग्री आणि सामग्री अद्यतनित करणे, सुरक्षित करणे आणि समस्यानिवारण करणे तसेच समर्थन प्रदान करणे समाविष्ट आहे.",mr
"जेव्हा तुम्ही पोषण ट्रॅकर वर नोंदणी करता, तेव्हा तुम्ही ज्या मोबाईल नंबरने नोंदणी केली होती, तो मोबाईल नंबर डेटाबेसमधून तुमचा रेकॉर्ड शोधण्यासाठी वापरला जाईल.",mr
पोषण ट्रॅकर प्रणालीमध्ये नोंदवल्याप्रमाणे आरोग्य स्थितीचे मूल्यांकन करण्यासाठी देखील याचा वापर केला जाऊ शकतो.,mr
2.2. तुमच्याशी संवाद साधणे.,mr
"आम्ही तुमच्या नोंदणीकृत मोबाइल नंबरवर तुम्हाला नोंदणीबद्दल सूचना देण्यासाठी एसएमएस देखील पाठवतो, तुम्ही आमच्याशी संपर्क साधता तेव्हा तुम्हाला प्रतिसाद देण्यासाठी आणि तक्रारींची तपासणी करण्यासाठी, प्रतिसाद देण्यासाठी आणि सेवा समस्यांसाठी (उदा.",mr
बग) आम्ही तुमची माहिती वापरतो.,mr
2.3. पडताळणी.,mr
खाती पडताळण्यात मदत करण्यासाठी आम्ही आमच्याकडे असलेली माहिती वापरतो.,mr
पोषण ट्रॅकर नियंत्रण आणि प्रतिसादाच्या उद्देशाने आरोग्य स्थितीच्या पडताळणीसाठी रेकॉर्डचा वापर केला जाऊ शकतो.,mr
2.4. सुरक्षा आणि ऑडिट.,mr
"आम्‍ही तुमचा डेटा (तुमच्‍या संप्रेषणांसह) सुरक्षिततेच्‍या उद्देशांसाठी वापरतो किंवा संभाव्य फसवणूक किंवा आमच्या सेवा अटींचे इतर उल्लंघन आणि/किंवा आमचे सदस्य, अभ्यागत किंवा इतरांना हानी पोहोचवण्‍याचा प्रयत्‍न रोखण्‍यासाठी किंवा तपासण्‍यासाठी करतो.",mr
प्रणालीच्या सुरक्षितता आणि मापनक्षमतेसाठी पोषण ट्रॅकर प्रणालीचे नियमितपणे एमडब्ल्यूसीडीद्वारे गुंतलेल्या ऑडिटर्सद्वारे ऑडिट केले जाते.,mr
अशा ऑडिटसाठी नोंदी वापरल्या जाऊ शकतात.,mr
2.5. संशोधन आणि ऑपरेशनल क्रियाकलाप.,mr
"आम्ही आमच्या सेवा ऑपरेट करण्यासाठी देखील डेटा वापरतो, ज्यामध्ये आमच्या कार्यप्रदर्शनाचे विश्लेषण करणे, आमच्या कायदेशीर दायित्वांची पूर्तता करणे, आमचे कार्यबल विकसित करणे आणि संशोधन करणे समाविष्ट आहे.",mr
प्रणालीच्या सुधारणेसाठी आणि प्रणालीच्या तरतुदीशी संबंधित सर्व आनुषंगिक किंवा सहायक कृतींसाठी आणि नवीन तंत्रज्ञान आणि सेवा विकसित आणि प्रदान करण्यासाठी आम्ही काही आवश्यक ऑपरेशन करण्यासाठी देखील माहिती वापरू शकतो.,mr
2.6. सर्वेक्षण आणि अभिप्राय.,mr
ही यंत्रणा व्यवस्थेचे कार्यप्रदर्शन आणि अनुभवाबद्दल फीडबॅक देखील घेते.,mr
"उपरोक्त कलम 1 अंतर्गत नोंदणीच्या वेळी तुमच्याकडून गोळा केलेली वैयक्तिक माहिती सुरक्षितपणे संग्रहित केली जाईल आणि ती केवळ भारत सरकार किंवा राज्य सरकारे आरोग्य प्रगती आणि स्थितीचा मागोवा घेण्यासाठी, अहवाल तयार करण्यासाठी, उष्णतेचे नकाशे आणि इतर सांख्यिकी यासाठी वापरली जाईल.",mr
"देशातील पोषण ट्रॅकरच्या व्यवस्थापनाच्या उद्देशाने व्हिज्युअलायझेशन,.",mr
तुमचा संदर्भ आयडी (मोबाइल नंबर) वरील कलम 1 नुसार तुमच्याशी एसएमएसद्वारे संवाद साधण्यासाठी केवळ तुमच्या वैयक्तिक माहितीशी सह-संबंधित असेल.,mr
3.2. कायदेशीर खुलासे.,mr
"कायदेशीर विनंती, सबपोना किंवा इतर कायदेशीर प्रक्रियेला प्रतिसाद म्हणून आम्ही तुमची माहिती ऍक्सेस करू शकतो, जतन करू शकतो आणि शेअर करू शकतो किंवा (1) फसवणूक किंवा बेकायदेशीर क्रियाकलापांबद्दल चौकशी, प्रतिबंध किंवा कारवाई करण्यासाठी खुलासा करणे वाजवीपणे आवश्यक आहे असा सद्भावनापूर्ण विश्वास असल्यास किंवा सरकारी अंमलबजावणी संस्थांना मदत करण्यासाठी; (2) तुमच्यासोबतचे आमचे करार लागू करा; (3) कोणत्याही तृतीय-पक्षाच्या दाव्यांविरुद्ध किंवा आरोपांविरुद्ध तपास करा आणि स्वतःचा बचाव करा; (4) आमच्या सेवांच्या सुरक्षिततेचे किंवा अखंडतेचे रक्षण करा (जसे की अशाच प्रकारच्या धोक्यांचा सामना करणाऱ्या कंपन्यांशी शेअर करून); किंवा (5) कोणत्याही व्यक्तीचे अधिकार आणि सुरक्षितता वापरणे किंवा त्यांचे संरक्षण करणे.",mr
