data,language
पोषण कैलकुलेटरक उपयोग केना करिए?,mai
लिंग चुनू,mai
जन्म् तिथि एंटर करू,mai
सेंटीमीटरमे ऊंचाई एंटर करू,mai
किलोग्राममे ओजन एंटर करू,mai
परिणाम देखाउ’ पर क्लिक करू,mai
लिंग ,mai
लड़िका,mai
लड़िकी,mai
जन्म तिथि ,mai
ऊँचाई (सें.मी.) ,mai
*ऊँचाई 38 सँ 150 केर बीच होयबाक चाही,mai
*वजन 0.90 सँ 58 केर बीच होयबाक चाही,mai
परिणाम सभ देखाउ,mai
आभा (स्वास्थ्य आईडी) आ एकर लाभ,mai
आभा (पहिने हेल्थ आईडीक रूपमे जानल जाएत छल) आयुष्मान भारत स्वास्थ्य खाताक लेल एकटा संक्षिप्त नाम अछि।,mai
ABHA (हेल्थ आईडी) केर उपयोग करबाक अहाँक आ अहाँक परिवारक लेल सुरक्षित आ कुशल डिजिटल स्वास्थ्य रिकॉर्ड बनाबाक दिशामे पहिल डेग अछि।,mai
"ई भाग लिए'बला स्वास्थ्य सेवा प्रदातासभक संग अहाँक गप्पकेँ सक्षम बनबैत अछि, आ अहाँक सत्यापित स्वास्थ्य पेशासब आ स्वास्थ्य सेवा प्रदातासभसँ मूल रूपसँ अपन डिजिटल लैब रिपोर्ट, प्रिस्क्रिप्शन आ निदान भेटएत अनुमति दएत छि।",mai
आओर जानू,mai
अधिकतर पूछल जाय बला सवाल,mai
सब,mai
लाभार्थी पंजीकरण,mai
घरक राशन लिओ,mai
गर्म पकाओल भोजन,mai
पोषण अभियान की अछि?,mai
"पोषण अभियान नेना, किशोर-किशोरी आ गभर्वतीक पोषण परिणाम मे सुधार लेल एक टा फ्लैगशिप कार्यक्रम अछि।",mai
पोषण ट्रैकर आरंभ करबाक उद्देश्य की अछि?,mai
"पोषण ट्रैकर एप्लिकेशनक उद्देश्य आंगनवाड़ी केंद्रक (AWC) सभक गतिविधि, आंगनवाड़ी केंद्र कें कार्यकर्ता (AWWs) सभक सेवा आपूर्तिक 360-डिग्री अवलोकन प्रदान करनए अछि आओर गर्ववती स्त्री, स्तनपान कराबै वाली माय आ नेना सभक सम्पूर्ण लाभुक प्रबंधन करब अछि। प्रस्तावित सिस्टम AWCs, AWWs आओर परिभाषित संकेतक सभ पर मौजूद लाभुक केर रीयल टाइम निगरानी आ ट्रैकिंंग सुविधा कें सक्षम करत।",mai
कोनो व्यक्ति पोषण ट्रैकर एप कोना डाउनलोड क' सकैत छथि?,mai
पोषण ट्रैकर एप गूगल प्लेस्टोर मे उपलब्ध अछि ,mai
पोषण ट्रैकर एप एपल आई स्टोर मे सेहो उपलब्ध अछि की?,mai
"नहि, पोषण ट्रैकर एप केवल एंड्रॉयड वर्जन लेल उपलब्ध अछि।",mai
मोबाइल मे पोषण ट्रैकर एप इंस्टॉल करबाक लेल न्यूनतम आवश्यकता की होइत अछि?,mai
पोषण ट्रैकर एप सिर्फ एंड्रॉयड वर्जन 6.0 आ एहि सँ ऊपरक वर्जन वला एंड्रॉयड फोन मे इंस्टॉल कएल जा सकैत अछि।,mai
सभटा निरंतर पूछल जायवला प्रश्न सभ देखू,mai
की कोनो लाभार्थी आवेदनक उपयोग कएक सीधे पंजीकृत कए सकैछ।,mai
वर्तमानमे एकटा लाभार्थी एकटा AWW केर मदतिसँ पंजीकरण कए सकैछ,mai
गर्भवती महिलासभ,mai
स्तनपान कराय बाली मायसभ,mai
0 सँ 6 महीना धरि क बच्चासभ,mai
3 बरखसँ 6 बरख धरि क बच्चासभ,mai
की कोनो लाभार्थी अपन AWC बदल सकैछ?,mai
एकटा AWW एकटा लाभार्थीकेँ एकटा AWC से दोसर AWC क आधार पर हुनकर AADHAAR नंबरक आधार पर माइग्रेट करबाक लेल 'माइग्रेट लाभार्थी' विकल्पक उपयोग कए सकैछ।,mai
एक लाभार्थी की योग्यता क्या है?,mai
एकटा लाभार्थी एक महीनामे कमसँ कम 21 दिनक लेल THR लेल योग्य अछि।,mai
"गर्भवती महिलासभ, स्तनपान कराय बाली मातासभ, 6 महीनासँ 3 साल तक क बच्चा आ किशोर लड़िकीसभ।",mai
हम घरक राशनक बारेमे पूछताछ कए सकैत छी?,mai
कृपया अपनसँ संबंधित आंगनवाड़ी कार्यकर्तासँ संपर्क करू।,mai
के अतिरिक्त पूरक भोजनक लेल योग्य अछि।,mai
"जे बच्चाकेँ पोषण पर कमीक रूपे चिन्हल जाइत अछि, ओ अतिरिक्त भोजनक खुराकक लेल योग्य अछि।",mai
एकटा लाभार्थी एक महीनामे कमसँ कम 21 दिनक लेल एचसीएमक लेल योग्य छी।,mai
गर्म पाकल भोजनक लेल के योग्य अछि?,mai
3 बरखसँ 6 बरखक समूहमे नेनासभ,mai
हम गर्म पाकल भोजनक बारेमे कतहसँ पूछताछ कए सकैत छी?,mai
कृपया अपनसँ संबंधित आंगनवाड़ी केंद्रसँ संपर्क करू।,mai
अतिरिक्त पूरक भोजनक लेल के योग्य अछि?,mai
हमरा सभ आब वीडियो कॉन्फ्रेंस पर उपलब्ध छी,mai
राज्य वीडियो सम्मेलन,mai
सोम सँ शुक्र ,mai
आँगनबाड़ी कार्यकर्ता प्रशिक्षण,mai
मदति,mai
मोबाइल ऐप डाउनलोड करू,mai
सेवाक शर्तसभ,mai
गोपनीयता नीति,mai
पोषण ट्रैकरक बारेमे,mai
पोषण ट्रैकर ऐप,mai
"पोशन ट्रैकर' एकटा मोबाइल आधारित एप्लिकेशन अछि जकरा 1 मार्च 2021 केँ राष्ट्रीय ई-गवर्नेंस डिवीजन (एनईजीडी), MyGov के माध्यमसँ एकटा महत्वपूर्ण शासन उपकरणक रूपमे भारत सरकारक महिला एवं बाल विकास मंत्रालय द्वारा चालू केल गेल अछि। पोषण ट्रैकरक तहैत प्रौद्योगिकीक उपयोग बौनापन, निर्बलता, बच्चासभमे कम ओजनक व्यापकता आ पोषण सेवा वितरणक अंतिम मील ट्रैकिंगक गतिशील पहिचानक लेल कएल जा रहल अछि।.",mai
पोशन ट्रैकर आंगनवाड़ी कार्यकर्ताकेँ हुनकर प्रयासक प्रतिबिंबक संग-संग सेवासभ केर कुशल वितरणक लेल एकटा नौकरी मदति अछि। यह पोषण अभियानक तहैत एकटा महत्वपूर्ण आ लाभार्थी-केंद्रित सेवा वितरण एप्लीकेशन अछि जे विश्लेषणक संग वास्तविक काल डेटाकेँ बढ़ावा दएत.,mai
पोषण ट्रैकर सुविधासभ,mai
वास्तविक काल रिकॉर्डिंग आ निगरानी,mai
"पोसन ट्रैकर परिभाषित संकेतकों पर सभी AWCs और लाभार्थियों की वास्तविक समय की निगरानी और ट्रैकिंग को सक्षम करता है। ई केंद्रीकृत डेटा आर्किटेक्चरक उपयोग कएक बनाओल गेल अछि जे अन मंत्रालयसभ आ कार्यक्रमसभक डिजिटल प्रौद्योगिकी प्रणालीसभक संग संरेखित करइत अछि। एकर उद्देश्य आंगनवाड़ी केंद्र (AWC)क गतिविधि, आंगनवाड़ी कार्यकर्तासभ (AWWs) क सेवा वितरण आ गर्भवती महिलासभ, स्तनपान कराय बाली मायसभ आ नेनासभक लेल पूर्ण लाभार्थी प्रबंधनक गतिविधिसभक 360-डिग्री दृश्य भेटनाइ अछि। सार्वजनिक डैशबोर्ड लाभार्थिगनकेँ देल जाय बला सेवासभमे पारदर्शिता देबाकमे मदति करइत अछि.",mai
देल गेल सेवासभ,mai
"एकटा बटनक एक क्लिक पर अंतिम लाभार्थीकेँ सेवासभक ट्रैकिंग। टेक होम राशन (टीएचआर) आ हॉट कुक्ड मील (एचसीएम), नेनासभ आ गर्भवती महिलासभक लेल टीकाकरण जेना सेवासभ.",mai
वृद्धि माप,mai
"AWWs द्वारा भिन्न-भिन्न बएस वर्गक बच्चासभक मासिक आधार पर निगरानी कएल जाइत अछि। बौनापन, निर्बलता आ कम ओजनक व्यापकता जँका स्वास्थ्य संकेतकसभक डब्ल्यूएचओक मानकक अनुसार नापल जाइत अछि। रेगुलर ग्रोथ मोनिटरिंग AWWsकेँ बच्चासभकेँ प्रासंगिक आ समय पर मदति मदति भेटयमे मदति करइत अछि.",mai
होम विजिट अलर्ट,mai
"पोषण ट्रैकर महत्वपूर्ण अंतिम-मील लाभार्थिगनक लेल स्वचालित अलर्ट उत्पन्न करइत अछि। ई लाभार्थिगन आ ड्यूटी धारकसभक वास्तविक काल उपस्थितिक दस्तावेजीकरण कएक वितरण प्रणालीक कुशल ऑडिट सेहो सुनिश्चित करइत अछि। ई प्रबंधन सूचना प्रणाली पोषण कार्यक्रमकेँ कुशलतासँ बढ़बाकमे मदति करत, जाहिसँ सकारात्मक प्रभाव उत्पन्न आ दस्तावेजीकरण हएत.",mai
सिखबै बला वीडियो,mai
कंगारू मदर केयरक मदतिसँ कमजोर नवजात नेनाक देखभाल केना करिए,mai
कुपोषण आ मृत्युकेँ रोकबाक लेल बीमारीसभकेँ रोकनाइ,mai
जन्म केर तैयारी- संस्थागत आ होम डिलीवरीक लेल,mai
कमजोर नवजात शिशुक देखभाल - हम केतना कमजोर नेनाकेँ खो रहल छी?,mai
बीमारीक कालमे खिलानाइ,mai
गर्भावस्थाक कालमे तैयारी - नवजात देखभाल आ परिवार नियोजनक लेल,mai
ढेर स्तनपान सुनिश्चित करनाइ,mai
बच्चासभमे वृद्धिक आकलन,mai
महिलासभमे एनीमियाकेँ रोकनाइ,mai
पूरक आहार - आहार विविधता,mai
एकटा कमजोर नवजात बच्चाक परिचय आ देखभाल,mai
नवजात शिशुसभमे स्तनपानक अवलोकन करनाइ,mai
AWC मे सामुदायिक आधारित कार्यक्रमसभ केर योजना आ आयोजन,mai
होम विजिट प्लानर बनानाइ वा अपडेट करनाइ आ घरक यात्रा शुरू करनाइ,mai
ई सुनिश्चित करनाइ जे कॉम्प्लिमेंटरी फीडिंग कालक संग सुधार करैछ,mai
कॉम्प्लिमेंटरी फीडिंगक कालमे शुरुआत केना सुनिश्चित करब,mai
ढेर बेसी कुपोषणक पहिचान करनाइ आ रोकनाइ,mai
बीमार नवजात शिशुक पहिचान आ रेफरल,mai
स्तनपानमे मुद्दाक संग मायसभक समर्थन करनाइ,mai
इ मासिक बैठक किए?,mai
सब ,mai
सामान्य ,mai
गर्भवती स्त्री सभ ,mai
स्तनपान कराय बाली मायसभ ,mai
बच्चाक देखभाल ,mai
बच्चासभक ग्रोथ मोनिटरिंगक बारे मे सामान्य जागरूकता,mai
बच्चासभमे बीमारीकेँ रोकएक बारे मे सामान्य जागरूकता,mai
गर्भावस्थाक लेल सामान्य जागरूकता,mai
मॉड्यूल पर सामान्य जागरूकता,mai
एनीमिया पर सामान्य जागरूकता,mai
सैम और मैम पर सामान्य जागरूकता,mai
मदर केयर पर सामान्य जागरूकता,mai
बच्चाक डिलीवरी पर सामान्य जागरूकता,mai
गर्भवती स्त्री सभ,mai
एनीमियाकेँ रोकबाक मे गर्भावस्थाक लेल जागरूकता,mai
बच्चासभक लेल स्तनपान कराय बाली मायक पूरक आहारक लेल जागरूकता,mai
स्तनपान कराय बाली मायक प्रति जागरूकता,mai
"बच्चासभमे कुपोषणकेँ रोकबाक लेल स्टंटिंग, वेस्टिंगक प्रति जागरुकता",mai
विकास निगरानी आकलन चार्ट,mai
छोट कदक मूल्यांकन पैरामीटर,mai
व्यर्थ मूल्यांकन पैरामीटर,mai
कम वजन बला मूल्यांकन पैरामीटर,mai
नियमावली,mai
पोषण ट्रैकर प्रक्रिया प्रवाह,mai
परिपत्र/सूचनासभ,mai
स्मार्ट फोनक कीमतक संबंधमे स्पष्टीकरण,mai
पोषण ट्रैकर (खोज)मे आंगनवाड़ी सेवा योजनासभक डेटा अपलोड करनाइ,mai
मोबाइल एप्लीकेशनक लेल डेटा योजना,mai
स्मार्ट फोन आ तकनीकी संगतता परीक्षणक विनिर्देश,mai
पोषण अभियानक तहत आईसीटी मंच पर प्रशिक्षण,mai
नव पोषण ट्रैकर ऐप - सीएससी-एसपीवी नोडल लोक,mai
नव् पोषन ट्रैकर ऐप,mai
जन्म,mai
बेसिलस कैल्मेट गुएरिन (BCG),mai
ओरल पोलियो वैक्सीन (ओपीवी) -0 खुराक ,mai
हेपेटाइटिस बी जन्म खुराक ओपीवी -1 टी,mai
सप्ताह,mai
ओपीवी -1,mai
पेंटावलेंट-1,mai
रोटावायरस वैक्सीन (आरवीवी) -1,mai
निष्क्रिय पोलियो वैक्सीन (FIPV) -1 क आंशिक खुराक,mai
न्यूमोकोकल कंजुगेट वैक्सीन (पीसीवी) -1,mai
ओपीवी -2,mai
पेंटावलेंट-2,mai
आरवीवी -2,mai
ओपीवी -3,mai
पेंटावलेंट-3,mai
आरवीवी -3,mai
पीसीवी -2,mai
महीनासब,mai
वैक्सीन (MCV)/खसरा आ रूबेला (MR) -1 युक्त खसरा,mai
जापानी एन्सेफलाइटिस (जेई) -1**,mai
पीसीवी-बूस्टर,mai
वैक्सीन (MCV)/MR-2 युक्त खसरा,mai
डिप्थीरिया,mai
पर्टुसिस आ टेटनस (डीपीटी) -बोस्टर -1,mai
Opv - बूस्टर,mai
Dpt-बूस्टर -2,mai
"Td1, 2 वा TD बूस्टर***",mai
राज्य चुनू,mai
जिला चुनू,mai
अपन खाता मे लॉगइन करू,mai
एकता नव टिकट बनाउ,mai
नव टिकट बनबाक लेल कृपया नीचू देल गेल फॉर्मकेँ भरू। आंगनवाड़ी कार्यकर्ता 48 घंटाक भित्तर अहाँक लग पहुंच जाएत।.,mai
लाभार्थी श्रेणी ,mai
एकटा लाभार्थी श्रेणीक चयन करू,mai
बच्चा सभ (0-6 माह),mai
बच्चा सभ (6 माह - 3 वर्ष),mai
बच्चा सभ (3 - 6 वर्ष),mai
सँ संबंधित प्रश्न ,mai
सँ संबंधित प्रश्न केर चयन करू,mai
हेल्प टॉपिक ,mai
विवरण ,mai
एकटा विवरण चुनू,mai
मोबाइल नंबर ,mai
ईमेल,mai
जिला द्वारा,mai
राज्य ,mai
परियोजना ,mai
परियोजनाक चयन करू,mai
सेक्टर ,mai
सेक्टर केँ चयन करू,mai
पुन: सेट करू,mai
पोषण ट्रैकर एप के लक्षित उपयोगकर्ता समूह कें अछि?,mai
"पोषण ट्रैकर एप प्रपत्र मे लाभार्थीक डेटा प्रविष्ट करबाक हेतु आंगनवाड़ी कार्यकर्ता, आंगनवाड़ी केंद्र कें उपयोग लेल अछि। ई आम लोकनिक लेल विकसित नहि कएल गेल अछि।",mai
पोषण ट्रैकर एप मे लॉगिन कोना करी?,mai
"AWW सभ कें लॉगिन स्क्रीन मे अपन मोबाइल नंबर प्रविष्ट करबाक आग्रह कएल जायत अछि। अहॉंक मोबाइल नंबर पर एक गोट OTP पठाओल जायत, एकर बाद अहॉं कें अपन MPIN सेट करबाक आवश्यकता होइत अछि।",mai
MPIN एक टा 4 अंकक पासकोड अछि जे पोषण ट्रैकर एपक पंजीकरण करबाक दरमियान आंगनवाड़ी कार्यकर्ता द्वारा सेट कएल जायत अछि।,mai
MPIN कोना सेट करी?,mai
संबंधित आंगनवाड़ी कार्यकर्ता अपन मोबाइल नंबर लेल OTPक आग्रह कए MPIN सेट कए सकैत छथि। यदि मोबाइल नंबर डेटाबेस पर पहिने सँ मौजूद अछि त' संबंधित आंगनवाड़ी व्यक्ति कें पंजीकृत मोबाइल नंबर पर 4 अंकक OTP प्राप्त होइत। OTP प्रविष्ट कएलाक पश्चात AWW आसानी सँ अनुकूलित MPIN सेट कए सकैत छथि।,mai
कखन आ कोना MPIN उपयोग करी?,mai
पोषण ट्रैकर एप मे लॉगन करबाक समय AWW सभ कें हुनका द्वारा सेट कएल MPIN सेट करवाक आवश्यकता होइत अछि। ई MPIN पोषण ट्रैकर एप चलेबाक लेल आ लाभार्थीक प्रपत्र सभ मे जानकारी प्रविष्ट करबाक लेल पासकोडक काज करत।,mai
MPIN कें रीसेट कोना करी?,mai
कोनो AWW/AWC उपयोगकर्ता द्वारा MPIN आसानी सँ रीसेट कएल जा सकैत अछि। अहॉं कें फॉरगॉट MPIN पर क्लिक करबाक आ अपन पंजीकृत मोबाइल नंबर प्रविष्ट करबाक आवश्यकता होइत। अहॉं कें अपन पंजीकृत मोबाइल नंबर पर OTP प्राप्त होइत आ अहॉं आसानी सँ अपन MPIN कें रीसेट कए सकब।,mai
पोषण ट्रैकर एप 22 विभिन्न भाषा सभ मे उपलब्ध अछि।,mai
उपलब्ध विभिन्न भाषा सभ अछि:,mai
अंग्रेजी,mai
पंजाबी,mai
बांग्ला,mai
कन्नड़,mai
तमिल,mai
मलयालम,mai
ओड़िया,mai
असमी,mai
प्रपत्र भरबाक समय AWW वा AWC कतेक भाषा सभ मे डेटा प्रविष्ट कए सकैत छथि?,mai
AWW पपत्र भरबाक प्रक्रिया सिर्फ अंग्रेजी भाषा मे संपन्न कए सकैत छथि।,mai
पोषण ट्रैकर एप मे कतेक प्रकारक पपत्र उपलब्ध अछि?,mai
लाभार्थी सभ लेल 7 विभिन्न प्रकारक पपत्र सभ उपलब्ध अछि। एहि मे शामिल अछि:,mai
स्तनपान कराबै वाली माय,mai
0-6 महीनाक नेना,mai
6 महीना सँ 3 सालक नेना,mai
3 साल सँ 6 सालक नेना,mai
किशोरी (11 साल सँ 19 साल),mai
AWC प्रपत्र मे कोन जानकारी जोड़बाक चाहि?,mai
"AWW कें कोनो खास आंगनवाड़ी केंद्रक आधारभूत संरचना सँ संबंधित विवरण प्रविष्ट करबाक आवश्यकता होइत अछि। एहि में संरचना, मूलभूत सुविधा सभ, व्यवस्था, सैनिटाइजेशन, पेयजल आदि शामिल अछि।",mai
यदि AWW सभ अपन मोबाइल नंबरक माध्यम सँ पजीकरण करबा मे असमर्थ होए त' ओ एप मे कोना साइन अप कए सकैत अछि?,mai
यदि AWW सभ अपन पंजीकरण करबा मे असफल रहैत छथि त' 2 बातक संभावना अछि:,mai
हुनक मोबाइल नंबर राज्य द्वारा MoWCD कें उपलब्ध कराओल गेल डेटा मे उपस्थित नहि अछक।,mai
ओ सिस्टम पर हाल मे जोड़ल गेल छथि आ हुनक मोबाइल नंबर स्टेट सेल द्वारा MoWCD कें एखन धरि उपलब्ध नहि कराओल गेल अछि।,mai
उपरोक्त दुनू स्थिति में राज्य नोडल पदाधिकारी कें कोनो AWW कें जोड़/संपादन/ सक्रिय/निष्क्रिय करबाक कार्य शक्ति होइत अछि।,mai
कोनो व्यक्ति पोषण ट्रैकर डैशबोर्ड कें कोना एक्सेस कए सकैत छथि?,mai
डैशबोर्ड पर साइन कए पोषण ट्रैकर डैशबोर्ड कें एक्सेस कएल जा सकैत अछि। डैशबोर्ड कें ,mai
" लिंक क्लिक कए एक्सेस कएल जा सकैत छथि। सिर्फ नामांकित राष्ट्रीय, राज्य, जिला, प्रोजेक्ट आ सेक्टर स्तरक नोडल अधिकारी सभ कें डैशबोर्ड एक्सेस करबाक अनूठा क्रेडेंशियल उपलब्ध कराओल गेल अछि।",mai
केयो AWW/AWCs कें कोना जोड़ि सकैत छथि?,mai
"AWW/AWCs सभ कें सिर्फ नोडल स्तरक अधिकारी द्वारा जोड़ल जा सकैत अछि। ऊपर मे उल्लेखित पदानुक्रम कें कोनो व्यक्ति। जेना की राष्ट्रीय स्तरक उपयोगकर्ता राज्य, जिला, प्रोजेक्ट आ सेक्टर स्तरक उपयोगकर्ता बना सकैत छथि। राज्य स्तरक उपयोगकर्ता जिला, प्रोजेक्ट आ सेक्टर स्तरक उपयोगकर्ता बना सकैत छथि, जिला स्तरक उपयोगकर्ता प्रोजेक्ट आ सेक्टर स्तर उपयोगकर्ता बना सकैत छथि, प्रोजेक्ट स्तरक उपयोगकर्ता सेक्टर स्तरक उपयोगकर्ता बना सकैत छथि। सीए.",mai
पोषण ट्रैकर डैशबोर्ड पर कतेक प्रकारक रिपोर्ट उत्पन्न कएल जा सकैत अछि?,mai
एहन विभिन्न रिपोर्ट भ' सकैत अछि जे उत्पन्न कएल जा सकैत अछि,mai
सामान्य रिपोर्ट:,mai
एप डाउनलोड कें संख्या,mai
पंजीकृत आंगवाड़ीक कुल संख्या,mai
पंजीकृत लाभार्थीक कुल संख्या (राष्ट्रीय/राज्य/जिला/प्रखंड वार),mai
पंजीकृत गर्भवती स्त्री सभक कुल संख्या (राष्ट्रीय/राज्य/जिला/प्रखंड वार),mai
स्तनपान कराबै वला माता सभक कुल संख्या (राष्ट्रीय/राज्य/जिला/प्रखंड वार),mai
नेना सभक कुल संख्या (0 सँ 6 महीना) (राष्ट्रीय/राज्य/जिला/प्रखंड वार),mai
नेना सभक कुल संख्या (6 महीना सँ 3 साल) (राष्ट्रीय/राज्य/जिला/प्रखंड वार),mai
नेना सभक कुल संख्या (3 सँ 6 साल)(राष्ट्रीय/राज्य/जिला/प्रखंड वार),mai
मातृत्व आ बाल पोषण:,mai
21 दिन मे कतेक लाभार्थी सभ कें THR प्राप्त भेल,mai
प्रसव उपरांत पहिल घंटा मे कतेक नेना स्तनपान कएलक,mai
स्तनपान कराबै वला कतेक माता सभ कें HCM देल गेल,mai
3 सँ 6 साल कें नेना मे कैल्सियमक औसत स्तर,mai
3 सँ 6 साल कें नेना मे लौह तत्वक औसत स्तर,mai
प्रति मास लगाओल गेल टीकाक कुल संख्या (राष्ट्रीय/राज्य/जिला/प्रखंड वार),mai
प्रति मास लगाओल गेल टीकाकरण विशिष्ट रिपोर्ट (BCG/OPV/हैपटाइटिस B/रोटावायरस /पोलियो /न्यूमोकोकल /पेंटावैलेंट),mai
"AWC सभक संख्या (प्रखंड, जिला, राज्य, राष्ट्रीय स्तर)",mai
"बलवतिका कें कुल संख्या (प्रखंड, जिला, राज्य, राष्ट्रीय स्तर)",mai
"स्वच्छ पेयजल संग AWC सभक कुल संख्या (प्रखंड, जिला, राज्य, राष्ट्रीय स्तर)",mai
"कार्यकारी वजन पैमाना संग AWC सभक कुल संख्या (प्रखंड, जिला, राज्य, राष्ट्रीय स्तर)",mai
"विद्युत संग AWC सभक कुल संख्या (प्रखंड, जिला, राज्य, राष्ट्रीय स्तर)",mai
सरकारक स्वामित्व वला AWC सभक कुल संख्या,mai
निजी स्वामित्व वला AWC सभक कुल संख्या,mai
पोषण ट्रैकर टीमसँ केना संपर्क करी?,mai
पोषण ट्रैकर टीमसँ सपोर्ट- poshantrackr@gov.in पर ईमेल पठाक संपर्क केल जा सकैछ। हैंडहोल्डिंग आ समर्थनक लेल हम प्रत्येक दिन 4:15 बजे सँ साँझ 5:15 बजे तक वीडियो सम्मेलनमे उपलब्ध अछि।,mai
पोषण कैलकुलेटर विश्व स्वास्थ्य संगठन (WHO) मानकक अनुसार नेनाक अलग-अलग स्वास्थ्य स्थितिक चिन्ह्बामे मदति करइत अछि.,mai
स्टंटिंग (उमेरक लेल ऊंचाई)- ,mai
0 महीनासँ 6 बरख धरि,mai
गंभीर रूप सँ अद्भुत बल प्रदर्शन,mai
मध्यम रूपसँ बौनापन,mai
सामान्य,mai
कम ओजन (उमेरक लेल ओजन)- ,mai
गंभीर रूपसँ ओजन,mai
मध्यम रूप सँ कम वजन,mai
बर्बाद करनाइ (ऊंचाईक लेल ओजन)- ,mai
0 महीनासँ 5 बरख धरि,mai
गंभीर रूपसँ बर्बाद (एसएएम),mai
मध्यम रूपसँ बर्बाद (एमएएम),mai
बेसी ओजन,mai
मोटा,mai
उपरोक्त मानककेँ उपर्युक्त बएस वर्गक अनुसार परिभाषित केल गेल अछि,mai
1997 आ 2003क बीच WHO मल्टिसेंटर ग्रोथ रेफरेंस स्टडी (MGRS) केल गेल छल ताकि दुनिया भरक नवजात अओर छोट बच्चासभक वृद्धि एवं विकासक मूल्यांकन करबाक लेल नव वृद्धि वक्र तैयार कएल जा सके.,mai
"MGRS व्यापक रूपे विभिन्न जातीय पृष्ठभूमि आ सांस्कृतिक व्यवस्थापन (ब्राजील, घाना, भारत, नॉर्वे, ओमान आ यूएसए)सँ लगभग 8500 बच्चासभसँ प्राथमिक वृद्धि आंकड़ा आ संबंधित जानकारी एकत्र केल।.",mai
नव वृद्धि वक्रसभसँ एकटा ऐना एकल अंतर्राष्ट्रीय मानक भेटैत अछि जे जन्म से लेकर पांच बरख धरिक सभ नेनासभक लेल शारीरिक विकासक सर्वोत्तम विवरणक प्रतिनिधित्व करैत अछि आ स्तनपान करय बला शिशुकेँ वृद्धि एवं विकासक लेल आदर्श मॉडलक रूपमे स्थापित करैत अछि।.,mai
अपन स्वास्थ्यमे केना सुधार कएल जाय?,mai
अपन स्वास्थ्यमे सुधार केना करी यदि अहाँ गंभीर रूपसँ निर्बल (SAM) छथि,mai
अपन स्वास्थ्यमे सुधार केना करी यदि अहाँ मध्यम रूपसँ निर्बल (SAM) छथि,mai
अपन स्वास्थ्यमे सुधार केना करू यदि अहाँ ओजन कम अछि,mai
कृपया अपन मोबाइल नंबर आ एकटा टिकट नंबर देउ।,mai
मोबाइल ,mai
टिकट संख्या ,mai
"यदि अहाँ पहिल बेर हमरासँ संपर्क कर रहल छी वा अपन टिकट नंबर हेरा देल छी, त' कृपया ",mai
एकटा नव टिकट खोलू,mai
"स्वागत! निम्नलिखित सेवाक शर्तसभ (""शर्तसभ"") अछि जे ",mai
" पर होस्ट कएल गेल पोषण ट्रैकर प्लेटफॉर्म आ लिंक कएल गेल समूचा संबद्ध साइटक अहाँक उपयोगकेँ नियंत्रित करइत अछि। एकरा लेल, एकर सहायक कंपनी, आ सहयोगी (सामूहिक रूपसँ, ""साइट"")।",mai
