data,language
"শিশু, বয়ঃসন্ধিকাল, গৰ্ভাৱস্থাৰ বাবে পুষ্টিৰ ফলাফল উন্নত কৰাৰ বাবে পোষণ অভিযান হৈছে ভাৰতৰ মুখ্য কাৰ্যসূচী।",as
পোষণ ট্ৰেকাৰ আৰম্ভ কৰা উদ্দেশ্যে কি?,as
"পোষণ ট্ৰেকাৰ আবেদনৰ উদ্দেশ্য হৈছে অংগনৱাড়ী কেন্দ্ৰৰ (AWC) কাৰ্যকলাপৰ ৩৬০ ডিগ্ৰী দৰ্শন, অংগনৱাড়ী কৰ্মীসকলৰ সেৱা প্ৰদান আৰু গৰ্ভৱতী মহিলা, স্তন্যপান কৰাই থকা মাতৃ আৰু শিশুৰ বাবে সম্পূৰ্ণ হিতাধিকাৰী ব্যৱস্থাপনা। প্ৰস্তাৱিত প্ৰণালীটোৱে নিৰ্ধাৰিত অভিযুক্তসকলৰ ওপৰত সকলো AWC, AWW আৰু হিতাধিকাৰীৰ বাস্তৱ-সময় নিৰীক্ষণ আৰু ট্ৰেকিং সক্ষম কৰিব লাগে।",as
পোষণ ট্ৰেকাৰ এপ কেনেকৈ ডাউনলোড কৰিব পাৰি?,as
পোচন ট্ৰেকাৰ এপ্প গুগল প্লেষ্ট'ৰত উপলব্ধ ,as
পোচান ট্ৰেকএপটো এপল আই ষ্টোৰত উপলব্ধ নেকি?,as
"নাই, পোষণ ট্ৰেকাৰ কেৱল এণ্ড্ৰইড সংস্কৰণৰ বাবে উপলব্ধ।",as
ম'বাইলত পোষণ ট্ৰেকাৰ এপ ইনষ্টল কৰাৰ নিম্নতম প্ৰয়োজনীয়তা কি?,as
পোষণ ট্ৰেকাৰ এপ কেৱল এণ্ড্ৰইড ফোনত এণ্ড্ৰইড সংস্কৰণ ৬.০ আৰু ততোধিকৰ সৈতে ইনষ্টল কৰিব পাৰি।,as
সকলো FAQ সমূহ দৰ্শন কৰক,as
এগৰাকী হিতাধিকাৰীয়ে পোনপটীয়াকৈ এপ্লিকেচন ব্যৱহাৰ কৰি পঞ্জীয়ন কৰিব পাৰিব নে৷।,as
বৰ্তমান এগৰাকী হিতাধিকাৰীয়ে এটা AWW-ৰ সহায়ত পঞ্জীয়ন কৰিব পাৰে,as
এগৰাকী হিতাধিকাৰী কোন হয়?,as
হিতাধিকাৰীসকলৰ বাবে 6 টা শ্ৰেণী থাকে,as
গৰ্ভৱতী মহিলা,as
স্তন্যপান কৰোৱা মহিলা,as
0 ৰ পৰা 6 মাহৰ শিশু,as
6 মাহৰ পৰা 3 বছৰৰ শিশু,as
3 বছৰৰ পৰা 6 বছৰৰ শিশু,as
এগৰাকী হিতাধিকাৰীয়ে তেওঁৰ AWC সলনি কৰিব পাৰে নে?,as
এগৰাকী AWW-য়ে তেওঁলোকৰ আধাৰ নম্বৰৰ ভিত্তিত এটা AWC-ৰ পৰা আন এটা AWC-লৈ এগৰাকী হিতাধিকাৰীক মাইগ্ৰেট কৰিবলৈ ’মাইগ্ৰেট বেনিফিচিয়েৰী’ বিকল্পটো ব্যৱহাৰ কৰিব পাৰে৷।,as
এগৰাকী হিতাধিকাৰী হোৱাৰ যোগ্যতা কি?,as
এগৰাকী হিতাধিকাৰী এমাহত অতিকেমও 21 দিনৰ বাবে THR-ৰ বাবে যোগ্যতা অৰ্জন কৰে৷।,as
টেক হোম ৰেচনৰ বাবে কোনে যোগ্যতা অৰ্জন কৰে?,as
"গৰ্ভৱতী মহিলা, স্তন্যপান কৰোৱা মহিলা, 6 মাহৰ পৰা 3 বছৰৰ শিশু আৰু কিশোৰী।",as
টেক হোম ৰেচনৰ বিষয়ে মই ক’ত খবৰ কৰিব পাৰো?,as
অনুগ্ৰহ কৰি আপোনাৰ সংশ্লিষ্ট অংগনৱাড়ী কৰ্মীক যোগাযোগ কৰক৷।,as
অতিৰিক্ত পৰিপূৰক খাদ্যৰ বাবে কোন যোগ্য।,as
শিশু সকল যি পুষ্টিৰ অভাৱত ভোগা বুলি চিনাক্ত হৈছে তেওঁলোক অতিৰিক্ত খাদ্যৰ পৰিপূৰকৰ বাবে যোগ্য৷,as
এগৰাকী হিতাধিকাৰী এমাহত অতিকেমও 21 দিনৰ বাবে HCM-ৰ বাবে যোগ্যতা অৰ্জন কৰে৷,as
3 বছৰৰ পৰা 6 বছৰ সময় সীমাৰ ভিতৰত শিশুসকল,as
হ’ট কুকড মীলৰ বিষয়ে মই ক’ত খবৰ কৰিব পাৰো?,as
অনুগ্ৰহ কৰি আপোনাৰ সংশ্লিষ্ট অংগনৱাড়ী কেন্দ্ৰত যোগাযোগ কৰক৷,as
অতিৰিক্ত পৰিপূৰক খাদ্যৰ বাবে কোন যোগ্য?,as
আমি এতিয়া ভিডিঅ' কনফাৰেন্সত উপলব্ধ,as
ৰাজ্যিক ভিডিঅ' সন্মিলন,as
এতিয়াই যোগদান কৰক,as
অংগনৱাড়ী কৰ্মী প্ৰশিক্ষণ,as
পোষণ ট্ৰেকাৰৰ বিষয়ে,as
পোষণ ট্ৰেকাৰ এপ,as
"’পোষণ ট্ৰেকাৰ’ হৈছে 1 মাৰ্চ 2021 তাৰিখে মহিলা আৰু শিশু বিকাশ মন্ত্ৰালয়, ভাৰত চৰকাৰৰ দ্বাৰা, ৰাষ্ট্ৰীয় ই-শাসন ডিভিজন (NeGD), MyGov ৰ জৰিয়তে এটা গুৰুত্বপূৰ্ণ শাসনৰ সঁজুলি হিচাপে প্ৰচলিত কৰা এটা মোবাইল ভিত্তিক এপ্লিকেচন। পোষণ ট্ৰেকাৰৰ অধীনত প্ৰযুক্তি শিশুসকলৰ মাজত বাওনা হোৱা, পুষ্টিহীনতাত ভোগা, কম ওজনৰ বিস্তাৰ আৰু পুষ্টি সেৱা ডেলিভাৰীৰ অন্তিম পৰ্যায়ৰ ট্ৰেকিংৰ চিনাক্তকৰণৰ ডাইনেমিক চিনাক্তকৰণৰ বাবে ব্যৱহাৰ কৰা হয়.",as
পোষণ ট্ৰেকাৰ হৈছে অংগনৱাড়ী কৰ্মীসকললৈ তেওঁলোকৰ প্ৰয়াসৰ প্ৰতিফলনৰ সৈতে সেৱাৰ খৰতকীয়া আৰু নিখুঁত ডেলিভাৰীৰ বাবে এটা কৰ্ম-আহিলা। ই পোষণ অভিযানৰ অধীনত এটা গুৰুত্বপূৰ্ণ আৰু হিতাধিকাৰী কেন্দ্ৰিক সেৱা ডেলিভাৰী এপ্লিকেচন যি বিশ্লেষণৰ সৈতে বাস্তৱ সময়ৰ তথ্য প্ৰচাৰ কৰে.,as
পোষণ ট্ৰেকাৰৰ বিশেষত্ব,as
বাস্তৱ সময় ৰেকৰ্ডিং আৰু নিৰীক্ষণ,as
"পোষণ ট্ৰেকাৰে সংজ্ঞায়িত ইণ্ডিকেটৰৰ ওপৰত সকলো AWC আৰু হিতাধিকাৰীসকলৰ বাস্তৱ-সময়ত নিৰীক্ষণ আৰু ট্ৰেকিং সক্ৰিয় কৰি তোলে। ইয়াক কেন্দ্ৰীকৃত ডাটা আৰ্কিটেকচাৰ ব্যৱহাৰ কৰি সাজি উলিওৱা হয় যি আন মন্ত্ৰালয় আৰু প্ৰগ্ৰাম সমূহৰ ডিজিটেল প্ৰযুক্তি চিষ্টেমৰ সৈতে সমৰৈখিক হয়৷ উদ্দেশ্য হৈছে অংগনৱাড়ী কেন্দ্ৰ সমূহৰ (AWC) কাৰ্য-কলাপ, অংগনৱাড়ী কৰ্মী (AWW) সকলে আগবঢ়োৱা সেৱা আৰু গৰ্ভৱতী মহলা, দুগ্ধপান কৰোৱা মাতৃ আৰু শিশুসকলৰ বাবে সম্পূৰ্ণ হিতাধিকাৰী ব্যৱস্থাপনাৰ এটা 360-ডিগ্ৰী অৱলোকন আগবঢ়োৱা৷ ৰাজহুৱা ডেশ্ববোৰ্ডে হিতাধিকাৰীসকললৈ আগবঢ়োৱা সেৱা সমূহৰ ওপৰত স্বচ্চতা প্ৰদান কৰাত সহায় কৰে.",as
আগবঢ়োৱা সেৱা সমূহ,as
"এটা বুটামৰ এটা ক্লিকত অন্তিম হিতাধিকাৰীসকললৈ সেৱাসমূহৰ ট্ৰেকিং৷ টেক হোম ৰেচন (THR) আৰু হ’ট কুকড মীল (HCM), নৱজাতক আৰু গৰ্ভৱতী মহিলাৰ বাবে টীকাকৰণৰ দৰে সেৱা সমূহ.",as
বৃদ্ধিৰ জোখ,as
"বিভিন্ন বয়সৰ শিশু সকল মাহেকীয়া ভিত্তিত AWW সকলৰ দ্বাৰা নিৰীক্ষিত হয়৷ বাওনা হোৱা, পুষ্টিহীনতাত ভোগা আৰু কম ওজনৰ বিস্তাৰৰ দৰে স্বাস্থ্যজনিত সূচক সমূহ WHO মান অনুসৰি জোখা হয়৷ নিয়মীয়া বৃদ্ধিৰ নিৰীক্ষণে AWW সকলক শিশুসকললৈ প্ৰাসংগিক আৰু সময়মতে সহযোগিতা আগবঢ়োৱাত সহায় কৰে.",as
হোম ভিজিটৰ এলাৰ্ট,as
"পোষণ ট্ৰেকাৰে গুৰুত্বপূৰ্ণ অন্তিম পৰ্যায়ৰ হিতাধিকাৰীসকললৈ অটোমেটেড এলাৰ্ট উৎপাদন কৰে৷ ই হিতাধিকাৰী আৰু ডিউটি কৰা সকলৰ বাস্তৱ সময়ৰ উপস্থিতি নথিভুক্ত কৰাৰ দ্বাৰা ডেলিভাৰী চিষ্টেমৰ নিপুণ অডিট সুনিশ্চিত কৰে৷ এই মেনেজমেন্ট ইনফৰ্মেচন চিষ্টেমে নিপুণভাৱে জোখ লোৱাত, এনেদৰে ধনাত্মক প্ৰভাৱ উৎপন্ন কৰি আৰু নথিভুক্ত কৰি পৰিপুষ্টিৰ অনুষ্ঠানক সহায় কৰিব.",as
কেংগাৰু মাডাৰ কেয়াৰৰ সহায়ত কেনেদৰে দূৰ্বল নৱজাতকৰ যতন লব লাগে,as
পুষ্টিৰ অভাৱ আৰু মৃত্যুক বাধা দিবলৈ অসুখক বাধা দিয়া,as
শিশু আৰু কিশোৰী সকলৰ মাজে এনিমিয়া হোৱাত বাধা দিয়া,as
জন্মৰ প্ৰস্তুতি - প্ৰতিষ্ঠান মূলক আৰু হোম ডেলিভাৰীৰ বাবে,as
দূৰ্বল নৱজাতকৰ যত্ন - কিমান দূৰ্বল কেচুৱাক আমি হেৰুৱাই আহিছো?,as
বেমাৰৰ সময়ত খাদ্য প্ৰদান,as
গৰ্ভধাৰণৰ সময়ত প্ৰস্তুতি - নৱজাতকৰ যতন আৰু পৰিয়াল পৰিকল্পনাৰ বাবে,as
অনন্য স্তন্যপান নিশ্চিত কৰা,as
শিশুসকলৰ মাজত বিকাশৰ মূল্যায়ন,as
মহিলাসকলৰ মাজত এনিমিয়াত বাধা দিয়া,as
পৰিপূৰক খাদ্য প্ৰদান - খাদ্যৰ বৈচিত্ৰ্য,as
এগৰাকী দূৰ্বল নৱজাতকৰ চিনাক্তকৰণ আৰু যতন,as
নৱজাতক সকলৰ মাজত স্তন্যপানৰ নিৰীক্ষণ,as
AWC ত কমিউনিটি ভিত্তিক অনুষ্ঠান সমূহ পৰিকল্পনা কৰা আৰু অনুষ্ঠিত কৰা,as
হোম ভিজিটৰ প্লেনাৰ প্ৰস্তুত কৰা বা আপডেট কৰা আৰু হোপ ভিজিটৰ সূচনা কৰা,as
সুনিশ্চিত কৰা যে পৰিপূৰক খাদ্য প্ৰদান সময়ৰ সৈতে উন্নত হৈছে,as
পৰিপূৰক খাদ্য প্ৰদানৰ সময়মতে সূচনা কেনেদৰে সুনিশ্চিত কৰিব,as
জটিল তীব্ৰ বিষমপুষ্টি চিনাক্ত কৰা আৰু বাধা দিয়া,as
ৰুগীয়া নৱজাতকৰ চিনাক্তকৰণ আৰু চিকিৎসাৰ বাবে প্ৰেৰণ,as
স্তন্যপানৰ সমস্যাযুক্ত মাতৃসকলক সহায় কৰা,as
সকলো ,as
সাধাৰণ ,as
গাখীৰ খুৱাই থকা মাতৃ ,as
শিশুৰ যতন ,as
PDF ডাউনলোড কৰক,as
শিশুসকলৰ বিকাশ পৰ্যবেক্ষণ কৰাৰ বিষয়ে সাধাৰণ সজাগতা,as
শিশুসকলৰ মাজত হোৱা ৰোগক বাধা দিয়াৰ বিষয়ে সাধাৰণ সজাগতা,as
গৰ্ভধাৰণৰ বাবে সাধাৰণ সজাগতা,as
মডিউলৰ ওপৰত সাধাৰণ সজাগতা,as
এনিমিয়াৰ ওপৰত সাধাৰণ সজাগতা,as
SAM আৰু MAM-ৰ ওপৰত সাধাৰণ সজাগতা,as
মাতৃৰ যত্নৰ ওপৰত সাধাৰণ সজাগতা,as
শিশুক জন্ম দিয়াৰ ওপৰত সাধাৰণ সজাগতা,as
এনিমিয়াক বাধা দিয়াত গৰ্ভধাৰণৰ বাবে সজাগতা,as
গাখীৰ খুৱাই থকা মাতৃ,as
শিশুসকলৰ বাবে পৰিপূৰক খাদ্য প্ৰদান কৰাত দুগ্ধপান কৰোৱা মাতৃসকলৰ বাবে সজাগতা,as
দুগ্ধপান কৰোৱা মাতৃসকলৰ বাবে সজাগতা,as
"শিশুসকলৰ মাজত শিশু বাওনা হোৱা, বিষমপপুষ্টিক বাধা দিবলৈ পুষ্টিহীনতাৰ বাবে সজাগতা",as
বিকাশ নিৰীক্ষণকাৰী মূল্যায়নৰ তালিকা,as
বাঢ়িব নোৱাৰা মূল্যায়নৰ পেৰামিটাৰ,as
পুষ্টিহীনতাৰ মূল্যায়নৰ পেৰামিটাৰ,as
কম ওজন মূল্যায়নৰ পেৰামিটাৰ,as
মেনুৱেলসমূহ,as
পোচন ট্ৰেকাৰ প্ৰক্ৰিয়া প্ৰবাহ,as
চাৰ্কুলাৰ/ জাননী,as
স্মাৰ্ট ফোন সমূহৰ খৰছৰ সন্দৰ্ভত স্পষ্টীকৰণ,as
পোষণ ট্ৰেকাৰত অংগনৱাড়ী সেৱাসমূহৰ আঁচনি সমূহৰ ডাটা আপলোড হৈ আছে,as
মোবাইল এপ্লিকেচনৰ বাবে ডাটা প্লেন,as
স্মাৰ্ট ফোনৰ বিস্তৃত বিৱৰণ আৰু টেকনিকেল কম্পেটিবিলিটীৰ পৰীক্ষণ,as
পোষণ অভিযানৰ অধীনত ICT প্লেটফৰ্মৰ ওপৰত প্ৰশিক্ষণ,as
নতুন পোষণ ট্ৰেকাৰ এপ - CSC-SPV ন’ডেল পাৰ্চন,as
নতুন পোষণ ট্ৰেকাৰ এপ,as
জন্ম,as
বেচিলাছ চেলমেট গুৱেৰিণ (BCG),as
অৰেল পোলিঅ’ ভেকচিন (OPV)-0 ড’জ ,as
হেপাটাইটিছ B বাৰ্থ ড’জ OPV-1 T,as
ৰোটাভাইৰাছ ভেকচিন (RVV)-1,as
ফ্ৰেকচনেল ডজ অৱ ইনএক্টিভেটেড পোলিঅ’ ভেকচিন (fIPV)-1,as
সৰু আই যুক্ত ভেকচিন (MCV)/সৰু আই আৰু ৰুবেলা (MR)-1,as
PCV-বুষ্টাৰ,as
সৰু আই যুক্ত ভেকচিন (MCV)/MR-2,as
ডিফথেৰিয়া,as
পাৰ্টুছিচ আৰু টিটেনাছ (DPT)-বুষ্টাৰ-1,as
OPV –বুষ্টাৰ,as
বছৰ,as
DPT-বুষ্টাৰ-2,as
"Td1, 2 বা Td বুষ্টাৰ***",as
ৰাজ্য বাচনি কৰক,as
জিলা নিৰ্বাচন কৰক,as
আপোনাৰ একাউণ্টত লগইন কৰক,as
ইউজাৰৰ নাম ,as
পাছৱাৰ্ড ,as
টিকটৰ ষ্টেটাছ পৰীক্ষা কৰক,as
এটা নতুন টিকট প্ৰস্তুত কৰক,as
এটা নতুন টিকত প্ৰস্তুত কৰিবলৈ তলত দিয়া ফৰ্মখন অনুগ্ৰহ কৰি পূৰ কৰা। অংগনৱাড়ী কৰ্মীসকল 48 ঘন্টাৰ ভিতৰত আপোনাৰ ওচৰত আহি পাব।.,as
হিতাধিকাৰীৰ শ্ৰেণী ,as
বেনিফিচাৰীৰ শ্ৰেণী এটা বাছনি কৰক,as
শিশু (0-6 মাহ),as
শিশু (6 মাহ - 3 বছৰ),as
শিশু (3 - 6 বছৰ),as
প্ৰশ্নটো সম্পৰ্কিত হয় ,as
ইয়াৰ সৈতে সম্পৰ্কিত প্ৰশ্ন বাছনি কৰক,as
চুপাৰভাইজাৰ,as
সহায়ৰ বিষয় ,as
বিৱৰণ ,as
বিৱৰণ এটা বাছক,as
মোবাইল নম্বৰ ,as
টিকট ৰেইজ কৰাত অসুবিধা পাইছে নেকি?,as
জিলাৰ দ্বাৰা,as
ৰাজ্য ,as
প্ৰকল্প ,as
প্ৰকল্প নিৰ্বাচন কৰক,as
খণ্ড বাছনি কৰক,as
অংগনৱাড়ী কেন্দ্ৰ ,as
এটা অংগনৱাড়ী কেন্দ্ৰ বাছনি কৰক,as
ইণ্টাৰনেটৰ অবিহনে এপপত প্ৰৱেশ কৰিব পাৰিনে?,as
"নহয়, এপটোৱে এক বৈধ ইণ্টাৰনেট সংযোগ অবিহনে কাম নকৰে।",as
পোষণ ট্ৰেকাৰ এপৰ লক্ষ্য ব্যৱহাৰকাৰী আধাৰ কোন?,as
"পোষণ ট্ৰেকাৰ এপটো অংগনৱাড়ী কৰ্মীসকলৰ বাবে, অংগনৱাড়ী কেন্দ্ৰবোৰে প্ৰপত্ৰত হিতাধিকাৰীৰ তথ্য প্ৰৱেশ কৰাৰ বাবে। এইটো সাধাৰণ জনতাৰ বাবে সমূলি বিকশিত নহয়।",as
পোষণ ট্ৰেকাৰ এপত কেনেকৈ লগইন কৰে?,as
"লগইন স্ক্ৰীনত তেওঁলোকৰ ম'বাইল নম্বৰসমূহ ভৰ্তি ককৰিবলৈ AWWক অনুৰোধ কৰা হৈছে। আপোনাৰ পঞ্জীভুক্ত ম'বাইল নম্বৰটোলৈ এটা OTP প্ৰেৰণ কৰা হ'ব, যিটো আপোনাৰ MPIN স্থাপন কৰিবলৈ প্ৰয়োজন হ'ব।",as
MPIN এটা ৪ সংখ্যক পাছকোড যিটো পোষণ ট্ৰেকাৰ এপ পঞ্জীয়ন কৰোঁতে এজন অংগনৱাড়ী কৰ্মীয়ে স্থাপন কৰে।,as
কেনেকৈ স্থাপন কৰে?,as
"MPIN সংশ্লিষ্ট অংগনৱাড়ী কৰ্মীয়ে তেওঁৰ মোবাইল নম্বৰৰ বিপৰীতে OTP অনুৰোধ কৰি ছেট কৰিব পাৰে। যদি ম'বাইল নম্বৰ ইতিমধ্যে ডাটাবেছত থাকে, সংশ্লিষ্ট অংগনৱাড়ী ব্যক্তিজনে পঞ্জীভুক্ত ম'বাইল নম্বৰত ৪ টা অংকৰ OTP প্ৰাপ্ত কৰিব। OTP প্ৰবিষ্ট কৰাৰ পিছত, AWWয়ে সহজে অনুকূলিত MPIN ছেট কৰিব পাৰে।",as
MPIN কেতিয়া আৰু কেনেকৈ ব্যৱহাৰ কৰে?,as
"পোষণ ট্ৰেকজাৰ এপত লগইন কৰোঁতে, AWWসকলে তেওঁলোকৰ দ্বাৰা নিৰ্ধাৰিত MPIN প্ৰবিষ্ট কৰিব লাগিব। এই MPIN-এ পোষণ ট্ৰেকাৰ এপ চলাবলৈ আৰু হিতাধিকাৰীৰ প্ৰপত্ৰত তথ্য প্ৰবিষ্ট কৰিবলৈ পাছকোড হিচাপে কাম কৰিব।",as
MPIN পুনঃস্থাপন কেনেকৈ কৰে?,as
"MPIN যিকোনো AWW/AWC ব্যৱহাৰকাৰীৰ দ্বাৰা সহজে পুনঃস্থাপন কৰিব পাৰি। আপুনি পাহৰি যোৱা MPIN-ত ক্লিক কৰিব লাগিব, আৰু আপোনাৰ পঞ্জীভুক্ত ম'বাইল নম্বৰ প্ৰবিষ্ট কৰিব লাগিব। আপুনি আপোনাৰ পঞ্জীভুক্ত ম'বাইল নম্বৰত প্ৰাপ্ত কৰিব আৰু OTP প্ৰাপ্ত কৰিব আৰু আপুনি আপোনাৰ MPIN পুনঃস্থাপন কৰিব পাৰে।",as
কেইটা ভাষাত পোষণ ট্ৰেকাৰ এপ উপলব্ধ?,as
পোষণ ট্ৰেকাৰ এপ ২২ টা বেলেগ বেলেগ ভাষাত উপলব্ধ,as
ইংৰাজী,as
হিন্দী,as
গুজৰাটী,as
পাঞ্জাৱী,as
মাৰাঠী,as
তামিল,as
প্ৰপত্ৰখন পূৰণ কৰোঁতে AWW বা AWCয়ে কিমানটা ভাষাত ডাটা প্ৰবিষ্ট কৰিব পাৰে?,as
পোষণ ট্ৰেকত কিমান বেলেগ বেলেগ প্ৰপত্ৰ আছে।,as
পোষাণ ট্ৰেকাৰ এপত কিমানটা ভিন্ন ৰূপ আছে?,as
হিতাধিকাৰীসকলৰ বাবে ৭ প্ৰকাৰৰ বিভিন্ন প্ৰপত্ৰ আছে সেইবোৰ হৈছেঃ,as
স্তন্যপান কৰাই থকা মাতৃ,as
শিশু ০-৬ মাহ,as
শিশু ৬ মাহৰ পৰা ৩ বছৰ পর্যন্ত,as
শিশু ৩ বছৰ পৰা ৬ বছৰলৈ,as
AWC প্ৰপত্ৰত কি তথ্য যোগ কৰিব লাগিব?,as
"AWWয়ে এটা নিৰ্দিষ্ট অংগনৱাড়ী কেন্দ্ৰত উপস্থিত আন্তঃগাঁথনি সম্পৰ্কীয় বিৱৰণ প্ৰবিষ্ট কৰিব লাগিব। ইয়াত অন্তৰ্ভুক্ত থাকে গাঁথনি, মৌলিক সুবিধা, স্বচ্ছত্বা, খোৱাপানী ইত্যাদি। চেনিটাইজেচন, খোৱা পানী ইত্যাদি।",as
AWW সকলে তেওঁলোকৰ ম'বাইল নম্বৰসমূহৰ জৰিয়তে যদি পঞ্জীয়ন কৰিবলৈ অক্ষম তেতিয়া কেনেকৈ ছাইন আপ কৰিব পাৰিব?,as
কোনো ক্ষেত্ৰত যদি AWW য়ে তেওঁলোকে নিজেই পঞ্জীয়ন কৰিবলৈ অসফল হয় তাত ২ টা সম্ভাৱনা আছেঃ,as
ৰাজ্যসমূহে MoWCD -ক প্ৰদান কৰা তথ্যত তেওঁলোকৰ ম'বাইল নম্বৰ নাই।,as
সেইবোৰ নতুনকৈ ছিষ্টেমত যোগ দিয়া হৈছে আৰু তেওঁলোকৰ ম'বাইল নম্বৰ ৰাজ্যিক কোষে এতিয়াও MoWCD -ক প্ৰদান কৰা নাই।,as
ওপৰোক্ত দুয়োটা ক্ষেত্ৰতে ৰাজ্যিক নোডেল বিষয়াসকলক AWWৰ যিকোনো এটা যোগ/সম্পাদনা/সক্ৰিয়/নিষ্ক্ৰিয় কৰাৰ ক্ষমতা দিয়া হয়।,as
কোনো এজনে কেনেকৈ পোষণ ট্ৰেকাৰ ডাশ্বব'ৰ্ডত প্ৰৱেশ কৰিব পাৰে?,as
