data,language
کیا فائدہ اٹھانے والا درخواست کا استعمال کرکے براہ راست رجسٹر ہوسکتا ہے۔,ur
فی الحال ایک مستفید کنندہ AWW کی مدد سے رجسٹر کر سکتا ہے۔,ur
فائدہ اٹھانے والا کون ہے؟,ur
فائدہ اٹھانے والوں کے لیے چھ زمرے ہیں۔,ur
حاملہ خواتین,ur
صفر سے چھ ماہ تک کے بچے,ur
چھ ماہ سے تین سال تک کے بچے,ur
تین سال سے چھ سال تک کے بچے,ur
کیا فائدہ اٹھانے والا اپنا AWC تبدیل کر سکتا ہے؟,ur
AWW ایک AWC سے دوسرے AWC میں اس کے آدھار نمبر کی بنیاد پر استفادہ کنندہ کو منتقل کرنے کے لیے 'مائیگریٹ بینیفشری' کا اختیار استعمال کر سکتا ہے۔,ur
فائدہ اٹھانے والے کی اہلیت کیا ہے؟,ur
ایک فائدہ اٹھانے والا ایک مہینے میں کم از کم اکیس دن کے لئے ٹی ایچ آر کا اہل ہے۔,ur
ٹیک ہوم راشن کے لیے کون اہل ہے؟,ur
حاملہ خواتین، دودھ پلانے والی مائیں، چھ ماہ سے تین سال تک کے بچے اور نوعمر لڑکیاں۔,ur
میں گھر پر راشن لے جانے کے بارے میں کہاں پوچھ سکتا ہوں؟,ur
براہ کرم اپنی متعلقہ آنگن واڑی ورکر سے رابطہ کریں۔,ur
کون اضافی اضافی خوراک کا اہل ہے۔,ur
وہ بچے جن کی نشاندہی غذائیت کی کمی کے طور پر کی گئی ہے وہ اضافی فوڈ سپلیمنٹس کے اہل ہیں۔,ur
ایک استفادہ کنندہ مہینے میں کم از کم اکیس دنوں کے لیے HCM کا اہل ہے۔,ur
گرم پکا ہوا کھانے کے لیے کون اہل ہے؟,ur
تین سال سے چھ سال کی عمر کے بچے,ur
میں گرم پکے ہوئے کھانے کے بارے میں کہاں پوچھ سکتا ہوں؟,ur
براہ کرم اپنے متعلقہ آنگن واڑی سنٹر سے رابطہ کریں۔,ur
اضافی اضافی خوراک کے لیے کون اہل ہے؟,ur
اب ہم ویڈیو کانفرنس میں دستیاب ہیں,ur
پیر سے جمعہ ,ur
آنگن واڑی ورکرز کی تربیت,ur
موبائل ایپ ڈاؤن لوڈ کریں۔,ur
خدمت کی شرائط۔,ur
کیریئرز,ur
کاپی رائٹ@2023  پوشن ٹریکر. جملہ حقوق محفوظ ہیں,ur
پوشن ٹریکر کے بارے میں,ur
’پوشن ٹریکر‘ ایک موبائل پر مبنی ایپلی کیشن ہے جسے خواتین اور بچوں کی ترقی کی وزارت، حکومت ہند نے یکم مارچ 2021 کو نیشنل ای-گورننس ڈویژن (NeGD)، مائی گورنمنٹ کے ذریعے ایک اہم گورننس ٹول کے طور پر شروع کیا ہے۔ پوشن ٹریکر کے تحت ٹکنالوجی کا استعمال بچوں میں سٹنٹنگ، ضائع ہونے، کم وزن کے پھیلاؤ کی متحرک شناخت اور غذائیت کی خدمات کی فراہمی کے آخری میل پر نظر رکھنے کے لیے کیا جا رہا ہے۔.,ur
پوشن ٹریکر آنگن واڑی ورکر کو خدمات کی موثر فراہمی کے ساتھ ساتھ ان کی کوششوں کی عکاسی کرنے کے لیے ایک جاب ایڈ ہے۔ یہ پوشن ابھیان کے تحت ایک اہم اور فائدہ اٹھانے والے پر مبنی سروس ڈیلیوری ایپلی کیشن ہے جو تجزیات کے ساتھ حقیقی وقت کے ڈیٹا کو فروغ دے گی۔.,ur
کیا ہیں,ur
پوشن ٹریکر کی خصوصیات,ur
پوشن ٹریکر تمام AWCs اور استفادہ کنندگان کی متعین اشارے پر حقیقی وقت کی نگرانی اور ٹریکنگ کے قابل بناتا ہے۔ یہ سنٹرلائزڈ ڈیٹا آرکیٹیکچر کا استعمال کرتے ہوئے بنایا گیا ہے جو دوسری وزارتوں اور پروگراموں کے ڈیجیٹل ٹکنالوجی کے نظام کے ساتھ بھی مطابقت رکھتا ہے۔ اس کا مقصد آنگن واڑی سینٹر (AWC) کی سرگرمیوں، آنگن واڑی ورکرز (AWWs) کی خدمات کی فراہمی اور حاملہ خواتین، دودھ پلانے والی ماؤں اور بچوں کے لیے مکمل مستفید ہونے والے انتظامات کا 360 ڈگری منظر فراہم کرنا ہے۔ عوامی ڈیش بورڈ.,ur
خدمات فراہم کی گئیں۔,ur
ایک بٹن کے ایک کلک پر آخری فائدہ اٹھانے والے تک خدمات کا سراغ لگانا۔ ٹیک ہوم راشن (THR) اور گرم پکا ہوا کھانا (HCM)، شیر خوار بچوں اور حاملہ خواتین کے لیے ویکسینیشن جیسی خدمات.,ur
نمو کی پیمائش,ur
AWWs کے ذریعے مختلف عمر کے بچوں کی ماہانہ بنیادوں پر نگرانی کی جاتی ہے۔ صحت کے اشارے جیسے سٹنٹنگ، ویسٹنگ اور کم وزن کا پھیلاؤ ڈبلیو ایچ او کے معیارات کے مطابق ماپا جاتا ہے۔ باقاعدگی سے ترقی کی نگرانی بچوں کو متعلقہ اور بروقت مدد فراہم کرنے میں AWWs کی مدد کرتی ہے۔.,ur
ہوم وزٹ الرٹس,ur
پوشن ٹریکر آخری میل سے فائدہ اٹھانے والوں کے لیے خودکار الرٹس تیار کرتا ہے۔ یہ مستفید ہونے والوں اور ڈیوٹی بیئررز کی حقیقی وقت میں حاضری کی دستاویز کرکے ترسیل کے نظام کے موثر آڈٹ کو بھی یقینی بناتا ہے۔ یہ مینجمنٹ انفارمیشن سسٹم نیوٹریشن پروگرام کو مؤثر طریقے سے پیمانے میں مدد کرے گا، اس طرح مثبت اثرات پیدا کرنے اور دستاویز کرنے میں.,ur
حوالہ جات,ur
کینگرو مدر کیئر کی مدد سے کمزور نومولود کی دیکھ بھال کیسے کی جائے۔,ur
غذائی قلت اور موت سے بچنے کے لیے بیماریوں سے بچاؤ,ur
بچوں اور نوعمر لڑکیوں میں خون کی کمی کی روک تھام,ur
پیدائش کی تیاری- ادارہ جاتی اور گھر کی ترسیل کے لیے,ur
کمزور نوزائیدہ بچے کی دیکھ بھال - ہم کتنے کمزور بچے غائب ہیں؟,ur
بیماری کے دوران کھانا کھلانا,ur
حمل کے دوران تیاری - نوزائیدہ کی دیکھ بھال کے لیے,ur
دودھ پلانا خصوصی کو یقینی بنانا,ur
بچوں میں نشوونما کا اندازہ,ur
خواتین میں خون کی کمی کی روک تھام,ur
کمزور نوزائیدہ بچے کی شناخت اور دیکھ بھال,ur
نوزائیدہ بچوں میں دودھ پلانے کا مشاہدہ,ur
AWC میں کمیونٹی کی بنیاد پر تقریبات کی منصوبہ بندی اور انعقاد,ur
اور گھر کے دورے شروع کرنا گھر کا دورہمنصوبہ ساز بنانا یا اپ ڈیٹ کرنا,ur
اس بات کو یقینی بنانا کہ تکمیلی خوراک وقت کے ساتھ بہتر ہوتی ہے۔,ur
تکمیلی خوراک کی بروقت شروعات کو کیسے یقینی بنایا جائے۔,ur
شدید غذائی قلت کی شناخت اور روک تھام,ur
بیمار نومولود کی شناخت اور حوالہ,ur
دودھ پلانے کے مسائل میں مبتلا ماؤں کی مدد کرنا,ur
یہ ماہانہ اجلاس کیوں؟,ur
آگاہی,ur
جنرل ,ur
حاملہ خاتون ,ur
دودھ پلانے والی مائیں ,ur
چائلڈ کیئر ,ur
جنرل,ur
پی ڈی ایف ڈاؤن لوڈ کریں,ur
بچوں کی گروتھ مانیٹرنگ کے بارے میں عمومی آگاہی,ur
بچوں میں بیماری سے بچاؤ کے بارے میں عمومی آگاہی,ur
حمل کے لیے عمومی آگاہی,ur
ماڈیول پر عمومی آگاہی,ur
خون کی کمی پر عمومی آگاہی,ur
SAM اور MAM پر عمومی آگاہی,ur
ماں کی دیکھ بھال کے بارے میں عمومی آگاہی,ur
بچے کی ترسیل کے بارے میں عمومی آگاہی,ur
حاملہ خاتون,ur
خون کی کمی کی روک تھام میں حمل کے لیے آگاہی,ur
دودھ پلانے والی مائیں,ur
دودھ پلانے والی ماں بچوں کے لیے مفت خوراک کے لیے آگاہی,ur
دودھ پلانے والی ماں کے لیے آگاہی,ur
بچوں میں غذائیت کی کمی کو روکنے کے لیے بچوں کو سٹنٹنگ، ضائع کرنے کے لیے آگاہی,ur
گروتھ مانیٹرنگ اسسمنٹ چارٹس,ur
چھوٹے قد کا تشخیصی پیرامیٹر,ur
ضائع شدہ تشخیص کے پیرامیٹرز,ur
کم وزن کی تشخیص کے پیرامیٹرز,ur
سمارٹ فون کی قیمت کے بارے میں وضاحت,ur
پوشن ٹریکر میں آنگن واڑی خدمات کی اسکیموں کا ڈیٹا اپ لوڈ کرنا,ur
ایک مارچ,ur
موبائل ایپلیکیشن کے لیے ڈیٹا پلان,ur
دو فروری,ur
سمارٹ فون اور تکنیکی مطابقت کی جانچ کی تفصیلات,ur
غذائیت مہم کے تحت یکات پلیٹ فارم پر تربیت,ur
نئی پوشن ٹریکر ایپ - CSC-SPV نوڈل پرسن,ur
تیرہ جنوری,ur
پیدائش,ur
ہیپاٹائٹس بی پیدائشی خوراک OPV-1 T,ur
پینٹا ویلنٹ -1,ur
روٹا وائرس ویکسین (RVV)-1,ur
پینٹا ویلنٹ -2,ur
پینٹا ویلنٹ -3,ur
مہینے,ur
خسرہ پر مشتمل ویکسین (MCV)/خسرہ اور روبیلا (MR)-1,ur
PCV-بوسٹر,ur
خسرہ پر مشتمل ویکسین (MCV)/MR-2,ur
پرٹیوسس اور ٹیٹنس (DPT) -بوسٹر-1,ur
OPV -بوسٹر,ur
Td1، 2 یا Td بوسٹر ***,ur
ریاست منتخب کریں,ur
ضلع منتخب کریں,ur
اپنے اکاؤنٹ میں لاگ ان کریں,ur
صارف نام ,ur
نیا ٹکٹ کھولیں۔,ur
ٹکٹ کی حیثیت چیک کریں۔,ur
ایک نیا ٹکٹ بنائیں,ur
نیا ٹکٹ بنانے کے لیے براہ کرم نیچے دیئے گئے فارم کو پُر کریں۔ آنگن واڑی ورکر 48 گھنٹے کے اندر آپ سے رابطہ کرے گی۔.,ur
فائدہ اٹھانے والا زمرہ ,ur
بچے (6 مہینے - 3 سال),ur
سے متعلق سوال ,ur
مدد کا موضوع ,ur
مدد کا موضوع منتخب کریں,ur
تفصیل ,ur
کوئی وضاحت منتخب کریں,ur
موبائل فون کانمبر ,ur
ٹکٹ حاصل کرنے میں دشواری?,ur
ضلع کے لحاظ سے,ur
ضلع ,ur
پروجیکٹ کو منتخب کریں۔,ur
سیکٹر ,ur
سیکٹر منتخب کریں,ur
آنگن واڑی سنٹر ,ur
آنگن واڑی سنٹر کا انتخاب کریں۔,ur
ٹکٹ بنائیں,ur
دوبارہ ترتیب دیں۔,ur
کیا پوشن ٹریکر اپلیکیشن اپیل بغیر انٹرنیٹ کے بھی فعال ہوگا؟,ur
جی نہیں، پوشن ٹریکر اپلی کیشن بغیر انٹرنیٹ رابطے کے فعال نہیں ہوگا۔,ur
پوشن ٹریکر اپلی کیشن کے مطلوبہ مستعمل بنیادی طور پر کون ہوں گے ؟,ur
پوشن ٹریکر اپلی کیشن سب سے زیادہ فعال آنگن واڑی عاملین کے لئے کار آمد ہوگا آنگن واڑی مراکز پر جہاں فوائد حاصل کرنےوالوں کی معلومات تشکیل دی گئی ہیں یہ عوام الناس کے لئے ہرگز نہیں ہے,ur
پوشن ٹریکر اپلی کیشن پر کس طرح لاگ ان کریں ؟,ur
AWWs سے درخواست ہے کہ وہ اپنا موبائل نمبر اپنے لاگ ان اسکرین پر شامل کریں ایک OTPان کے رجسٹرڈ شدہ موبائل پر بھیجا جائے گا۔ پھر اس کے بعد آپ کوMPIN.سیٹ کرنے کی ضرورت درپیش ہوگی,ur
MPIN.کیا ہے؟,ur
MPIN.ایک چار عدد پاس ورڈ ہے جو آنگن واڑی عاملین کے ذریعہ سیٹ کیا جاتا ہےجب وہ پوشن ٹریکر اپلیکیشن کے لئے رجسٹر کرتے ہیں,ur
MPIN.کو کس طرح سیٹ کرنا ہے ؟,ur
MPIN.کومتعلقہ آنگن واڑی عاملین کے ذریعہ سیٹ کیا جا سکتا ہے اپنے موبائل سے OTP کی درخواست کرنے پر اگرچہ یکساں موبائل نمبر اس اپلیکیشن کے ڈاٹابیس میں موجود ہوتب متعلقہ آنگین واڑی عامل کو 4 عددی OTP موصول ہوگا اپنے موبائل پر جس کو داخل کرنے پر AWW آسانی سے مطلوبہ MPIN. سیٹ کیا جا سکتاہے,ur
MPIN کا استعمال کب اور کیسے کریں؟,ur
جب آپ پوشن ٹریکنگ اپلیکیشن پر لاگ ان کرتے ہیں تب AWWs پر MPIN سیٹ کرنے کی ضرورت درپیش ہوتی ہے تب MPINبطور پاس کوڈ کام کرکے پوشن ٹریکر اپلیکیشن کو فعال بناتا ہے تاکہ آپ دیگر معلومات اور فائدہ حاصل کرنے والوں کے فارم پُر کر سکیں,ur
MPIN کو کس طرح ری سیٹ کریں؟,ur
MPINکو آپ با آسانی ری سیٹ کرسکتے ہیں کسی بھی AWW/AWC عامل کے ذریعہ آپ کو سابقہ MPINکو بھولنے کی ہدایت دینی ہوگی اپنے رجسٹرڈ موبائل کے ذریعہ تب آپ کو نیا OTP آپ کے رجسٹرڈ موبائل پر موصول ہوگا تب آپ اپنا MPIN دوبارہ با آسانی ری سیٹ کرسکتے ہیں,ur
پوشن ٹریکر اپلیکیشن کتنی زبانوں میں دستیاب ہے ؟,ur
پوشن ٹریکر اپلیکیشن بارہ(22 ) مختلف زبانوں میں دستیاب ہے,ur
مختلف زبانوں میں دستیاب ہے,ur
انگریزی,ur
ہندی,ur
مراٹھی,ur
بنگلہ,ur
AWW یا AWC میں کتنی زبانوں میں ڈیٹا داخل یا فارم پُر کیا جا سکتا ہے ؟,ur
AWW یا AWC میں انگریزی زبانوں میں ڈیٹا داخل یا فارم پُر کیا جا سکتا ہے۔,ur
پوشن ٹریکر اپلیکیشن پر مختلف کتنی قسم کے فارم دستیاب ہیں؟,ur
پوشن ٹریکر اپلیکیشن پر مختلف 7 قسم کے فارم دستیاب ہیں۔,ur
بچے 0-6 ماہ,ur
بچے 6 ماہ سے 3 سال,ur
بچے 3 سال سے 6 سال,ur
AWC میں کونی معلومات درکار ہوتی ہیں؟,ur
AWWمیں موجودہ بنیادی ڈھانچے کے متعلق معلومات درج کرنا درکار ہوتی ہے اس میں بنیادی عمارت ، بنیادی سہولیات صفائی اور صاف پینے کا پانی وغیرہ شامل ہیں,ur
AWWS اپلیکیشن کو کیسے سائن اپ کریں اگر یہ موبائل نمبر کے ذریعہ رجسٹر نہ ہو تا ہو ؟,ur
اگر AWWS میں رجسٹر کرنے میں دقت یا ناکامی کا سامنا کرنا پڑے تب اس کی دو ممکنات ہیں,ur
MoWCD کو ریاست کے ذریعہ آپ کا موبائل نمبر مہیا نہیں کروایا گیا اسی لئے وہ ڈاٹا بیس میں شامل نہیں ہے,ur
MoWCD کو ریاست کے ذریعہ آپ کا موبائل نمبرابھی حالیہ مہیا کروایا گیا اسی لئے وہ ڈاٹا بیس میں شامل نہیں ہے,ur
ان دونوں معاملات میں ریاستی نوڈل آفیسر کو اختیار دیا گیا ہے کہ وہ اپنی معلومات شامل /ْ ترمیم /ْفعال یا غیر فعال کسی بھی AWW.پر کر سکتے ہیں.,ur
پوشن ٹریکر ڈیش بورڈ تک کوئی کیسے پہنچ سکتا ہے ؟,ur
پوشن ٹریکر ڈیش بورڈ تک درج ذیل لنک کے ذریعہ لاگ ان کرکے پہنچ سکتا ہے ,ur
 نیشنل ، اسٹیٹ ، ڈسٹرکٹ ، پروجیکٹ اور سیکٹر کی سطح پر صرف نوڈل سطح کے نامزد اہلکاروں کو ہی ڈیش بورڈ تک رسائی کے ل. ایک انوکھی اسناد فراہم کی جاتی ہیں۔ ,ur
AWW/AWCs کوئی کس طرح شامل ہوسکتا ہے ؟,ur
AWW/AWCs پر صرف نوڈل سطح کےآفیسر کے ذریعہ ہی شامل ہوا جا سکتا ہے ایسا شخص جو حسب مراتب سے بالاتر ہو قومی سطح کے استعمال کرنے والے ہی بناسکتے ہیں ریاست ضلع پروجیکٹ اورخطوں کی سطح کے استعمال کرنے والے پروجیکٹ کی سطح کے استعمال کرنے والے خطوں کی سطح پر بنا سکتے ہیں,ur
پوشن ٹریکر ڈیش بورڈ سے کتنی اقسام کی رپورٹیں بر آمد کی جا سکتی ہیں ؟,ur
مختلفاقسام کی رپورٹیں برآمد می جا سکتی ہیں,ur
ایپ ڈاون لوڈ کی تعداد,ur
رجسٹرڈ شدہ آنگن واڑیوں کی تعداد,ur
فوائد کے حصول یاب کی تعداد ( قومی / ریاستی /ضلعی/ بلاک کے اعتبار سے ),ur
حاملہ خواتین کی تعداد (( قومی / ریاستی /ضلعی/ بلاک کے اعتبار سے ),ur
دودھ پلانے والی ماؤں کی تعداد ( قومی / ریاستی /ضلعی/ بلاک کے اعتبار سے ),ur
0-6 ماہ عمر کے بچوں کی تعداد ( قومی / ریاستی /ضلعی/ بلاک کے اعتبار سے ),ur
6-ماہ تا3سال عمر کے بچوں کی تعداد ( قومی / ریاستی /ضلعی/ بلاک کے اعتبار سے ),ur
(3-6سال) عمر کے بچوں کی تعداد ( قومی / ریاستی /ضلعی/ بلاک کے اعتبار سے ),ur
والدہ اور بچے کی غذا:,ur
کتنے صارفین کو 21 دنوں میں THR ملا؟,ur
کتنے بچوں کو ولادت کے فوری بعد پہلے گھنٹے میں خصوصاً دودھ پلایا گیا ؟,ur
کتنی دودھ پلانے والی مائیں HCM میں دی گئی ہیں ؟ ,ur
3-6 سال کے بچوں میں اوسط کیلشیم کی سطح,ur
کتنی ویکسین کی تعداد فی ماہ دی جاتی ہے ( قومی / ریاستی /ضلعی/ بلاک کے اعتبار سے ),ur
ویکسی نیشن کی خصوصی رپورٹ جو ہر ماہ دی جاتی ہے (BCG/OPV/ہیپا ٹائٹس B/روٹی وائرس /پولیو/نیموکوکل l/پینٹا ویلینٹ,ur
AWC بنیادی ڈھانچہ:,ur
AWC کی تعداد ( قومی / ریاستی /ضلعی/ بلاک کے اعتبار سے ),ur
بال واٹیكه كی كل تعداد ( قومی / ریاستی /ضلعی/ بلاک کے اعتبار سے ),ur
AWC کی تعداد جهاں پینے كے صاف پانی كی سهولت فراهم هے ( قومی / ریاستی /ضلعی/ بلاک کے اعتبار سے ),ur
AWC کی تعداد جهاں فعال وزن كرنے كی مشین كی سهولت فراهم هے ( قومی / ریاستی /ضلعی/ بلاک کے اعتبار سے ),ur
AWC کی تعداد جهاں بجلی كی سهولت فراهم هے ( قومی / ریاستی /ضلعی/ بلاک کے اعتبار سے ),ur
AWC کی تعداد جو سركار كی ملكیت هیں ( قومی / ریاستی /ضلعی/ بلاک کے اعتبار سے ),ur
AWC کی تعداد جو خانگی ملكیت هیں ( قومی / ریاستی /ضلعی/ بلاک کے اعتبار سے ),ur
پوشان ٹریکر ٹیم سے کیسے رابطہ کریں؟,ur
پوشن ٹریکر ٹیم سے ,ur
 پر ای میل رروانہ  کرکے رابطہ کیا جاسکتا ہے۔ ہینڈ ہولڈنگ اور معاونت کے لئے ہم روازانہ شام 3 بجے سے شام 5 بجے تک ویڈیو کانفرنس پر بھی دستیاب ہوتے ہیں۔,ur
پوشن کیلکولیٹر کیا ہے؟,ur
ورلڈ ہیلتھ آرگنائزیشن (ڈبلیو ایچ او) کے معیار کے مطابق پوشن کیلکولیٹر بچے کی صحت کی مختلف حالتوں کی نشاندہی کرنے میں مدد کرتا ہے۔.,ur
ڈبلیو ایچ او کے معیار ہیں۔ :,ur
اسٹنٹنگ (عمر کے لئے اونچائی) - ,ur
0 ماہ سے 6 سال۔,ur
شدید سٹنٹڈ,ur
اعتدال سے حیرت زدہ,ur
کم وزن (عمر کے لئے وزن) - ,ur
اعتدال سے کم وزن,ur
ضائع کرنا (اونچائی کا وزن) -۔ ,ur
0 ماہ سے 5 سال۔,ur
اعتدال سے ضائع (MAM),ur
زیادہ وزن,ur
موٹاپا,ur
مذکورہ بالا عمر بریکٹ کے مطابق اوپر کے معیارات کی وضاحت کی گئی ہے۔,ur
حوالہ جدولوں کے بارے میں۔,ur
دنیا بھر میں نوزائیدہ بچوں اور کم عمر بچوں کی نشوونما اور نشوونما کے لئے نئے نمو کے منحنی خطوط پیدا کرنے کے لئے ڈبلیو ایچ او ملٹی سینٹر گروتھ ریفرنس اسٹڈی (ایم جی آر ایس) 1997 اور 2003 کے درمیان کیا گیا تھا۔..,ur
ایم جی آر ایس نے بڑے پیمانے پر مختلف نسلی پس منظر اور ثقافتی ترتیبات (برازیل ، گھانا ، ہندوستان ، ناروے ، عمان اور امریکہ) کے تقریبا 8500 بچوں سے ابتدائی نمو کے اعداد و شمار اور متعلقہ معلومات اکٹھی کیں۔..,ur
توقع کی جارہی ہے کہ نئے نمو کے منحنی خطوط ایک واحد بین الاقوامی معیار فراہم کریں گے جو پیدائش سے لے کر پانچ سال کی عمر تک کے تمام بچوں کے لئے جسمانی نشوونما کی بہترین وضاحت کی نمائندگی کرتا ہے اور دودھ پلانے والے نوزائیدہ بچے کو نشوونما اور نشوونما کے لئے ایک بنیادی ماڈل کے طور پر قائم کرتا ہے۔..,ur
اپنی صحت کو کیسے زندہ کریں۔?,ur
اگر آپ شدید طور پر ضائع ہوئے ہیں (SAM) تو اپنی صحت کو کیسے زندہ کریں۔,ur
اگر آپ اعتدال پسند ضائع (MAM) ہیں تو اپنی صحت کو کیسے زندہ کریں۔,ur
اگر آپ کم وزن ہیں تو اپنی صحت کو کیسے زندہ کریں۔,ur
براہ کرم اپنا موبائل نمبر اور ٹکٹ نمبر فراہم کریں۔,ur
موبائل ,ur
ٹکٹ نمبر ,ur
ٹکٹ دیکھیں,ur
اگر آپ ہم سے پہلی بار رابطہ کر رہے ہیں یا آپ کا ٹکٹ نمبر کھو گیا ہے، تو براہ کرم,ur
ایک نیا ٹکٹ کھولیں,ur
خوش آمدید! درج ذیل سروس کی شرائط (شرائط) ہیں جو آپ کے ,ur
 پر میزبان پوشن ٹریکر پلیٹ فارم کے استعمال کو کنٹرول کرتی ہیں، اور تمام متعلقہ اس سے منسلک سائٹس، اس کے ذیلی ادارے، اور ملحقہ (مجموعی طور پر، سائٹ)۔,ur
