data,language
"‘पोशण ट्रॅकर’ हो एक मोबायल आदारीत ऍप्लिकेशन आसा जो भारत सरकाराच्या बायलां आनी भुरगीं उदरगत मंत्रालयान 1 मार्च 2021 दिसा राष्ट्रीय ई-गवर्नन्स विभाग (NeGD), मायगव (MyGov) वरवीं एक म्हत्वाचें शासन साधन म्हणून सुरू केला. पोशण ट्रॅकर खाला तंत्रगिन्यानाचो वापर भुरग्यां मदीं स्टंटींग, वॅस्टींग, उणें वजन स्थिती आनी पोशण सेवा दिवपाच्या निमाण्या मैलाचेर मागोवपाची गतिशील वळख करपा खातीर सुरू केलां.",kok
पोशण ट्रॅकर ही आंगनवाडी कर्मचाऱ्यांक तांच्या यत्नांचे प्रतिबिंबीत करपा वांगडाच सेवा कार्यक्षम रितीन वितरीत करपा खातीर एक नोकरी-मदत आसा. हें POSHAN अभियाना खाला एक गंभीर आनी लावार्थी केंद्रीत सेवा वितरण ऍप्लिकेशन आसा जें विश्लेशणा वांगडा रियल टायम डेटाचो प्रचार करतले.,kok
Services availed by,kok
Beneficiaries at Anaganwadi Center,kok
Morning Snacks,kok
Nutrition and,kok
 Health checkup,kok
कितें आसात,kok
पोशण ट्रॅकराची वैशिश्ट्यां,kok
रियल टायम रेकॉर्डिंग आनी निरिक्षण,kok
"पोशण ट्रॅकर व्याख्या केल्ल्या निर्देशकांचेर सगळ्या एडब्ल्यूसी आनी लावार्थ्यांचेर रियल-टायम निरिक्षण आनी ट्रॅकिंग सक्षम करता. हेर मंत्रालयां आनी कार्यावळींच्या डिजिटल तंत्रज्ञान प्रणालीं कडेन जुळपी केंद्रीकृत डेटा आर्किटेक्चर वापरून हें तयार केलां. आंगनवाडी केंद्र (एडब्ल्यूसी), आंगनवाडी कर्माचारी (एडब्ल्यूडब्ल्यू) हांची सेवा प्रदान करप आनी गुरवार बायलां, दुदाक धरपी आवयो आनी भुरग्यां खातीर पुराय लावार्थी वेवस्थापन हांचे विशीं 360 अंश दृश्य प्रदान करपाचो हाचो हेतू आसा. भौशीक डॅशबोर्ड लावार्थ्यांक फावो जावपी सेवांचेर पारदर्शकता दिवपाक मदत करता.",kok
सेवा दिल्या,kok
"एका बटणाच्या क्लिकाचेर निमाण्या लावार्थ्या मेरेन सेवांचे ट्रॅकींग. टेक होम रेशन (टीएचआर) आनी हॉट कुक्ड मील (एचसीएम), अर्भक आनी गुरवार बायलां खातीर लस दिवप सारकेल्यो सेवा.",kok
वाडीचें मापन,kok
"वेगवेगळ्या पिरायेच्या गटांतल्या भुरग्यांचेर एडब्ल्यूडब्ल्यू कडल्यान म्हयन्याच्या आदारान निरिक्षण. स्टंटिंग, वेस्टिंग आनी अंडरवेट प्रसार सारकेले भलायकी निर्देशक डब्ल्यूएचओच्या मानकां प्रमाण मेजतात. नेमान वाड निरिक्षण केल्यार एडब्ल्यूडब्ल्यूंक भुरग्यांक संबंदीत आनी वेळार मदत दिवपाक मदत जाता.",kok
घरांनी भेट दिवपाचे अलर्ट,kok
"पोशण ट्रॅकर गंभीर निमाण्या मैल लावार्थ्यांक स्वयंचलीत सावधानताय निर्माण करता. तशेंच लावार्थी आनी कर्तव्यधारकांच्या रियल टायम हाजीरीचें दस्तावेजीकरण करून डिलिवरी वेवस्थेचें कार्यक्षम ऑडिट सुनिश्चीत करता. हें वेवस्थापन म्हायती पद्दत पोशण कार्यावळीक कार्यक्षमतेन प्रमाणीत करपाक मदत करतली, जाका लागून सकारात्मक परिणाम निर्माण जातलो आनी दस्तावेजीकरण करतले.",kok
शिकपाचे व्हिडियो,kok
कांगरू मदर कॅर हाचो आदार घेवन दुबळें नवजात शिशूची जतनाय कशी घेवप,kok
कुपोशन आनी मरण सारकेल्यो गजाली टाळचे खातीर दुयेंसा आडावप,kok
भुरग्यां मदीं आनी किशोरवयीन चलयां मदीं अॅनीमिया आडावप,kok
जल्म दिवपाची तयारी - संस्थांनी आनी घरांत प्रसुती खातीर,kok
दुबळें नवजात शिशूची काळजी - कितलीं दुबळीं नवजात शिशू,kok
दुयेंत आसतना खावड दिवप,kok
गुरवारचारा वेळार तयारी - नवजात शिशू जतनाय आनी कुटुंब नियोजन,kok
विशिश्ट स्तनपानाची खात्री करप,kok
भुरग्यांचे वाडीचें मुल्यांकन,kok
बायलां मदीं अॅनीमिया आडावप,kok
पूरक आहार - आहारांत विविधताय,kok
दुबळें नवजात भुरग्यांची वळख पटोवप आनी ताची काळजी घेवप,kok
नवजात भुरग्याची स्तनपान प्रक्रियेचें निरिक्षण करप,kok
आंगनवाडी केंद्रांनी समुदाय आदारीत कार्यावळींचें नियोजन आनी आयोजन,kok
घर भेट नियोजक तयार करप वा अद्ययावत करप आनी घर भेटी सुरू करप,kok
काळाप्रमाण पूरक आहारांत सुदारणा जाता हाची खात्री करप,kok
पूरक आहाराची वेळाच्या वेळार सुरवात करपाची खात्री कशी करची,kok
गंभीर खर कुपोशण वळखुवप आनी आडावप,kok
दुयेंत नवजात शिशूची वळख आनी संदर्भ,kok
स्तनपानांत समस्या आशिल्ल्या आवयांक आदार दिवप,kok
ही म्हयन्याळी बसका कित्याक?,kok
जागृताय,kok
सगळें ,kok
सामान्य ,kok
गुरवार बायल ,kok
दुदाक धरपी आवय ,kok
बाळ जतनाय ,kok
General,kok
General Awareness about Home Visit Scheduler,kok
PDF डावनलोड करचें,kok
भुरग्यांच्या वाडीचेर नियंत्रण दवरपा विशीं सामान्य जागृताय,kok
भुरग्यां मदीं दुयेंस आडावपा विशीं सामान्य जागृताय,kok
गुरवारपणाची सामान्य जागृताय,kok
मॉड्यूलाचेर सामान्य जागृताय,kok
अॅनीमिया विशीं सामान्य जागृताय,kok
सॅम (SAM) आनी मॅम (MAM) हांचे विशीं सामान्य जागृताय,kok
आवय काळजी विशीं सामान्य जागृताय,kok
भुरग्याचे प्रसुती विशीं सामान्य जागृताय,kok
गुरवार बायल,kok
अॅनीमिया आडावपांत गुरवारपणा खातीर जागृताय,kok
दुदाक धरपी आवय खातीर जागृताय भुरग्यां खातीर स्तुती आहार,kok
दुदाक धरपी आवय कडेन जागृताय,kok
Child Care,kok
"भुरग्यांक कुपोशण जावचें न्हय म्हूण भुरग्यां खातीर जागृताय स्टंटिंग, वास्टिंग",kok
वाड निरिक्षण मुल्यांकन तकटे,kok
स्टंट केल्ले मुल्यांकन मापदंड,kok
वाया घाल्ले मुल्यांकन मापदंड,kok
कमी वजनाचे मुल्यांकन मापदंड,kok
नेमावळ,kok
पोशण ट्रॅकर पद्दत प्रवाह,kok
परिपत्रकां/अधिसूचना,kok
03 June,kok
स्मार्ट फोनाच्या खर्चा संबंदी स्पश्टीकरण,kok
24 May,kok
पोशण ट्रॅकरांत आंगनबाडी सेवा येवजण्यांचो डेटा अपलोड करप,kok
01 March,kok
मोबायल ऍप्लिकेशना खातीर डेटा प्लॅन,kok
02 February,kok
स्मार्ट फोन आनी तांत्रीक सुसंगती चांचणीची तपशीलवार म्हायती,kok
पोशण अभियाना खाला आयसीटी प्लॅटफॉर्माचेर प्रशिक्षण,kok
नवें पोशण ट्रॅकर अॅप - सीएससी-एसपीवी नोडल व्यक्ती,kok
13 January,kok
नवें पोशण ट्रॅकर अॅप,kok
जल्म,kok
बॅसिलस कॅल्मेट गुएरिन (बीसीजी),kok
तोंडांतल्यान पोलियो लस (ओपीवी)-0 डोस ,kok
हेपेटायटीस B जल्म डोस ओपीवी-1 टी,kok
6 ,kok
सप्तकां,kok
ओपीवी-1,kok
पॅन्टावॅलेंट-1,kok
रोटाव्हायरस लस (आरव्हीव्ही)-1,kok
निश्क्रीय पोलियो लस (fIPV)-1 चो अंशतः डोस,kok
न्युमोकोकल संयुग लस (पीसीवी) -1,kok
10 ,kok
ओपीवी-2,kok
पॅन्टावॅलेंट-2,kok
आरवीवी-2,kok
14 ,kok
ओपीवी-3,kok
पॅन्टावॅलेंट-3,kok
fIPV-2T,kok
आरवीवी-3,kok
पीसीवी-2,kok
9 - 12 ,kok
म्हयने,kok
गोडेंमूत आशिल्ली लस (एमसीवी)/गोडेंमूत आनी रुबेला (एमआर)-1,kok
जपानी मस्तिष्कशोथ(जेई)-1**,kok
पीसीवी-बूस्टर,kok
16 - 24 ,kok
गोडेंमूत आशिल्ली लस (एमसीवी)/एमआर-2,kok
जेई-2**,kok
डिप्थीरिया,kok
काली खांसी (पर्टुसीस) आनी टिटनेस (डीपीटी)-बूस्टर-1,kok
ओपीवी –बूस्टर,kok
5 - 6 ,kok
वर्सां,kok
डीपीटी-बूस्टर-2,kok
"Td1, 2 वा Td बूस्टर ***",kok
India,kok
राज्य वेंचात,kok
जिल्लो वेंचात,kok
Last Updated On : 18/04/2023,kok
General Information,kok
*State level aggregated data as received from States,kok
Owned Building,kok
AWC Infrastructure,kok
Functional Toilet,kok
Drinking Water Source,kok
Anganwadi Center Details,kok
Report for Mar 2023,kok
Eligible Beneficiaries,kok
As on 31st Mar 2023,kok
Aspirational Districts & North East Region,kok
Adolescent Girls,kok
Total,kok
Aadhaar Verified,kok
Take Home Ration (THR),kok
Given For Atleast 21 Days,kok
Key Services,kok
* Data on dashboard is provisional and subject to reconciliation of offline data sync from Poshan Tracker Mobile App,kok
तुमच्या खात्यांत लॉगइन करचें,kok
उपेगकर्त्याचें नांव ,kok
पासवर्ड ,kok
लॉगइन,kok
एक नवी तिकीट उगडात,kok
तिकेट स्थिती तपासात,kok
नवी तिकीट तयार करात,kok
नवी तिकीट तयार करपा खातीर सकयल दिल्लो फॉर्म भरचो. आंगनवाडी कर्माचारी 48 वरां भितर तुमचे कडेन पावतले..,kok
लावार्थी वर्ग ,kok
लाभार्थी श्रेणी वेंच्ची,kok
भुरगीं (0-6 म्हयने),kok
भुरगीं (6 म्हयने - 3 वर्सां),kok
भुरगीं (3-6 वर्सां),kok
आक्षेप संबंदीत ,kok
हाचे संबंदीत क्वॅरी वेंच्ची,kok
आंगणवाडी कर्मचारी/आंगणवाडी,kok
पर्यवेक्षक,kok
मदत विशय ,kok
Select a Help Topic,kok
वर्णन ,kok
एक वर्णन वेंच्चें,kok
नांव ,kok
मोबायल नंबर ,kok
ईमेल,kok
तिकेट उबारपाक अडचण येता?,kok
Poshan Helpline,kok
support-poshantrackr@gov.in,kok
जिल्ल्या प्रमाणें,kok
राज्य ,kok
जिल्लो ,kok
प्रकल्प ,kok
प्रकल्प वेंचचो,kok
वाठार ,kok
वाठार वेंचचो,kok
आंगणवाडी केंद्र ,kok
आंगणवाडी केंद्र वेंचचें,kok
तिकेट निर्माण करची,kok
रिसॅट करचें,kok
इंटरनेटा बगर अॅपाचो लाव घेवूं येता?,kok
"ना, धड इंटरनेट कनेक्शना बगर अॅपाचो वापर करूंक जायना.",kok
पोशन ट्रॅकर अॅपाचो लक्ष्य यूजरबेस कोण?,kok
पोशन ट्रॅकर अॅप हो आंगनवाडी कामगारां खातीर तशेंच आंगनवाडी केंद्रांनी लाभार्थींचो डेटा फॉर्मांनी भरचे खातीर तयार केला. तो सामान्य लोकां विकसीत करूंक ना.,kok
पोशन ट्रॅकर अॅप लॉग ईन कशें करप?,kok
"आंगनवाडी कार्यकर्त्यांनी लॉग ईन स्क्रिनीर आपलो मोबायल क्रमांक नोंद करचो. तुज्या नोंदणीकृत मोबायल क्रमांकाचेर एक ओटीपी येतलो, जाचें उपरांत तुवें आपलो MPIN निर्मीत करूंक जाय.",kok
MPIN म्हळ्यार कितें?,kok
MPIN हो चार अंकी पासकोड जो आंगनवाडी कार्यकर्त्या वतीन पोशन ट्रॅकर अॅपार नोंदणी करतना निर्मीत करतात.,kok
MPIN कसो निर्मीत करप?,kok
MPIN हो प्रत्येक आंगनवाडी कार्यकर्तो आपल्या मोबायल क्रमांकाचेर ओटीपी विनवून निर्मीत करूंक शकता. जर ओटीपी आदींच आंगनवाडीच्या डेटाबेसांत उपस्थीत आसा जाल्यार त्या आंगनवाडी कार्यकर्त्याक ताच्या नोंदणीकृत मोबायल क्रमांकाचेर 4 अंकी ओटीपी येतलो. ओटीपी नोंद केले उपरांत आंगनवाडी कर्मचारी सहजपणान विशिश्ट MPIN निर्मीत करूंक शकता.,kok
MPIN केन्ना आनी कसो वापरचो?,kok
"पोशन ट्रॅकर अॅपार लॉग ईन करतना, आंगनवडी कार्यकर्त्यान निर्मीत केल्लो MPIN नोंद करची गरज. हो MPIN पोशन ट्रॅकर अॅप चलोवपाक आनी लाभार्थीं फॉर्माची म्हायती नोंद करपा खातीर पासकोड म्हूण कार्य करतलो.",kok
MPIN पुनर्निर्मीत कसो करप?,kok
खंयच्याय आंगनवाडी कर्मचारी/आंगनवाडी केंद्र यूजरान MPIN सहजपणान पुनर्निर्मीत करूं येता. MPIN विसरलो हाचेर क्लिक करचें आनी तुजो नोंदणीकृत मोबायल क्रमांक नोंद करचो. तुज्या नोंदणीकृत मोबायल क्रमांकाचेर तुका ओटीपी येतलो आनी उपरांत सहजपणान तुवें तुजो MPIN पुनर्निर्मीत करूं येता.,kok
पोशन ट्रॅकर अॅप कितल्या भाशांनी उपलब्ध आसा.,kok
पोशन ट्रॅकर अॅप 22 वेग वेगळ्या भाशांनी उपलब्ध आसा.,kok
उपलब्ध आशिल्ल्यो विवीध भासो अश्यो:,kok
इंग्लीश,kok
गुजराती,kok
पंजाबी,kok
मराठी,kok
बांगला,kok
कन्नड,kok
तमीळ,kok
तेलगू,kok
मलयाळम,kok
ओडिया,kok
असामी,kok
Nepali,kok
Dogri,kok
Konkani,kok
Sindhi,kok
Bodo,kok
Maithili,kok
Manipuri,kok
Santhali,kok
Urdu,kok
Kashmiri,kok
फॉर्म भरतना आंगनवाडी कार्यकर्तो वा आंगनवाडी डेटा कितल्या भाशांनी नोंद करूंक शकता?,kok
आंगनवाडी कार्यकर्तो फॉर्म फकत इंग्लीश भाशेन भरूंक शकता.,kok
पोशन ट्रॅकर अॅपार वेग वेगळ्या प्रकाराचीं कितलीं फॉर्मां आसात?,kok
लाभार्थीं खातीर सात विवीध प्रकारांची फॉर्मां आसात. तीं अशीं:,kok
दुग्धधारण करपी आवयो,kok
भुरगें 0- 6 म्हयने,kok
भुरगें 6 म्हयने ते 3 वर्स,kok
भुरगें 3 वर्सां ते 6 वर्स,kok
किशोर वयाच्यो चलयो (11 वर्स ते 19 वर्स),kok
आंगनवाडी केंद्र फॉर्मांनी कसली म्हायती जोडची?,kok
"आंगनवाडी कार्यकर्त्यान ते विशिश्ट आंगनवाडी केंद्रांत आशिल्ल्या मुळावी साधनसुविधा संबंदची म्हायती नोंद करची. जातूंत इमारत, मुळावे सुखसोयी, साधन, नितळसाण, पिवपाचे उदक आदी गजाली आसपावतात.",kok
आंगनवाडी कार्यकर्ते आपल्या मोबायल क्रमांका वरवीं नोंदणी करूंक अक्षम थारले जाल्यार ताणीं अॅपार सायन ईन कशें करप?,kok
जरीय आंगनवाडी कार्यकर्तो नोंदणी करूंक अपेशी थारता ताच्यो 2 संभाव्य कारणां आसूंक शकता:,kok
राज्यांनी MoWCD हांकां दिल्ले डेटांत तांचो मोबायल क्रमांक नोंदणीकृत ना.,kok
सिस्टमांत तांकां नवीन जोडल्यात आनी तांचो मोबायल क्रमांक राज्याच्या सेलान MoWCDक अजून प्रतिपादीत करूंक ना.,kok
वयर उल्लेखीत केल्ल्या दोनूय प्रकरणांनी राज्याचे नोडल अधिकाऱ्यांक खंयच्याय आंगनवाडी कार्यकर्त्यांक जोडूंक/काडूंक/सक्रीय/ निशक्रीय करपाचो अधिकार आसा.,kok
पोशन ट्रॅकर डॅशबोर्डाचो उपयोग कसो करप?,kok
पोशन ट्रॅकर डॅशबोर्डाचो उपयोग करपाक डॅशबोर्डार सायन ईन करप. सकयल दिल्ले लिंक ,kok
https://poshantracker.in/admin,kok
" वापरून डॅशबोर्डाचो वापर करूं येता. फकत राश्ट्रीय, राज्य, जिल्लो, प्रोजेक्ट आनी सॅक्टर स्तरा वयले नामांकीत केल्ले नोडल स्तर अधिकाऱ्यांक डॅशबोर्डाचो वापर करपाक विशिश्ट क्रिडेंशियल दिल्ले आसतात.",kok
कोणूय आंगनवाडी कर्मचारी/आंगनवाडी केंद्र कशें जोडूंक शकतात?,kok
"आंगनवाडी कर्मचारी/आंगनवाडी केंद्र फकत नोडल स्तर अधिकारी जोडूंक शकतात. वयल्या पदानुक्रमांत वयल्या पांवड्यार आशिल्ल्या कोणेंय हें कार्य करूं येता. राश्ट्रीय स्तरावयल्या यूजरान राज्या, जिल्लो, प्रोजेक्ट आनी सॅक्टर स्तरा वयले यूजर तायर करूं येता. राज्या स्तरा वयल्या यूजरान जिल्लो, प्रोजेक्ट आनी सॅक्टर स्तरा वयले यूजर तयार करूं येता. जिल्लो स्तरा वयल्या यूजरान प्रोजेक्ट आनी सॅक्टर स्तरा वयले यूजर तयार करूं येता, प्रोजेक्ट स्तरा वयल्या यूजरान सॅक्टर स्तरा वयले यूजर तयार करूं येता.",kok
पोशन ट्रॅकर डॅशबोर्डार कितल्या वेग वेगळ्या प्रकाराचे अहवाल उत्पन्न करूं येतात?,kok
हातुंतल्यान विभिन्न अहवाल उत्पन्न करूं येतात,kok
सामान्य अहवाल:,kok
डावनलॉड जाल्ल्या अॅपांचो आंकडो,kok
नोंदणीकृत आंगनवाडी केंद्रांचो एकूण आंकडो,kok
नोंदणीकृत लाभार्थींचो एकूण आंकडो (राश्ट्रीय/राज्य/जिल्लो/ब्लॉक पांवड्यार),kok
नोंदणीकृत गुरवार बायलांचो एकूण आंकडो (राश्ट्रीय/राज्य/जिल्लो/ब्लॉक पांवड्यार),kok
नोंदणीकृत जाल्ल्या दुग्धधारण करपी आवयांचो एकूण आंकडो (राश्ट्रीय/राज्य/जिल्लो/ब्लॉक पांवड्यार),kok
नोंदणीकृत भुरग्यांचो (0-6 म्हयने) एकूण आंकडो (राश्ट्रीय/राज्य/जिल्लो/ब्लॉक पांवड्यार),kok
नोंदणीकृत भुरग्यांचो (6 म्हयने - 3 वर्स) एकूण आंकडो (राश्ट्रीय/राज्य/जिल्लो/ब्लॉक पांवड्यार),kok
नोंदणीकृत भुरग्यांचो (3 - 6 वर्स) एकूण आंकडो (राश्ट्रीय/राज्य/जिल्लो/ब्लॉक पांवड्यार),kok
आवय आनी भुरग्याचें पोशण:,kok
21 दिसां भितर कितल्या लाभार्थ्यांक टीएचआर फावो जालो?,kok
डिलिवरीच्या पयल्या वरा भितर कितल्या भुरग्यांक आवयचें दूद दिल्ले?,kok
कितल्या दुग्धधारण करपी आवयांक एचसीएम दिला?,kok
3-6 वर्साच्या भुरग्यांत कॅलशियमाचो सरासरी स्तर,kok
