data,language
छा अप्लिकेशन खे डायरेक्टलि इस्तमाल करें फायदेमंद रजिस्ट्रेशन करे ता सचमुच।,sd
हाणे जे लाए लाभकारी रजिस्ट्रेशन करे ता सघयु AWW जी मदद सा,sd
ढुक्क डेयन वारी माई,sd
बार 0 खा 6 महिनन जो,sd
बार 6 महिनन खा 3 सालन जो,sd
बार 3 सालन खा 6 सालन जो,sd
किशोरी छोकरूयु,sd
छा लाभकारी बदलाव थी तो सघे उननजे AWC मे?,sd
छा AWW खे माइग्रेंट लाभकारी आप्शन इस्तमाल करे ता सघयु ताकी माइग्रेंट लाभकारी हिकAWC खा बे AWC खे डई सघयु आधार नंबर जे द्वारा।,sd
छा आए लाभकारी जी पात्रता?,sd
हिक लाभकारी छा योग्य आए THR लाए घट में घट महिने जे 21 डियन जे लाए।,sd
केर घर जो राशन वठण जे योग्य आ?,sd
"पेटअ वारी माई, ढुक्क डेयन माई, बार 6 महिनन खा 3 साल ताई आऊं किशोरी छोकरूयु।",sd
किरपा तांजे आदरणीय आंगनवाड़ी कार्यकर्ता सा सम्पर्क कयो।,sd
केर अतिरिक्त पूरी रोटी जे योग्य आ।,sd
बार जेका कुपोषित आएन उवे अतिरिक्त पूरी रोटी जे योग्य आ एन।,sd
हिक लाभकारी योग्य आए HCM लाए घट में घट महिने जे 21 डियन लाए।,sd
बार देखा 3 सल खा 6 सालन जा आएन,sd
किरपा तांजे आंगनवाड़ी कार्यकर्ता सा सम्पर्क कयो।,sd
केर अतिरिक्त पूरी रोटी जे योग्य आ?,sd
जाणायो विडियो कॉनफरेंस,sd
सूमर खां जुमे ताईं ,sd
हियर शामिल थयो,sd
मदद,sd
मोबाइल ऐप डाउनलोड कयो,sd
गोपनीयता नीति,sd
पोषण टे्कर जे बारे में,sd
पोषण टे्कर एप,sd
"'पोशन ट्रैकर' हिक मोबाईल में हलण वारो एप आहे जेको 1 मार्च 2021 ते राष्ट्रीय ई-गवर्नेंस डिवीजन (NeGD), MyGov जे ज़रिये सां हिक अहिम हुकूमती टूल जे रूप में हिंदुस्तान सरकार जे मिनिस्ट्री ऑफ वुमन आऊं चाईल्ड द्वारा कडयु वयो आहे। पोषण टे्कर एप जी जे कि टेक्नोलॉजी आ उनका इयो पतों पयीन्दो आ कि बार स्टंटेड, घट वजन, वेस्टेड आ या न उनन ताई सही पोषण पहुंचे तो या न.",sd
पोषण टे्कर हिक एप आ जे को आंगनवाड़ी कार्यकर्ता खे कम भी डिनडो आ ताकी उव पानी मेहनत सा तां ताई सर्विस डे सुठि। हियो हिक फायदेमंद आंगनवाड़ी कार्यकर्ता जी डिलीवरी सर्विस पहुंचाईं दो पोषण अभियान जे तहत.,sd
छा आए,sd
पोषण टे्कर जा फिचर,sd
रियल टाइम रिकार्डिंग एंड मोनिटरिंग,sd
"पोषण टे्कर कंदो आ रियल टाइम मानिटरिंग आऊं ट्रेकिंग सभीन AWCs आऊं लाभकारी मनयो वेंदो आ। इयो गायों व्यो आ डेटा खे ईक्कठो करे देखो डिजिटल टेक्नोलॉजी सिस्टम आऊं नये फिचरन मिनिस्टर आऊं प्रोग्राम सा ठयल आ। हिनजो मकसद आंगनवाड़ी केंद्र (AWC) जा कम्मअ, आंगनवाड़ी वरकरन (AWW) जीं सेवा पहुँचायण आऊं पेटवारी माईयूं, दुक्कअ डेयण वारी माऊं आऊं बारन जे लाये मुकम्मल फायदे जो बंदोबस्त करण लाये कम करण जो 360-डिग्री नज़रियो डीअन्दो आहे। पब्लिक डैशबोर्ड हितभागिण खे डी वणन वारी सेवाउण में ट्रांसपेरेंसी खणी अचण में मदद कंदो आहे.",sd
सर्विस डयण,sd
"सर्विस डिसण आऊं आखरी में लाभकारी बटण ते क्लिक करण। सर्विस जिंय टैक होम राशन (THR) आऊं हाट कुक मिल (HCM), टिकाकरण बारण आऊं पेटअ वारी माई जो.",sd
"AWW द्वारा अलग अलग उम्र जे बारन जी महीने दर महीने जांच की वेंदी। स्टंटिंग, वेस्टिंग आऊं गट्ठ वजन हुजण, इह सिहत जा लच्छण खे डब्ल्यूएचओ जे मअयारिन जे हीसाब सां माप्यो वेंदो आहे। टाइम टाइम जी जांच AWW जे कम् कंदननङ खे बारन जी सही आऊं सही टाइम ते मदद करण में कम् में ईअन्दी आहे.",sd
होम विजिट अलर्ट,sd
पोषण टे्कर एप जो अलर्ट डयण बार जे वधण लाए। हिन जो सुखों सिस्टम सा ड्युटी डयण आऊं डिलीवरी सही टाईम ते डयण। हिन जो मेनेजमेंट सिस्टम जो बुधाएण नयुटरीशन प्रोग्राम जे बारे मे जेबा कि वधण में जाम सुठो असर डिसण ईंदो आ.,sd
साधणअ,sd
सिखण जा वीडियो,sd
कंगारू मदर केयर जी मदद सां कमज़ोर जायल बार जी देखभाल कीयं कयूं,sd
कुपोषण आऊं मौत खे खत्म करण जे लाये बीमारिन्न जी रोकथाम,sd
नंडे बारण आऊं जवान छोकरिन में एनीमिया जी रोकथाम,sd
जन्म जी तैयारी- संस्थायुन आऊं होम डिलीवरी जे लाये,sd
कमज़ोर जायल बार जी देखभाल - अस्सां घणा कमज़ोर जायल बारण जी देखभाल नथ्था करे सगुं?,sd
बीमारी जे दौरान खारायण या ढुक्क डेयन,sd
पेटअ सां हुजैन मैल जी तैयारी - जायल बार जी देखभाल आऊं फॅमिली प्लानिंग जे लाये,sd
ढुक्क डेयन पक्के तौर सां करण,sd
बारण में वाध जो महसूल,sd
माइन में एनीमिया जी रोकथाम,sd
इज़ाफ़े वारो खादो-मुख्तलिफ खोराक,sd
कमज़ोर जायल बार जी पहचान आऊं देखभाल,sd
जायल बारण खे ढुक्क डेयन जो महसूल,sd
AWC में खल्क जे लाये कार्यक्रमअन जि तजवीज़ आऊं हुननजो बन्दोबस्त करण,sd
होम विजिट प्लानर ठायण या अपडेट करण आऊं होम विजिट शुरू करण,sd
इहो पक्को करण कि टाइम सां इज़ाफ़े वारे खादे में सुधार थे,sd
इज़ाफ़े वारे खादे खे सही टाइम ते शुरुआत करण कीयं पक्को कयूं,sd
गंभीर आऊं पीडींदड कुपोषण जी पहचान करण आऊं हुनखे रोकण,sd
बीमार जायल बार जी पहचान आऊं रेफरल,sd
ढुक्क डेयन में तकलीफ महसूस करण वारी माउन जी मदद करण,sd
हिन महीने जी सभा छो आ?,sd
सब ,sd
वहींवारी ,sd
ढुक्क डेयन वारी माऊं ,sd
बारण जी देखभाल ,sd
वहींवारी जागरूकता बारण जे वाध निगरानी जी,sd
बारण खे बिमारी खा बचायण जी वहींवारी जागरूकता,sd
वहींवारी जागरूकता गर्भावस्था जी,sd
वहींवारी जागरूकता मॉड्यूल जी,sd
वहींवारी जागरूकता एनीमिया जी,sd
वहींवारी जागरूकता SAM आऊं MAM जी,sd
वहींवारी जागरूकता मां जे देखभाल करण जी,sd
जागरूकता गर्भावस्था मे एनीमिया जी,sd
ढुक्क डेयन वारी माऊं,sd
जागरूकता हुजे मां मे बार खे छाति मा सुठे सा खिर पियाण जी,sd
जागरूकता मां मे ढुक्क डेयन जी,sd
"जागरूकता बारण मे कुपोषण, स्टंट,विनयाण खा बचण लाए",sd
वाध निगरानी महसूल चार्ट,sd
दस्तावेज़,sd
पोशन ट्रेक कंदड़ु अमलु जो वहिकिरो,sd
स्पष्ट करण स्मार्टफोन जो अघ,sd
डेटा विजण आंगनवाड़ी सर्विस योजना जो पोषण टे्कर ते,sd
डेटा जी योजना मोबाईल अप्लिकेशन जे लाए,sd
विनिर्देश स्मार्टफोन जो आऊं तकनिकी अनुकुलता जो परिक्षण करण,sd
पृशिक्षण करण ICT प्लेटफार्म ते पोषण अभियान जे हलदे,sd
नयो पोषण टे्कर एप- CSC-SPV नोडल माणु,sd
नयो पोषण टे्कर एप‌,sd
जन्म।,sd
बेकिलस केलमिटी गेरिन (BCG),sd
ओरल पोलियो वैक्सीन (OPV)-0 डोस ,sd
हेपाटिटिस बी बर्थ डोस OPV-1 T,sd
हफ्ता,sd
पेंटावेलेंट-1,sd
रोटावायरस वेक्सिन (RVV)-1,sd
फ्रेकशनल डोस आफ इनएक्टिवेटेड पोलियो वेक्सिन(fIPV)-1,sd
न्यूमोकोकल कोनज्युकेट वेक्सिन (PCV) -1,sd
पेंटावेलेंट-2,sd
पेंटावेलेंट-3,sd
महीना,sd
मिसलेस कनटेनिंग वेक्सिन(MCV)/मिसलेस आऊं रूबेला (MR)-1,sd
जापानिस इन्सेफेलाइटिस(JE)-1**,sd
PCV-बूस्टर,sd
मिसलेस कनटेनिंग वेक्सिन (MCV)/MR-2,sd
डिप्थीरिया,sd
परटयुसिस एंड टिटनस (DPT)-बूस्टर-1,sd
OPV -बूस्टर,sd
DPT-बूस्टर-2,sd
"Td1, 2 या Td बूस्टर***",sd
राज्य चुंडियों,sd
ज़िलो चुंडियों,sd
तव्हां जे खाते में लॉगिन कयो,sd
हिक नई टिकेट खोलयो,sd
टिकेट जी स्थिति खे जाचण,sd
नई टिकेट ठाहयो,sd
किरपा करे हिन हेठ डिनल फार्म खे भरो त नई टिकेट ठाहयुं। आंगनवाड़ी कार्यकर्ता तांजे वठ 48 किलाक मे पहुची वेन्दुव:।.,sd
हिकु फाईदोवठिंदड विभाग चुंडो,sd
बा॒र (6 महिननि - 3 साल),sd
निगरनीकंदड,sd
मदद जो विषय ,sd
विवरण ,sd
हिकु बयानु चुंडो,sd
मोबाईल नम्बर ,sd
जिले मोजिबु,sd
राज्य ,sd
प्रोजेक्ट चुंडो,sd
विभाग चुंडो,sd
बि॒हरतरतीब,sd
"न, ही एप सही इंटरनेट कनेक्शन खां सिवाय कम न कंदी.",sd
पोषण ट्रेकर एप में लॉगिन कियें कजे?,sd
"आंगनवाड़ी में कम कंदडनु खे लॉगिन स्क्रीन ते उन्ह्नु जो मोबाइल नंबर दाखिल करण जी वेंती कई वञे थी. तव्हां जे रजिस्टर कयल मोबाइल नंबर ते हिक ओटीपी मोकलायो वेंदो, जहिं खां पोइ तव्हां खे एम्पिन सेट करणो पवंदो.",sd
एमपिन खे सेट कियें कयो वञे?,sd
"आंगनवाड़ी में कम कंदड पारां उन्ह्नु जे मोबाइल नंबर ते हिक ओटीपी जी वेंती करे एमपिन खे सेट करे सघ॒जे थो. जेकद॒हिं मोबाइल नंबर डाटाबेस में पहिंरियों खां मौजूद आहे, त लागा॒पो रखंदडु आंगनवाड़ी शख्स खे रजिस्टर थियल मोबाइल नंबर ते हिक 4 अंगनु जो ओटीपी मिलंदो। ओटीपी दाखिल करण खां पोइ, आंगनवाड़ी में कम कंदड सवलाई सां मनपसंद एमपिन सेट करे सघे॒ थो.",sd
एमपिन खे कद॒हिं एं कियें इस्तेमाल कजे?,sd
"पोषण ट्रेकर एप ते लॉगिन करण वक्त, आंगनवाड़ी में कम कंदड़नु खे उन्ह्नु पारां सेट कयलु एमपिन दाखिल करणो पवंदो। पोषण ट्रेकर एप खे हलाइण एं फायदों वठंदड़ जे फॉर्म में जा॒ण दाखिल करण जे लाये एमपिन हिक पासकोड तरीके कम कंदो.",sd
एमपिन खे वरी सेट कियें कजे?,sd
कहिं बि आंगनवाड़ी कम कंदड़/ आंगनवाड़ी मरकज़ यूजर पारां एमपिन खे सहुलाईअ सां वरी सेट करे सघ॒जे थो. तव्हां खे फॉरगॉट एमपिन ते क्लिक करणो पवंदो एं पहिंजो रजिस्टर कयल मोबाइल नंबर दाखिल करणो पवंदो। तव्हां खे तव्हां जे रजिस्टर थियल मोबाइल नंबर ते हिक ओटीपी मिलंदो एं तव्हां सहूलाईअ सां तव्हां जो एमपिन सेट करे सघो॒ था.,sd
पोषण ट्रेकर एप केतरियुन बो॒लियुन में मौजूद आहे?,sd
पोषण ट्रेकर एप अलग॒-अल॒ग 22 बो॒लियुन में मौजूद आहे.,sd
अलग॒-अलग॒ मौजूद बो॒लियूं आहिन:,sd
अंग्रेज़ी,sd
पंजाबी,sd
बांग्ला,sd
कन्नड,sd
तमिल,sd
मलयालम,sd
ऑडिया,sd
फॉर्म भरण वक्त आंगनवाड़ी कम कंदड़ या आंगनवाड़ी मरकज़ केतरियुन बो॒लियुन में डाटा दाखिल करे सघ॒न था?,sd
आंगनवाड़ी कम कंदड़ फॉर्म फकत अंग्रेजी बो॒लीअ में भरे सघ॒न था.,sd
पोषण ट्रेकर एप में केतरन नमूनन जा फॉर्म दि॒नल आहिन।,sd
फायदो वठंदड़नु जे लाये 7 नमूनन जा फॉर्म दि॒नल आहिन। जहिं में शामिल आहिन:,sd
धाराइंदडु माउ,sd
बा॒र 0 - 6 महीना,sd
बा॒र 6 महिने खां 3 साल,sd
नौजवानु छोकरियूं (11 साल - 19 साल),sd
आंगनवाड़ी मरकज़ फॉर्म में कहिड़ी जा॒ण जोड़ी वञन घुरजे?,sd
"आंगनवाडी कम कंदड़न खे हिक आंगनवाड़ी मरकज़ में मौजूद जोड़जक सां लागा॒पो रखन्दड़ जा॒ण दाखिल करणी पवंदी आहे.जहिं में इमारत, बुनियादी सहूलियतुं , सुविधाऊं, सफाई, पीयण जो पाणी वगैरह शामिल आहे.",sd
जेकद॒हिं आंगनवाड़ी कम कंदड मोबाइल नंबर मारफ़त रजिस्टर करण में नाकाबिलआहिन त उहे एप ते कियें साइन अप करे सघं॒दा आहिन?,sd
जेकद॒हिं आंगनवाडी में कम कंदड पहिंजे पाण खे रजिस्टर करण में नाकामयाब थियन था त इन जा ब॒ कारण थी सघ॒न था:,sd
MoWCD खे राज्य पारां दि॒नल डाटा में उनहनु जो मोबाइल नंबर मौजूद न आहे.,sd
उहे सिस्टम में नवां जुड़ियल आहिन एं उनहनु जो मोबाइल नंबर MoWCD खे राज्य पारां अञा ताईं दि॒नो न वियो आहे.,sd
मथे दि॒नल बि॒न्ही मामलनु में राज्य जा नोडल ऑफिसरन खे कहिं बि आंगनवाड़ी कम कंदडनु खे जोड़ण/ सुधारण/ एक्टिव/ डीएक्टिव करण जो इख़्तियार दि॒नो वियो आहे.,sd
आंगनवाड़ी कम कंदड/आंगनवाड़ी मरकज़ खे कियें जोड़े सघ॒जे थो?,sd
"आंगनवाड़ी कम कंदड/आंगनवाड़ी मरकज़ खे फकत नोडल सतह जे ऑफिसरनु पारां जोड़े सघ॒जे थो. कोई बि जेको मथे दि॒नल उहदे में दि॒नल आहे. जियें त राष्ट्रीय सतह जो यूजर राज्य, जिल्ला, प्रोजेक्ट एं सेक्टर सतह जे यूजर खे क्रिएट करे सघे॒ थो. राज्य सतह जो जिल्ला, प्रोजेक्ट एं सेक्टर सतह जे यूजर खे क्रिएट करे सघे॒ थो. जिल्ला सतह जो यूजर प्रोजेक्ट एं सेक्टर सतह जे यूजर खे क्रिएट करे सघे॒ थो. प्रोजेक्ट सतह जो यूजर सेक्टर सतह जे यूजर खे क्रिएट करे सघे॒ थो.",sd
पोषण ट्रेकर डैशबोर्ड केतरनु नमूननु जूं रिपोरटुं कढ़ी सघ॒बियूं आहिन?,sd
डैशबोर्ड तां तरह-तरह जूं रिपोरटूं कढ़ी सघ॒बियूं आहिन,sd
आम रिपोरटूं:,sd
रजिस्टर थियल आंगनवाड़ी मरकज़नु जो कुल नंबर,sd
रजिस्टर थियल फ़ायदो वठंदडनु जो कुल नंबर (राष्ट्रीय/ राज्य/ जिला/ ब्लॉक मुजब),sd
रजिस्टर थियल गर्भ वंती मायूनु जो कुल नंबर (राष्ट्रीय/ राज्य/ जिला/ ब्लॉक मुजब),sd
रजिस्टर थियल धाराइंदडु माउरुन जो कुल नंबर (राष्ट्रीय/ राज्य/ जिला/ ब्लॉक मुजब),sd
रजिस्टर थियल बा॒रन (0-6 महिना) जो कुल नंबर (राष्ट्रीय/ राज्य/ जिला/ ब्लॉक मुजब),sd
रजिस्टर थियल बा॒रन (6 महीना- 3 साल) जो कुल नंबर (राष्ट्रीय/ राज्य/ जिला/ ब्लॉक मुजब),sd
रजिस्टर थियल बा॒रन (3- 6 साल) जो कुल नंबर (राष्ट्रीय/ राज्य/ जिला/ ब्लॉक मुजब),sd
माउ एं बा॒र जी खोराक:,sd
21 दी॒न्हनु में केतरनु फ़ायदो वठंदड़नु खे टीएचआर मिली आहे,sd
केतरनु बा॒रनु खे डिलीवरी जे पहिरियें कलाक में माउ जो खीर दिनो वियो,sd
केतरनु बा॒रनु खे डिलीवरी जे पहिरियें कलाक में माउ जो खीर दि॒नो वियो,sd
3 - 6 सालनु जी उम्र वारनु बा॒रन में कैल्शियम जो सरासरी सतह,sd
3 - 6 सालनु जी उम्र वारनु बा॒रन में आयरन जो सरासरी सतह,sd
हिक महीने में दि॒नल टीके जो कुल नंबर (राष्ट्रीय/ राज्य/ जिला/ ब्लॉक मुजब),sd
हिक महीने में दि॒नल टीके जी खास रिपोर्ट (बीसीजी/ ओपीवी/ हेपेटाइटिस B/ रोटावायरस/ पोलियो/ नयुमाकोक्कल/ पेंटावेलंट),sd
आंगनवाड़ी मरकज़ इमारत:,sd
आंगनवाड़ी मरकज़ जो नंबर (राष्ट्रीय/ राज्य/ जिला/ ब्लॉक मुजब),sd
बा॒लवाटिका जो कुल नंबर ((राष्ट्रीय/ राज्य/ जिला/ ब्लॉक मुजब),sd
पीयण जे साफ पाणीअ वारन आंगनवाड़ी मरकज़ जो कुल नंबर ((राष्ट्रीय/ राज्य/ जिला/ ब्लॉक मुजब),sd
कम कंदड वज़न कांटे वारन आंगनवाड़ी मरकज़ जो कुल नंबर (राष्ट्रीय/ राज्य/ जिला/ ब्लॉक मुजब),sd
बिजली वारन आंगनवाड़ी मरकज़ जो कुल नंबर (राष्ट्रीय/ राज्य/ जिला/ ब्लॉक मुजब),sd
आंगनवाड़ी मरकज़नु जो कुल नंबर जेके सरकार जी मालिकीअ जा आहिन,sd
आंगनवाड़ी मरकज़नु जो कुल नंबर जेके खानगी मालिकीअ जा आहिन,sd
पोषण ट्रेकर टीम जो राबतो कियें कयो वञे?,sd
किरपा तांजो मोबाईल नम्बर आऊं टिकेट नम्बर डरो।,sd
मोबाईल ,sd
टिकेट नम्बर ,sd
अगर इयो तांजो पेहरी दफो आ त असां सा सम्पर्क कयो या तांजी टिकेट घुम थि वई आ किरपा ,sd
नई टिकेट डिखायो,sd
छा आए पोषण केल्कयुलेटर,sd
पोषण केल्कयुलेटर सहायता कंदो आ जाम सारयु सिहत जी दिक्कत सा बार जी वर्ल्ड हेल्थ आर्गेनाइजेशन जे तहेत (WHO).,sd
स्टनटिग ( लम्बाई उम्र जे लाए)- ,sd
0 महिनन खा 6 सालन ताई,sd
सख्त  रोक,sd
मोडरेटली स्टंटेड,sd
घट वजन(वजन उम्र लाए)- ,sd
कठोर घट वजन,sd
विनयाएण (वजन लम्बाई लाए)- ,sd
0 महिनन खा 5 सालन ताई,sd
कठोरता सा विनयाएण (SAM),sd
संतुलन सा विनयाएण (MAM),sd
वधिक वजन,sd
डाडो मोटो,sd
मथे डिनल उम्र बरेकेट मथे स्टेंडर्ड वारा,sd
रेफेरेंस टेबल जे बारे मे,sd
WHO मल्टीसेंटर ग्रोथ रेफरेंस स्टडी (MGRS) 1997 आऊं 2003 जे विच्छ में दुनिया भर जे जाएल आऊं नंडे बारन जी वृद्धि आऊं वाध जो आकलन करण जे लाये नए विकास वक्र उत्पन्न करण जे लाये कियोवयो होयो.,sd
"MGRS इकट्ठा कंदो आ प्राइमरी ग्रोथ डेटा आऊं उनका संबंधि जानकारयु आसपास 8500 बारण जा देखा अलग अलग तरीके सा पलयल आऊं रहते वारा आएन (ब्राजीलl, घाना, इंडिया, नोरवे, ओमन आऊं USA).",sd
नयो ग्रोथ कर्व सां हिकडो अंतरराष्ट्रीय मानक हासिल थेयन जी उम्मीद आहे जो जन्म सां खणी पंज सालन ताईं सभी बारन जे लाए शारीरिक विकास जो सबनीन खां सुठ्ठो विवरण जैको दर्शायिन्दों आहे आऊं ढुक्कअ वारे बार जो विकास आऊं विकास जे लाये सही मॉडल जे रूप में सिद्द कंदो आहे.,sd
किंय वापस पाए ता सघु सिहत?,sd
किंय वापस पाए ता सघु सिहत कठोरता सा विनायल ग्रोथ (SAM),sd
किंय वापस पाए ता सघु सिहत संतुलित विनायल ग्रोथ (MAM),sd
किंय वापस पाए ता सघु सिहत अगर असांजो घट वजन आ,sd
"वेलकम! हाइट डिनायल सेवा जी शर्तूं (""शर्तूं "") आहेन जो तवांजे सां सबब सां होस्ट करैल पोशन ट्रैकर प्लेटफॉर्म खे href='https://poshantracker.in'>https://poshantracker.in आऊं हिनसां जुड़ैल सभी संबंधी साइटअ, हिनजी मदद कंदिल कंपनियूँ आऊं मददगार (सामूहिक रूप सां, ""साइट"") जे तवांजे इस्तेमाल खे अगुआई कंदी आहे।",sd
I. कब्ज़े जो अधिकार,sd
"चित्र,कलाकत्रीयु,तस्वीर,आडियो आऊं विडियो क्लिप,HTML कोड, स्त्रोत कोड या साफ्टवेयर देखो साइट ते रयीनदो आ,या खोजें भी सिंघउता,आऊं सभी प्रतिभागि साइट ता चुनयावेनदा,महिलाउ आऊं बार विकास मंत्रालय आऊं हुनजे अधिकरत सेवा प्रदाता जे हाजिर मे आयुं।",sd
II. कंसेंट,sd
"असांजि गोपनीयता नीति, ओपन एपीआई नीति,आऊं बयु नीतियु नीयत या दिशानिर्देश देखो साईट ते डिनो वेन्दो जेते सुविधा पाए ता सिघो। साइट ते वनी या उनखै उपयोग करें ता ईये सब शरतयु डिसी आऊं सेहत थी ता सघो",sd
अगर ता हिन शब्द न खे सहमति नंदा डरो त साइट जो उपयोग न क्यों। अगर तांजी कानूनी तरीके सा उम्र काने तो ता हिन जो इस्तमाल नथा करे सीघो।,sd
III. शर्त जे बदलण में सुचना:,sd
"अस्सां तवांखे ऐड़े बद्लावन जे बारे में विशेष रूप सां बुदाये बगैर, केडे भी मैल हिन शरतुं जो कोई भि हिस्सों बदले, मटे, वधीक करण या हटायन जो हक्क पाण वठ रखूँ ता। केडो भी बदलाव तुरंत प्रभाव कारी थिंदो। तां परिवर्तन जे टाईम ते हिन शर्त खे डिसण जी जिम्मेदारी खणदव। हिनअ तरह जे सुधार खां पोए प्लेटफार्म जो तवान्जो ज़ारी इस्तेमाल बदलैल शर्तन लाये तवान्जी हामी भरण आहे।",sd
IV. खातों पंजीकरण,sd
तां खातो पंजीकरण करे बिना साइट ब्राउज़ करें ता सिंघो। अगर ता साइट द्वारा डिनल सुविधा या सेवा खडदव तो ताखे मोबाईल नम्बर आऊं खाते सा पंजीकरण करणों पेन्दो।,sd
भिन्न शर्त युन खे स्वीकार करें आऊं पांजी जानकारी(आधार विवरण सहित) डयई हिनन वेबसाइट खे वापरे ता सिघो आऊं पांजे परिवार खे भी हिनसा जोड़े ता सिघो।,sd
तवान पेंजी व्यक्तिगत जानकारी आऊं पंजीकरण आऊं हिनअ जानकारी खे सुरक्षित रखण में नाकामयाब थियन जी वजह सां थियन वारी सभी गतिविधिन जी गोपनीयता ठाये रखण जे लाये पूरी तरह सां जिम्मेदार आयो। तांजो पंजीकरण आऊं मोबाईल नम्बर गोपनीयता सा रखो वेन्दो,sd
तां ईयो वचन डिंडा आयो:,sd
तावान पेंजे खाते जे तरीके सां पेंजे रिकॉर्ड खे ठाये रखण लाये जुड़ैल मानून जी रज़ामंदी हासिल कई तो।,sd
तवांजे खाते या मोबाइल नंबर में हुन माणु जो रूप धारण करण जे इरादे सां कोई बे माणु जो नालो शामिल न थिअन्दो।,sd
अगर तां पांजे या बयंजे खाते संबंधी सुरक्षा सुझाव डयण ता चारों त लिखित मे डयी ता सिघो।,sd
"अगर असांखे हेड़ी कोई जानकारी ती मिले की तांजो खातों नियम नथो सही सा इस्तेमाल थे त असा उनते कारवाई करे ता सिघु। अगर असांखे कोई शिकायत मिलेती कि तवान्जो खातो बे केडे अधिकारुन जो उल्लंघन करेतो, या असांजी नीतिन जो उल्लंघन करेतो त अस्सां तवांजे खाते के रद्द या ब्लॉक करे सगंदा आयुं।",sd
"तव्वां साइट ते हिस्सेदारन खे पंजीकृत करण जे लाये केडे इंटरनेट प्रोटोकॉल पते या मोबाइल नंबर, या कोई बे माध्यम सां पेंजी पहचान लिकायण जी कोशिश नथ्था करे सगो",sd
